,VIVO4,AMBV4,ARCZ6,BMEF3,BOVH3,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,ENBR3,GFSA3,GGBR4,GOAU4,GOLL4,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,RENT3,LAME4,LREN3,NATU3,NETC4,BNCA3,PCAR4,PETR3,PETR4,POSI3,RDCD3,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM3,USIM5,VALE3,VALE5,ALLL11
2008-05-27,36.89,19.46,14.11,18.47,26.85,7.224,19.047029495239254,12.440061569213867,52.99,25.19,6.949678897857666,4.174731731414795,3.0147154331207275,13.848,1.316,3.8461644649505615,8.182271957397461,16.02210235595703,32.84,10.95340347290039,10.069,13.013002395629885,4.436256408691406,715.4913940429688,17.62331199645996,33.72978210449219,23.12865257263184,2.6941850185394287,9.537029266357422,6.678057670593262,0.8237244486808777,12.389410018920898,4.130548000335693,2.503,4.495945930480957,6.14,23.4,35.88,61.11,26.78433990478516,20.39668655395508,12.476408004760742,32.43000030517578,346.8179626464844,9.536748886108398,13.51,21.30353355407715,6.82,30.52,53.19,35.8,26.84,62.43,4.57,22.85,33.982696533203125,32.838111877441406,32.52313232421875,35.76,22.27
2008-05-28,38.63,18.93,14.38,18.69,27.2,7.47,19.047029495239254,13.188170433044434,53.01,26.18,7.028058052062988,4.248170375823975,3.0147154331207275,15.194,1.345,3.9619300365448,8.28722858428955,17.000307083129883,34.37,11.481436729431152,10.41,12.732147216796877,4.525303840637207,752.9741821289062,17.62331199645996,34.2379035949707,23.28226852416992,2.780141830444336,9.870420455932615,7.17987585067749,0.842304527759552,12.926979064941406,4.210752964019775,2.577,4.807061672210693,6.42,23.9,36.86,63.23,27.36798095703125,20.842220306396484,13.008262634277344,33.70000076293945,367.00787353515625,9.861184120178224,14.09,21.93319320678711,7.07,31.09,55.12,36.61,27.56,64.11,4.66,23.92,35.837005615234375,32.838111877441406,33.24543762207031,36.49,23.02
2008-05-29,37.51,18.52,14.58,18.35,27.15,7.32,19.35405158996582,13.256571769714355,52.41,26.23,7.033283710479736,4.383749485015869,3.2178070545196533,15.735,1.314,3.9451749324798575,8.28722858428955,16.936372756958008,34.52,11.215235710144045,10.367,12.74916648864746,4.525303840637207,752.9741821289062,17.62331199645996,34.2379035949707,24.43437957763672,2.780141830444336,9.799705505371094,7.17987585067749,0.817530632019043,12.7799072265625,4.210752964019775,2.61,4.77046012878418,6.63,23.18,38.95,62.41,26.24593734741211,20.842220306396484,13.008262634277344,33.400001525878906,357.81024169921875,9.861184120178224,13.94,21.93319320678711,6.85,32.3,54.55,36.5,27.7,63.88,4.66,23.9,35.837005615234375,33.58869934082031,31.668161392211918,34.91,23.3
2008-05-30,37.88,18.58,14.4,18.45,26.8,7.457,19.35405158996582,13.91062831878662,52.21,26.54,6.918325424194336,4.619604110717773,3.2178070545196533,14.864,1.324,3.89947772026062,8.180132865905762,17.441457748413086,35.34,12.869158744812012,11.337,13.013002395629885,4.627488613128662,803.7252807617188,17.62331199645996,34.174400329589844,24.213558197021484,2.8857479095458984,10.195730209350586,7.643094062805176,0.7964733839035034,12.759621620178224,4.31101131439209,2.618,4.941268444061279,6.4,23.46,38.07,63.54,25.96994400024414,20.028812408447266,13.119064331054688,35.0,356.6885986328125,9.80782413482666,13.8,20.805051803588867,6.83,32.42,54.99,36.44,27.63,66.9,4.62,24.46,34.54875183105469,33.58869934082031,32.18900680541992,35.54,23.83
2008-06-02,36.85,18.18,14.35,18.11,26.5,7.259,18.728485107421875,13.538711547851562,52.01,26.73,6.813819408416748,4.595593452453613,3.17852783203125,14.576,1.346,3.890338659286499,8.180132865905762,16.495222091674805,35.32,13.39719009399414,11.423,12.366177558898926,4.627488613128662,803.7252807617188,17.62331199645996,34.174400329589844,23.22466278076172,2.8857479095458984,9.749184608459473,7.643094062805176,0.8051438927650452,12.06991195678711,4.31101131439209,2.528,4.880264759063721,6.26,23.0,38.4,62.31,26.440479278564453,20.028812408447266,13.119064331054688,34.0,349.9586181640625,9.80782413482666,13.57,20.805051803588867,6.71,30.76,54.4,36.11,27.37,64.1,4.44,23.93,34.54875183105469,32.838111877441406,32.080909729003906,35.54,22.55
2008-06-03,34.66,17.65,14.32,17.21,25.2,7.102,18.95875358581543,13.038543701171877,52.5,26.97,6.84517240524292,4.632314205169678,3.231184720993042,14.584,1.318,3.7547707557678223,7.968077182769775,15.664066314697266,35.32,13.353548049926758,11.371,12.085322380065918,4.493188381195068,778.5156860351562,17.62331199645996,33.87495803833008,22.47578811645508,2.7482149600982666,9.471356391906738,7.488688945770264,0.7927573919296265,12.323481559753418,4.080421447753906,2.553,4.637471675872803,6.17,22.9,37.55,62.39,25.105792999267575,20.351720809936523,13.968554496765137,33.5,332.236328125,9.1781587600708,13.55,20.72634506225586,6.64,30.0,54.86,35.31,27.07,62.04,4.26,23.53,34.22472381591797,32.65045547485352,30.936038970947266,34.29,22.13
2008-06-04,35.04,17.8,14.15,16.55,24.0,7.026,18.07606506347656,12.91457462310791,52.74,25.79,6.871298789978027,4.745296001434326,3.168504238128662,14.948,1.363,3.651190757751465,7.839559555053711,15.261280059814451,34.9,13.26627254486084,11.295,12.12787914276123,4.3793253898620605,742.0278930664062,17.62331199645996,33.451534271240234,22.64860725402832,2.6966392993927,9.40316104888916,7.079513549804688,0.7828477025032043,12.176409721374512,4.060372352600098,2.495,4.575249195098877,6.02,22.49,38.18,62.38,24.205442428588867,19.395246505737305,14.005487442016602,33.25,333.1336975097656,8.719250679016113,13.26,20.20162773132324,6.46,29.59,54.92,34.74,26.49,63.71,4.23,23.15,33.91633224487305,32.27516555786133,29.84522247314453,33.24,22.65
2008-06-05,34.59,18.27,14.38,16.92,24.47,7.245,17.557958602905273,13.594292640686035,52.9,26.97,7.205718994140625,4.743884563446045,3.2219879627227783,15.092,1.414,3.806560754776001,7.989497661590576,16.431293487548828,35.91,13.432101249694824,11.337,11.932129859924316,4.544280052185059,712.1741943359375,17.62331199645996,32.671199798583984,23.032644271850582,2.7089202404022217,9.72393035888672,6.948268413543701,0.815053403377533,12.729193687438965,4.112502574920654,2.528,4.868065357208252,6.26,22.9,39.18,62.46,25.36368560791016,18.508251190185547,13.702625274658203,32.900001525878906,347.7153015136719,9.007401466369627,13.2,20.044214248657227,6.73,30.35,57.46,36.14,27.42,63.06,4.32,23.62,32.40555953979492,31.0179386138916,31.17189598083496,34.63,23.85
2008-06-06,32.88,17.87,14.11,15.9,23.0,7.061,18.102924346923828,13.222366333007812,52.01,26.97,6.897425174713135,4.62807559967041,3.3013901710510254,14.458,1.375,3.789804458618164,8.28722858428955,15.664066314697266,35.8,13.20081615447998,11.048,11.574677467346191,4.699017524719238,760.6033935546875,17.62331199645996,34.90330505371094,22.082151412963867,2.802248239517212,9.49409008026123,6.986869812011719,0.8039056062698364,12.196697235107422,4.104482650756836,2.442,4.671635150909424,5.94,22.0,38.85,61.61,25.40440368652344,19.440208435058597,14.212320327758787,31.0,334.2553405761719,9.38093090057373,12.75,21.12250518798828,6.61,29.52,56.92,35.6,26.72,63.34,4.23,22.75,33.76408767700195,32.25640106201172,30.36114883422852,33.75,23.02
2008-06-09,32.01,17.73,13.76,16.05,23.34,6.958,17.120447158813477,13.017176628112791,51.94,27.37,7.0541863441467285,4.660559177398682,3.29553747177124,14.948,1.395,3.897954225540161,8.203692436218262,15.408326148986816,34.71,13.04371452331543,10.903,11.234249114990234,4.598291397094727,723.4523315429688,17.62331199645996,35.26625442504883,21.410083770751957,2.6819069385528564,9.279410362243652,6.562252998352051,0.7902798652648926,12.45026683807373,4.066388130187988,2.458,4.563048362731934,6.09,20.86,40.32,61.5,25.318437576293945,19.40750503540039,12.927006721496582,31.600000381469727,333.3580322265625,9.284882545471191,12.6,20.38528060913086,6.46,29.35,54.9,36.02,26.72,64.79,4.21,22.71,34.31452560424805,32.31269836425781,29.334199905395508,33.16,22.22
2008-06-10,32.81,17.45,13.74,15.65,22.7,6.787,17.120447158813477,12.953048706054688,51.86,27.37,6.965353965759277,4.519330024719238,3.29553747177124,15.236,1.377,3.884244680404663,7.798862934112549,15.408326148986816,33.67,12.873520851135254,10.793,11.242756843566896,4.4742112159729,707.5303344726562,17.62331199645996,34.11088180541992,20.44999122619629,2.5885794162750244,8.966221809387207,6.577693462371826,0.7865638732910156,12.55169677734375,4.008237361907959,2.401,4.419079303741455,6.06,20.92,42.68,61.17,24.567392349243164,18.802553176879883,12.853137969970703,31.799999237060547,327.7497253417969,9.231518745422363,12.18,19.755615234375,6.43,28.97,54.56,35.6,26.32,65.63,4.21,22.04,33.18241882324219,32.31269836425781,28.69543838500977,31.78,21.64
2008-06-11,31.88,17.41,13.68,15.0,21.75,6.603,16.287641525268555,12.69654655456543,51.7,26.62,7.06463623046875,4.604067802429199,3.309751272201538,15.236,1.368,3.96040678024292,7.711042404174805,14.557991981506348,34.19,13.21390438079834,11.048,11.10658359527588,4.627488613128662,679.6669921875,17.62331199645996,32.63490676879883,19.4706974029541,2.5713865756988525,8.839936256408691,6.65489673614502,0.7791318297386169,12.602408409118652,3.819756746292114,2.273,4.2702317237854,6.09,20.85,41.69,59.2,24.61263084411621,18.557302474975582,12.542890548706056,31.0,327.525390625,9.263537406921388,12.71,19.348960876464844,6.33,27.78,53.19,35.8,26.72,65.85,4.19,21.21,32.77251052856445,31.29941177368164,27.806081771850582,31.13,20.68
2008-06-12,31.32,18.83,13.81,15.15,21.76,6.814,16.287641525268555,12.658075332641602,51.79,27.46,7.785730361938477,4.756594657897949,3.309751272201538,15.887,1.361,4.021335601806641,7.646782875061035,14.78815746307373,33.42,13.349187850952148,11.337,11.029988288879396,4.687338352203369,672.701171875,17.62331199645996,32.96760559082031,19.633913040161133,2.6647114753723145,9.041990280151367,6.454168319702148,0.7729384899139404,12.57705020904541,3.799705266952514,2.294,4.282432556152344,6.04,20.35,41.79,59.54,24.67597007751465,18.467378616333008,12.557662010192873,30.5,330.8903503417969,9.071435928344728,12.98,19.43029022216797,6.35,27.54,53.26,36.02,27.37,65.85,4.12,21.57,32.90915298461914,31.29941177368164,28.572593688964844,31.09,22.22
2008-06-13,33.12,18.42,13.45,16.01,23.1,6.869,16.19169807434082,12.311809539794922,51.46,25.29,7.613294124603271,4.752358436584473,3.2387099266052246,15.769,1.343,4.04418420791626,7.651068210601807,14.9224214553833,32.57,12.960798263549805,10.912,10.961902618408203,4.490268707275391,669.7158203125,17.62331199645996,32.157020568847656,19.67231559753418,2.6745376586914062,9.145546913146973,6.322924137115479,0.76922208070755,12.424908638000488,3.805721521377564,2.331,4.250711917877197,6.14,20.36,42.37,61.24,25.160083770751957,18.761680603027344,12.491180419921877,30.600000381469727,334.2553405761719,9.039420127868652,12.5,19.204666137695312,6.39,28.23,51.6,35.93,27.37,63.52,4.3,21.75,32.4445915222168,31.273134231567383,27.88960647583008,30.66,22.91
2008-06-16,33.55,18.29,13.07,16.45,23.6,6.828,16.195537567138672,12.568297386169434,52.01,25.29,7.472211360931396,4.852630615234375,3.2128005027771,15.735,1.351,4.112730503082275,7.494705677032471,14.986357688903809,33.37,13.048076629638672,10.997,10.791686058044434,4.569096088409424,694.2620849609375,17.62331199645996,32.48366165161133,20.123559951782227,2.721198797225952,9.168278694152832,6.183959484100342,0.7555968165397644,12.323481559753418,3.797699451446533,2.314,4.251932621002197,6.22,20.21,42.57,61.38,25.24152565002441,18.720802307128903,12.498570442199709,30.5,328.64703369140625,8.879334449768066,12.72,19.04724502563477,6.26,29.39,50.3,35.63,27.76,65.39,4.44,21.66,32.59684371948242,31.036693572998047,27.909259796142575,30.71,22.62
2008-06-17,34.68,17.73,13.31,16.9,24.24,6.917,17.05904197692871,12.71793270111084,52.11,25.44,7.446084499359131,5.064475536346436,3.234529972076416,15.481,1.366,4.188890933990479,7.518266677856445,15.47226333618164,35.04,13.113536834716797,11.048,10.527850151062012,4.539900779724121,706.5352783203125,17.62331199645996,34.752079010009766,20.747621536254883,2.787511110305786,9.40821933746338,6.315203666687012,0.7506421804428101,12.424908638000488,3.829782962799072,2.319,4.205570697784424,6.32,20.72,42.85,63.63,25.345582962036133,18.90474510192871,12.446860313415527,30.31999969482422,329.7687072753906,8.973250389099121,12.7,19.585081100463867,6.24,29.88,49.81,36.61,27.37,65.51,4.48,21.61,33.96318054199219,32.6129264831543,28.73474884033203,31.73,22.62
2008-06-18,34.74,17.22,12.84,16.35,23.24,6.767,16.951583862304688,12.183558464050291,52.09,24.28,7.158691883087158,4.9712629318237305,3.167668104171753,15.194,1.352,4.204123497009277,7.289077281951904,14.76258659362793,33.62,12.57241153717041,10.793,10.110825538635254,4.44209623336792,674.0280151367188,17.62331199645996,33.57856369018555,20.24837303161621,2.68436050415039,9.079878807067873,6.438727378845215,0.7456875443458557,12.034412384033203,3.829782962799072,2.216,4.033539772033691,6.23,20.08,41.32,61.5,25.01982879638672,18.557302474975582,12.336055755615234,28.899999618530277,314.28973388671875,9.124799728393556,12.25,19.055116653442383,6.09,29.15,48.54,35.8,27.47,62.66,4.59,20.98,32.792030334472656,31.712230682373047,28.58241844177246,31.98,22.62
2008-06-19,35.98,17.74,12.53,15.64,22.25,6.712,16.943906784057617,12.183558464050291,52.41,24.42,7.399055480957031,4.930306434631348,3.2470619678497314,14.889,1.374,4.211740493774414,7.177695274353027,14.136021614074709,34.07,12.65532684326172,10.708,10.17890739440918,4.728212356567383,658.76953125,17.62331199645996,33.94152069091797,20.92043876647949,2.689271926879883,9.029361724853516,6.415566921234131,0.7432100176811218,12.12062644958496,3.787674188613892,2.134,3.938375234603882,6.01,20.06,41.99,60.44,24.155670166015625,17.944171905517578,11.841137886047363,28.26000022888184,297.2405090332031,9.199502944946287,12.46,18.787511825561523,5.93,30.53,47.27,35.75,27.7,63.73,4.62,20.5,33.29953384399414,32.01246643066406,28.523460388183597,31.86,22.1
2008-06-20,35.32,17.22,12.67,15.35,22.0,6.507,16.406614303588867,11.71759033203125,52.12,23.76,7.148240089416504,4.872402667999268,3.2094547748565674,14.432,1.336,4.188890933990479,7.0256171226501465,14.353402137756348,32.66,11.93527889251709,10.214,10.442740440368652,4.801199913024902,669.0523071289062,17.62331199645996,31.75776672363281,19.4706974029541,2.5934908390045166,8.66313362121582,6.670337200164795,0.7246297597885132,12.115554809570312,3.659346342086792,2.13,3.818808317184448,5.99,19.2,41.77,58.16,23.70775985717773,17.629432678222656,11.383152961730955,29.0,291.63214111328125,8.92202377319336,12.25,17.892868041992188,5.9,29.47,45.7,34.49,27.37,60.63,4.37,20.37,31.148527145385746,30.31238555908203,27.24100685119629,30.57,21.28
2008-06-23,34.28,17.29,12.2,14.9,21.4,6.446,16.310670852661133,11.559418678283691,52.9,23.27,7.06463623046875,4.797551155090332,3.182708740234375,14.898,1.331,4.248298168182373,7.0470356941223145,13.995361328125,33.38,12.044378280639648,10.435,10.229971885681152,4.731131553649902,636.8768920898438,17.62331199645996,31.225460052490234,19.153865814208984,2.5867841243743896,8.66313362121582,6.732100486755371,0.7283459305763245,11.922842979431152,3.6192431449890137,2.105,3.8554086685180655,5.86,19.4,41.36,57.87,24.164724349975582,17.94009017944336,12.114450454711914,28.5,287.1455383300781,8.751267433166504,11.95,17.57803726196289,5.86,29.15,45.0,35.52,27.23,59.46,4.3,20.3,30.371660232543945,29.396671295166016,27.752029418945312,31.06,20.53
2008-06-24,33.96,17.13,12.42,15.35,21.9,6.363,16.771209716796875,11.529500007629396,52.42,22.97,6.819045543670654,4.6464362144470215,3.109994888305664,14.703,1.369,4.2939958572387695,7.059887886047363,13.969792366027832,32.63,12.349851608276367,10.554,10.041608810424805,4.583695411682129,619.2964477539062,17.62331199645996,30.275754928588867,19.16346549987793,2.498263359069824,8.410568237304688,6.330644607543945,0.7246297597885132,11.8163423538208,3.603202342987061,2.044,3.7029013633728023,5.64,19.0,41.29,55.95,24.06970977783203,17.891035079956055,11.855910301208496,29.0,275.4802551269531,8.601855278015137,11.55,17.669862747192383,5.96,28.94,43.67,35.17,27.37,59.52,4.21,20.1,29.278600692749023,28.901287078857425,28.24829864501953,31.49,20.07
2008-06-25,35.25,17.2,12.16,15.55,22.29,6.493,17.366069793701172,12.119440078735352,52.5,23.81,7.043733596801758,4.6464362144470215,3.242880821228028,15.337,1.427,4.265052795410156,7.387607574462891,14.436515808105469,33.9,12.873520851135254,10.954,9.904406547546388,4.78514289855957,635.8817138671875,17.62331199645996,30.76572799682617,19.16346549987793,2.5572774410247803,8.6378812789917,6.330644607543945,0.7370166182518005,11.892413139343262,3.6192431449890137,2.081,3.800507068634033,5.6,19.95,41.79,57.14,24.743846893310547,18.37336540222168,12.04058074951172,30.0,291.4078063964844,8.580511093139648,11.7,18.49629211425781,6.22,29.8,43.34,34.74,27.56,61.93,4.37,20.49,30.25455474853516,30.436229705810547,28.8330192565918,32.34,20.84
2008-06-26,34.23,16.68,11.68,14.85,21.21,6.24,16.606184005737305,11.653474807739258,52.3,23.09,6.918325424194336,4.420469284057617,3.2219879627227783,14.695,1.414,4.188890933990479,7.391889572143555,13.937824249267578,31.94,12.480767250061035,10.793,9.672873497009276,4.569096088409424,608.0183715820312,17.62331199645996,30.275754928588867,17.608116149902344,2.434330701828003,8.163053512573242,6.099034309387207,0.7333003282546997,11.562773704528809,3.53903865814209,2.023,3.61139726638794,5.33,19.6,40.38,55.29,24.793609619140625,18.35292625427246,11.73772144317627,29.3799991607666,272.1152648925781,8.431097984313965,11.14,18.233932495117188,6.14,27.16,42.84,33.38,26.56,59.86,4.18,19.66,29.512828826904297,29.68564796447754,27.810983657836918,30.73,20.18
2008-06-27,33.96,16.49,11.74,14.0,20.09,6.199,16.310670852661133,11.43116855621338,52.82,22.92,6.819045543670654,4.512269496917725,3.206946849822998,15.583,1.435,4.112730503082275,7.764591693878174,14.033723831176758,32.42,13.048076629638672,11.039,9.192660331726074,4.51946496963501,612.6622314453125,17.62331199645996,29.943042755126957,17.37769317626953,2.4638383388519287,8.20850944519043,6.183959484100342,0.7580744028091431,11.583059310913086,3.6352851390838623,2.068,3.806606769561768,5.5,20.17,41.01,55.95,24.884096145629883,18.51643180847168,11.818976402282717,29.5,273.2369079589844,8.537822723388672,11.55,18.417585372924805,6.21,27.96,43.42,32.64,26.01,59.72,4.12,19.61,29.66897964477539,29.910818099975582,27.62919044494629,30.78,20.13
2008-06-30,34.63,16.6,11.61,13.75,19.9,6.254,16.821096420288086,11.178951263427734,53.01,23.33,6.667511463165283,4.475549697875977,3.249569892883301,15.828,1.452,4.219356536865234,7.775300979614258,14.155200004577637,32.47,12.917160034179688,10.937,9.149782180786133,4.656683444976807,611.6671752929688,17.62331199645996,31.455322265625,17.204875946044922,2.500723123550415,8.233771324157715,6.253441333770752,0.7419713139533997,11.66420078277588,3.549065351486206,2.113,3.8895726203918457,5.61,20.3,40.13,55.63,25.540128707885746,18.888383865356445,11.811589241027832,30.989999771118164,269.1989440917969,8.751267433166504,11.36,18.75340843200684,6.22,27.88,43.11,32.48,26.18,61.32,4.23,19.71,29.55187225341797,29.648120880126957,28.20407485961914,31.17,20.29
2008-07-01,34.48,16.06,11.38,13.1,18.85,6.07,16.249263763427734,10.53771686553955,52.11,22.8,6.333089828491211,4.397873401641846,3.235365629196167,15.735,1.43,4.2939958572387695,7.507555484771728,13.937824249267578,30.99,12.328033447265623,10.563,8.986854553222656,4.630406856536865,577.169677734375,17.62331199645996,31.93923759460449,15.94715404510498,2.4392497539520264,8.115057945251465,6.006391525268555,0.7209135293960571,10.903494834899902,3.268348455429077,2.039,3.7553653717041016,5.68,19.27,39.01,55.45,25.472261428833008,18.839344024658203,11.021195411682127,29.5,252.3740081787109,8.725652694702148,11.03,17.924352645874023,5.86,25.81,42.12,31.45,24.54,59.32,3.94,19.33,28.653987884521484,28.29706573486328,27.02972221374512,30.1,19.98
2008-07-02,34.41,15.9,11.38,12.6,18.14,6.083,15.378087997436523,10.259836196899414,52.15,22.32,6.118852615356445,4.2608819007873535,3.1843810081481934,14.898,1.399,4.447843074798584,7.36832857131958,13.10027313232422,30.1,12.000741004943848,10.299,8.532364845275879,4.516544818878174,546.3209228515625,17.62331199645996,29.76158332824707,15.428702354431152,2.412201166152954,8.094858169555664,6.253441333770752,0.6911854147911072,10.54342555999756,3.3986823558807373,1.986,3.527211904525757,5.45,18.66,38.07,55.45,24.43165779113769,17.976877212524414,10.784815788269045,29.01000022888184,241.15737915039065,8.527149200439453,10.74,16.581077575683594,5.72,24.83,42.19,30.48,24.44,56.11,3.85,18.9,26.936315536499023,26.98354148864746,25.644088745117188,28.38,18.93
2008-07-03,33.31,15.51,11.24,12.73,18.1,5.912,14.775547981262209,10.097394943237305,52.01,21.25,5.836685657501221,4.208625793457031,3.0640268325805664,14.517,1.385,4.396051406860352,7.36832857131958,12.659123420715332,29.12,11.786908149719238,9.984,8.232234001159668,4.40852165222168,517.46240234375,17.62331199645996,27.82585906982422,14.113374710083008,2.348269462585449,7.80692720413208,6.2920427322387695,0.6713663339614868,10.457209587097168,3.2391350269317627,1.961,3.452788114547729,5.31,18.15,36.44,54.08,23.458913803100582,17.392362594604492,10.04613208770752,28.0,231.0624237060547,8.142949104309082,10.5,15.736275672912598,5.56,23.35,42.3,29.57,23.39,57.35,3.69,18.72,25.37478828430176,25.594959259033203,25.03480339050293,27.93,17.97
2008-07-04,32.81,15.04,11.03,12.85,18.3,5.912,14.890682220458984,10.174341201782228,51.01,21.72,5.85236120223999,4.236871719360352,3.0932822227478027,14.728,1.361,4.402144432067871,7.496847629547119,12.72305965423584,30.17,11.695266723632812,9.916,8.266538619995117,4.40852165222168,521.1112670898438,17.62331199645996,26.70678329467773,13.239688873291016,2.340892553329468,7.900374889373779,6.145357131958008,0.6750826835632324,11.116491317749023,3.337594509124756,1.945,3.379584550857544,5.24,18.24,36.35,53.99,23.798242568969727,17.658058166503906,9.676787376403809,,226.5757751464844,8.110929489135742,10.18,15.717914581298828,5.5,22.63,41.89,29.13,22.78,57.51,3.71,18.89,24.843868255615234,25.144607543945312,25.30504608154297,28.25,18.26
2008-07-07,32.01,15.34,10.83,13.48,19.06,5.96,14.890682220458984,9.86227035522461,50.9,21.64,5.993444919586182,4.067397117614746,3.0932822227478027,14.635,1.343,4.537712574005127,7.411168575286865,12.563220024108888,28.64,11.642898559570312,9.856,8.66099739074707,4.393924713134766,505.8527526855469,17.62331199645996,27.317747116088867,13.162881851196287,2.335974931716919,7.857439517974853,5.906027317047119,0.6565020680427551,10.796992301940918,3.305446147918701,1.933,3.367383480072021,5.16,18.24,35.37,54.42,23.19198226928711,17.13893699645996,9.824525833129885,27.8700008392334,229.71641540527344,8.279553413391113,10.39,16.24787712097168,5.41,22.29,41.01,28.44,22.99,56.8,3.72,18.67,26.17897224426269,25.144607543945312,25.33452796936035,28.35,19.13
2008-07-08,32.96,15.75,11.1,13.97,20.0,6.165,14.526093482971191,10.366713523864746,50.8,21.91,6.134528636932373,4.065985202789307,3.128378868103028,14.754,1.375,4.584932804107666,7.601804733276367,12.524860382080078,28.9,11.891639709472656,10.112,9.56996726989746,4.590993404388428,530.730712890625,17.62331199645996,27.52341651916504,13.614126205444336,2.348269462585449,7.978676795959473,6.099034309387207,0.6639344096183777,10.771636009216309,3.36572527885437,1.986,3.440587043762207,5.3,18.8,36.83,55.45,22.499744415283203,16.59939193725586,9.60291862487793,28.520000457763672,244.2980194091797,8.40975570678711,10.65,16.213769912719727,5.44,23.64,42.14,28.33,22.99,57.21,3.79,19.38,26.39758682250977,26.14288902282715,25.05937957763672,28.47,20.64
2008-07-10,33.48,15.47,11.14,12.8,18.85,6.11,14.526093482971191,10.345335960388184,50.6,22.87,6.578681468963623,4.051862239837647,3.128378868103028,15.16,1.43,4.72050142288208,7.839559555053711,12.441742897033691,30.06,12.60732364654541,10.673,9.347015380859377,4.656683444976807,534.0477294921875,17.62331199645996,29.00544166564941,14.046168327331545,2.335974931716919,8.00393009185791,6.423285961151123,0.6899464726448059,11.38527488708496,3.4481115341186523,2.093,3.4161858558654785,5.54,19.77,39.27,57.92,22.183040618896484,16.3704891204834,9.60291862487793,27.989999771118164,242.95204162597656,8.644543647766113,11.0,16.528600692749023,5.67,25.61,41.91,28.43,24.35,60.0,3.93,19.27,27.599958419799805,26.14288902282715,25.05937957763672,28.17,20.37
2008-07-11,33.27,15.48,11.03,12.75,18.3,6.042,14.334206581115724,10.174341201782228,50.6,22.43,6.688412666320801,4.116827487945557,3.2804973125457764,15.143,1.436,4.973358154296875,7.775300979614258,12.10288906097412,29.25,12.808062553405762,10.912,9.295560836791992,4.671281337738037,510.8282470703125,17.62331199645996,28.672739028930664,13.076473236083984,2.3064684867858887,7.880176067352295,6.670337200164795,0.6849916577339172,11.380205154418944,3.4561493396759038,2.093,3.477189779281616,5.55,19.48,40.12,56.59,22.377588272094727,16.595294952392578,9.676787376403809,26.649999618530277,244.2980194091797,8.67656135559082,10.74,16.630922317504883,5.76,24.59,41.08,28.07,24.23,59.38,3.92,18.87,27.40477180480957,27.730375289916992,24.65154457092285,28.08,20.25
2008-07-14,30.8,16.22,10.93,12.3,17.6,5.96,14.334206581115724,10.323962211608888,48.68,22.04,6.641385078430176,4.032090663909912,3.2804973125457764,15.439,1.464,5.049518585205078,7.978786468505859,12.058135032653809,28.75,12.95643424987793,10.929,9.1326322555542,4.782225608825684,509.8332214355469,17.62331199645996,29.13851547241211,12.45241355895996,2.3113856315612797,7.867543697357178,6.755260944366455,0.7010946273803711,11.8163423538208,3.4661953449249268,2.158,3.6235971450805664,5.77,19.89,41.17,58.49,22.440933227539062,16.70975112915039,10.186480522155762,26.270000457763672,255.29031372070312,8.631736755371094,11.1,16.73324203491211,5.94,25.19,40.82,28.42,24.47,58.43,3.9,18.51,27.478944778442383,27.730375289916992,25.05937957763672,28.71,20.77
2008-07-15,31.03,16.16,10.83,12.45,17.9,5.885,14.334206581115724,10.430835723876951,51.31,22.72,6.8242716789245605,4.180379867553711,3.2804973125457764,15.583,1.491,5.020577430725098,8.246532440185547,13.106671333312988,29.82,13.606656074523926,11.499,9.347015380859377,4.890247821807861,533.3843994140625,17.62331199645996,29.03568649291992,12.913257598876951,2.286796808242798,7.675595760345459,6.716659069061279,0.693662703037262,12.115554809570312,3.337594509124756,2.216,3.7199840545654297,6.2,20.64,42.94,59.22,22.0744571685791,16.574859619140625,10.489343643188477,27.299999237060547,271.4422912597656,8.610395431518555,11.38,16.55746078491211,6.18,26.36,40.4,27.8,24.44,60.63,4.05,18.23,27.365732192993164,27.730375289916992,24.52378273010254,28.41,21.3
2008-07-16,32.11,16.22,11.43,12.59,17.95,6.315,14.679604530334473,10.841229438781738,52.01,24.4,7.0541863441467285,4.181793212890625,3.44849181175232,15.287,1.513,4.843882083892822,8.441450119018555,14.372581481933594,31.57,13.615384101867676,11.576,10.28171443939209,5.077097892761231,584.7988891601562,17.62331199645996,29.09618186950684,14.20938491821289,2.508099317550659,8.38531494140625,7.025471210479736,0.7171974778175354,12.257554054260254,3.287360429763794,2.302,3.877373218536377,6.32,20.74,42.35,60.71,21.730600357055664,16.25602912902832,10.526275634765623,27.31999969482422,290.9591979980469,8.996729850769043,11.83,16.75160789489746,6.32,28.71,43.03,27.87,24.88,64.79,4.18,19.63,27.44771194458008,28.18447494506836,24.174924850463867,27.85,21.64
