,ALLL3,AMBV4,BRML3,B3SA3,BRPR3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VALE5
2012-11-29,7.98,83.63,15.50733757019043,2.8993401527404785,6.139408588409424,8.701,12.272367477416992,11.880292892456056,7.918745517730713,35.980560302734375,3.35,12.650578498840332,4.208233833312988,9.17,18.8,34.316,9.215657234191896,1.438,6.4847283363342285,13.247523307800291,12.105168342590332,11.940472602844238,7.916360855102539,11.61415195465088,3.784433126449585,4.298,12.24,12.256869316101074,6.850340843200684,17.7186336517334,198.7730712890625,13.691154479980469,15.980238914489746,10.149999618530272,12.441815376281738,3.2709896564483643,9.653018951416016,4.389909744262695,1.667823076248169,16.81448745727539,21.711278915405277,7.70664644241333,5.114,10.926624298095703,8.849631309509277,554.4943237304688,5.883141040802002,23.09,448.0,70.90878295898438,88.22,1347.7847900390625,9.86609172821045,8.874114990234375,100.25,22.341487884521484,7.549525260925293,6.705877780914307,26.97,28.559,5.974325656890869,19.363264083862305,10.774765968322754,21.53221702575684,29.4
2012-11-30,7.81,86.07,15.564037322998049,2.883619785308838,6.263688087463379,8.981,12.102508544921877,11.677753448486328,7.805459976196289,36.166988372802734,3.28,12.754786491394045,4.32275915145874,8.967,18.9,34.131,8.95028305053711,1.45,6.4112982749938965,13.276575088500977,12.118770599365234,11.469504356384276,7.741151809692383,11.586984634399414,4.419987678527832,5.311,12.18,12.228883743286133,6.750091552734375,17.363269805908203,199.48297119140625,13.085611343383787,15.201537132263184,10.25,12.103848457336426,3.3019139766693115,9.707423210144045,4.196008682250977,1.67338228225708,17.455249786376953,21.124486923217773,7.582926273345947,5.003,10.720850944519045,8.677576065063477,527.5189208984375,6.104431629180908,23.25,434.0,69.69666290283203,86.88,1365.936767578125,9.648865699768066,8.647050857543945,102.0,22.04836082458496,7.508102893829346,6.360276699066162,27.38,28.08,5.767254829406738,18.8909854888916,10.563495635986328,21.61268615722656,29.48
2012-12-03,7.98,87.53,15.734137535095217,2.953239679336548,6.1195244789123535,9.077,12.009087562561035,11.757708549499512,7.867767333984375,36.38138198852539,3.39,12.817310333251951,4.280657768249512,9.754,19.17,33.499,8.858611106872559,1.479,6.363976955413818,13.340489387512209,12.45200252532959,11.746543884277344,7.810470104217529,11.444355010986328,4.304432392120361,5.302,12.27,12.620655059814451,6.7222442626953125,18.05746841430664,209.421630859375,13.085611343383787,15.120285987854004,10.220000267028809,12.025253295898438,3.3827834129333496,9.97337818145752,4.327861785888672,1.6539242267608645,17.602550506591797,21.124486923217773,7.785569190979004,5.023,10.78395175933838,8.011796951293945,557.4915771484375,6.352712154388428,23.35,435.0,70.82219696044922,88.16,1434.006591796875,9.815573692321776,8.804604530334473,104.25,22.328744888305664,7.368292331695557,6.323896408081055,28.26,27.602,5.782594203948975,19.14430046081543,11.028290748596191,21.48623275756836,29.46
2012-12-04,7.95,85.86,15.365588188171388,2.8970947265625,6.092182159423828,8.926,11.84771728515625,11.752376556396484,7.601542949676514,36.530517578125,3.3,12.83120346069336,4.17624044418335,9.593,19.95,32.535,8.77658462524414,1.475,6.315024375915527,13.305628776550291,12.479206085205078,11.774248123168944,7.82119083404541,11.478313446044922,4.217765808105469,5.209,12.08,12.73259162902832,6.928311347961426,18.59464836120605,202.3225860595703,13.004382133483888,15.248936653137209,10.15999984741211,11.88377857208252,3.3380467891693115,9.864575386047363,4.374396800994873,1.6650429964065552,17.514169692993164,20.831092834472656,7.721575736999512,4.818,10.700273513793944,6.770005226135254,588.962890625,6.287943363189697,23.39,429.0,70.99535369873047,87.84,1406.7786865234375,9.67917823791504,8.721193313598633,105.0,22.11972999572754,7.3631181716918945,6.299643039703369,27.66,27.358,5.606202602386475,19.019790649414062,10.977584838867188,21.095361709594727,28.97
2012-12-05,7.9,85.24,15.297547340393066,2.863408327102661,6.087210655212402,9.077,12.038811683654783,11.965571403503418,7.539235591888428,36.35341262817383,3.28,12.720050811767578,4.024684906005859,9.585,20.23,32.36,8.68491268157959,1.463,6.331340789794922,13.131319046020508,12.377196311950684,11.22016716003418,7.772947788238525,11.390021324157717,3.9866552352905273,5.047,11.96,12.639314651489258,6.8057861328125,19.503719329833984,210.1315460205078,13.299764633178713,15.418214797973633,10.300000190734863,12.025253295898438,3.358694314956665,9.915955543518066,4.079668521881104,1.660873532295227,17.19746971130371,21.026689529418945,7.646918773651123,4.966,10.646772384643556,6.582988739013672,562.4989013671875,6.255560398101807,23.1,442.0,69.09060668945312,87.28,1384.0887451171875,9.744851112365724,8.776803016662598,106.75,21.826601028442383,7.430431842803955,6.414844036102295,27.31,27.574,5.521839618682861,19.019790649414062,10.369129180908203,21.44024658203125,29.47
2012-12-06,7.93,85.76,15.88722324371338,2.8319664001464844,6.246289253234863,8.886,12.178948402404783,11.91759967803955,7.386298656463623,36.49324035644531,3.33,12.852046012878418,4.235188007354736,9.94,20.65,32.876,8.725118637084961,1.482,6.412930965423584,13.01511287689209,12.717227935791016,10.980064392089844,7.676455020904541,11.648112297058104,3.882655143737793,5.056,12.03,12.21955680847168,6.794646739959717,19.08224105834961,216.5206756591797,13.203767776489258,15.37082290649414,10.18000030517578,12.363219261169434,3.3139584064483643,9.882709503173828,4.343372821807861,1.695619821548462,17.418426513671875,20.63549423217773,7.614923477172852,5.044,10.896443367004396,6.328646183013916,551.9989013671875,6.422877788543701,23.52,437.0,68.7442855834961,88.31,1438.544677734375,9.618557929992676,8.665586471557617,107.0,21.53857421875,7.487386703491211,6.36633825302124,27.32,27.555,5.514172077178955,19.084190368652344,10.047998428344728,21.29654693603516,29.4
2012-12-07,7.93,85.34,16.057321548461914,2.9285359382629395,6.276115894317627,8.899,12.378530502319336,12.173436164855955,7.6865081787109375,36.26020050048828,3.38,12.907623291015623,4.278973579406738,9.898,20.66,32.827,8.765325546264648,1.507,6.4047722816467285,12.95119857788086,12.717227935791016,11.072410583496094,7.724700927734375,11.634527206420898,3.853766679763794,5.064,11.93,12.546031951904297,6.738952159881592,19.032655715942383,230.7187347412109,13.58777141571045,15.72292137145996,10.550000190734863,12.276762008666992,3.3380467891693115,9.900840759277344,4.358884811401367,1.6983994245529177,17.388967514038086,21.320083618164062,7.721575736999512,5.089,10.941717147827148,6.321164608001709,577.4988403320312,6.552414417266846,23.56,445.0,69.09060668945312,88.04,1502.0765380859375,9.825676918029783,8.841679573059082,109.0,22.086593627929688,7.533989906311035,6.499727249145508,27.43,27.564,5.560188293457031,18.976856231689453,10.50434112548828,21.5437126159668,29.67
2012-12-10,7.91,85.48,16.216079711914062,3.000401258468628,6.276115894317627,9.009,12.709756851196287,12.258709907531738,7.612871170043945,35.980560302734375,3.49,13.08129596710205,4.289064407348633,9.965,20.87,32.341,8.807144165039062,1.547,6.429249286651611,13.02092170715332,12.785234451293944,11.127820014953612,7.719339847564697,11.620945930480955,3.7382116317749023,5.115,12.0,12.629985809326172,6.76123046875,18.759933471679688,232.8484649658203,13.772387504577637,16.027633666992188,10.510000228881836,12.213885307312012,3.3380467891693115,9.906882286071776,4.521762371063232,1.6928393840789795,16.939695358276367,22.88486099243164,7.836759090423584,4.995,10.844313621520996,6.455816745758057,596.998779296875,6.568607807159424,23.77,484.0,70.12956237792969,87.38,1511.152587890625,10.068164825439451,9.068744659423828,109.5,21.77307510375977,7.533989906311035,6.827139854431152,27.78,27.583,5.498833179473877,18.925336837768555,10.529693603515623,21.928831100463867,30.06
2012-12-11,7.93,85.92,15.802176475524902,3.09921669960022,6.338254928588867,9.077,13.070708274841309,12.258709907531738,7.618536472320557,37.28555679321289,3.43,13.136874198913574,4.300858020782471,10.067,20.91,33.109,8.863434791564941,1.565,6.461883544921875,13.177802085876465,12.179977416992188,11.24787139892578,7.740782737731934,11.464729309082031,3.9346559047698975,5.251,12.41,12.73259162902832,7.100963115692139,18.966541290283203,226.45933532714844,13.809310913085938,15.973466873168944,10.40999984741211,12.292482376098633,3.358694314956665,9.97035312652588,4.397665023803711,1.6942301988601685,16.770299911499023,22.591466903686523,7.796231269836426,4.97,10.91976547241211,6.111706733703613,620.998779296875,6.341917991638184,23.96,470.0,70.82219696044922,89.72,1479.3865966796875,10.22476863861084,9.26337432861328,115.5,21.767976760864254,7.533989906311035,6.972655773162842,28.43,27.602,5.437479972839356,18.8909854888916,10.690258979797363,22.417415618896484,30.67
2012-12-12,7.96,85.57,15.64908504486084,3.0745131969451904,6.201548099517822,9.077,13.164137840270996,12.365312576293944,7.601542949676514,37.93805313110352,3.43,12.921517372131348,4.374950885772705,9.864,20.48,33.178,8.86182975769043,1.569,6.494520664215088,13.09064483642578,11.928354263305664,11.312514305114746,7.794389247894287,11.478313446044922,3.847989559173584,5.311,12.31,12.546031951904297,7.106533527374268,18.99959754943848,227.87911987304688,13.6173095703125,15.770325660705566,10.25,12.276762008666992,3.3380467891693115,9.931065559387209,4.296837329864502,1.667823076248169,16.586170196533203,21.8090763092041,7.828224658966064,4.888,10.933483123779297,6.321164608001709,628.4987182617188,6.179996013641357,23.89,473.0,70.3893051147461,90.71,1452.15869140625,10.133834838867188,9.198495864868164,118.0,21.65327453613281,7.502922058105469,7.051476955413818,28.48,27.63,5.445148944854736,18.805124282836918,10.267718315124512,22.6473388671875,30.83
2012-12-13,8.32,86.19,15.484658241271973,3.076758861541748,6.114553451538086,9.138,13.249061584472656,12.180219650268556,7.363640785217285,37.77958297729492,3.42,12.865939140319824,4.351382255554199,9.686,20.38,32.681,8.803927421569824,1.588,6.478201866149902,13.02092170715332,11.76513671875,11.608024597167969,7.885521411895752,11.308516502380373,3.813322067260742,5.302,12.54,12.21955680847168,7.184503555297852,18.321928024291992,222.1998748779297,13.417927742004396,15.50624179840088,9.960000038146973,12.984132766723633,3.3346049785614014,9.937106132507324,4.5295186042785645,1.5899912118911743,16.586170196533203,21.61347961425781,7.900747299194336,4.904,10.711248397827148,6.425894737243652,637.4987182617188,6.131418228149414,23.89,468.0,70.56246185302734,91.52,1456.6966552734375,9.98733615875244,9.068744659423828,120.0,21.342304229736328,7.616840362548828,6.948403358459473,28.16,28.034,5.57552433013916,18.76218605041504,10.225464820861816,22.7737979888916,30.94
2012-12-14,8.18,85.57,15.50733757019043,3.0879874229431152,6.261202335357666,9.097,13.576044082641602,12.083037376403809,7.414620876312256,37.94737243652344,3.42,12.970145225524902,4.297488212585449,9.754,20.45,32.72,8.765325546264648,1.62,6.538578510284424,12.933767318725586,11.785539627075195,11.774248123168944,8.003454208374023,11.206639289855955,3.836433172225952,5.362,11.86,11.911736488342283,7.156655311584473,18.25581359863281,223.6197052001953,13.314539909362791,15.37082290649414,10.789999961853027,12.732621192932127,3.3208413124084477,9.85248851776123,4.614833831787109,1.6275169849395752,16.748205184936523,21.51568031311035,7.887950897216797,4.822,10.841569900512695,6.39597225189209,647.9987182617188,6.153007507324219,23.53,455.0,70.3893051147461,91.25,1429.4686279296875,10.38137149810791,9.365321159362791,112.0,21.790916442871094,7.606482982635498,7.039349555969238,28.31,28.324,5.767254829406738,18.676315307617188,9.684613227844238,23.68198585510254,31.94
2012-12-17,8.23,86.07,15.77381992340088,3.01836895942688,6.248773574829102,9.097,13.580288887023926,12.029047966003418,7.476928234100342,38.26430130004883,3.37,12.8867769241333,4.289064407348633,9.72,21.09,31.98,8.741205215454102,1.617,6.719706535339356,13.009300231933594,11.805941581726074,12.143637657165527,8.040979385375977,11.260973930358888,3.842210531234741,5.422,11.76,12.406113624572754,7.195641994476318,18.487213134765625,220.07017517089844,13.211153030395508,15.187995910644531,10.789999961853027,12.654027938842772,3.3001914024353027,9.882709503173828,4.428689479827881,1.66643226146698,16.849369049072266,21.8090763092041,7.92421293258667,4.876,10.885465621948242,6.5381035804748535,640.4987182617188,6.206981658935547,23.76,431.0,70.3893051147461,89.65,1438.544677734375,10.214664459228516,9.23093605041504,114.5,21.65327453613281,7.642727375030518,7.045412540435791,29.15,28.324,5.86695671081543,18.719257354736328,9.684613227844238,24.14183235168457,32.37
2012-12-18,8.45,86.55,15.478984832763672,3.11269211769104,6.261202335357666,9.111,13.886034965515137,12.406978607177734,7.561892032623291,38.8608627319336,3.43,12.990986824035645,4.236873626708984,9.5,20.93,32.019,8.829662322998047,1.603,6.7719244956970215,12.927958488464355,12.00996208190918,12.466852188110352,8.11602783203125,11.322100639343262,3.842210531234741,5.473,12.15,13.10093116760254,7.145516395568848,19.04092025756836,227.16925048828125,13.6025390625,15.628129959106444,10.869999885559082,12.897675514221191,3.3208413124084477,9.940130233764648,4.56829833984375,1.667823076248169,17.46207046508789,21.8090763092041,7.998867988586426,4.822,10.96229362487793,6.560546875,643.4987182617188,6.309532642364502,23.56,433.0,70.99535369873047,88.7,1447.62060546875,10.305596351623535,9.346784591674805,116.75,21.89542579650879,7.64790678024292,7.403141021728516,28.41,28.615,5.951316356658936,18.76218605041504,10.411381721496582,24.613168716430664,32.93
2012-12-19,8.51,86.74,15.541356086730955,3.2115066051483154,6.238831520080566,9.323,13.801106452941896,13.065658569335938,7.578885078430176,39.10322189331055,3.44,13.025721549987791,4.253703594207764,9.415,21.01,31.406,8.816793441772461,1.635,6.846987724304199,12.922149658203123,12.173178672790527,12.58690357208252,7.992734432220459,11.478313446044922,3.7266557216644287,5.515,12.23,13.007352828979492,7.11767053604126,18.677291870117188,225.7494201660156,13.469614028930664,15.424996376037598,11.210000038146973,12.85051727294922,3.4309604167938232,10.290708541870115,4.583809852600098,1.687280297279358,17.23230743408203,21.61347961425781,8.062860488891602,4.884,10.95131492614746,6.39597225189209,653.9987182617188,6.331122398376465,23.49,426.0,72.12089538574219,87.52,1483.924560546875,10.674373626708984,9.698966979980469,118.25,21.75522994995117,7.590948581695557,7.36069917678833,27.45,29.056,5.997332572937012,19.25592613220215,10.681808471679688,24.170574188232425,32.55
2012-12-20,8.28,84.26,15.478984832763672,3.1373953819274902,6.2139763832092285,9.241,13.852067947387695,13.497584342956545,7.397626876831055,39.466758728027344,3.47,13.164663314819336,4.310965061187744,9.272,21.97,30.521,8.845744132995605,1.63,6.833932876586914,12.724594116210938,12.26838493347168,12.420680046081545,7.906963348388672,11.410393714904783,3.668878555297852,5.507,12.52,13.428455352783203,7.061975955963135,18.92521858215332,229.29893493652344,13.351460456848145,15.350503921508787,11.25,12.960553169250488,3.420637845993042,10.245379447937012,4.707906723022461,1.7442646026611328,17.079130172729492,22.78706359863281,8.050065994262695,4.851,10.934738159179688,6.508181571960449,652.4987182617188,6.422877788543701,23.43,428.0,73.5927505493164,86.5,1547.45654296875,10.745100021362305,9.754576683044434,121.5,22.12483024597168,7.830327033996582,7.28187894821167,27.33,29.291,6.058686256408691,19.04125595092773,10.766313552856444,24.28553581237793,32.78
2012-12-21,8.2,83.88,15.55269718170166,3.094725608825684,6.363111972808838,9.344,13.588780403137209,13.605565071105955,7.380633354187012,39.7836799621582,3.4,13.053508758544922,3.918600559234619,9.365,21.84,29.956,8.845744132995605,1.646,6.829038143157959,12.73621654510498,12.173178672790527,12.143637657165527,7.998093128204346,11.417187690734863,3.813322067260742,5.651,13.71,13.503315925598145,7.156655311584473,18.784725189208984,223.6197052001953,13.14468765258789,15.15413761138916,11.25,12.77191925048828,3.3999907970428467,10.302800178527832,4.59932279586792,1.7692817449569702,16.841707229614258,22.200271606445312,7.994606971740723,4.785,10.7684326171875,6.530623912811279,685.4986572265625,6.374302387237549,23.12,425.0,72.20747375488281,86.36,1547.45654296875,10.54807949066162,9.587754249572754,121.5,22.099340438842773,7.85651683807373,7.112107753753662,27.14,29.563,6.066355705261231,19.40619468688965,10.69870948791504,24.07859992980957,32.54
2012-12-26,8.22,83.09,15.37692928314209,3.146379947662353,6.303456783294678,9.145,13.618508338928224,13.497584342956545,7.312662124633789,39.88622283935547,3.42,13.04656219482422,3.977392435073853,9.644,21.88,29.645,8.815187454223633,1.615,6.9138898849487305,12.515424728393556,12.20718002319336,12.402210235595703,7.912323474884033,11.417187690734863,3.755544185638428,5.771,14.7,13.503315925598145,6.855909824371338,18.43762588500977,212.26123046875,13.292384147644045,15.235393524169922,13.050000190734863,12.77978229522705,3.444629907608032,10.29120922088623,4.614833831787109,1.7651121616363523,17.132741928100586,22.68926429748535,7.966875553131103,4.785,10.92649269104004,6.5904693603515625,682.4986572265625,6.428276062011719,23.33,438.0,72.20747375488281,86.41,1565.6085205078125,10.199507713317873,9.295809745788574,124.0,22.0713005065918,7.777951240539551,7.142423629760742,27.41,29.817,6.043347358703613,19.20011329650879,10.884626388549805,24.239551544189453,32.69
2012-12-27,8.15,84.28,15.223837852478027,3.094725608825684,6.41282320022583,8.981,13.635494232177734,13.52997589111328,7.244688987731934,39.80232620239258,3.31,13.241081237792969,4.007859706878662,9.889,21.85,29.46,9.027484893798828,1.612,6.846987724304199,12.364355087280272,12.200383186340332,12.088228225708008,7.874797344207764,11.627737045288086,3.651544570922852,5.754,14.88,13.391023635864258,7.171618461608887,18.73514175415039,215.10086059570312,13.196383476257324,15.133828163146973,12.6899995803833,13.023429870605469,3.391906261444092,10.120397567749023,4.684638977050781,1.7651121616363523,17.186355590820312,22.9826602935791,8.058597564697266,4.777,10.857772827148438,6.39597225189209,655.4987182617188,6.341917991638184,23.84,432.0,71.42826080322266,86.88,1497.53857421875,9.85093879699707,8.994601249694824,114.5,22.04836082458496,7.673198223114014,7.02116060256958,26.62,29.413,6.058686256408691,19.45771789550781,10.732511520385742,24.23380279541016,32.77
2012-12-28,8.24,84.22,15.320225715637209,3.1441338062286377,6.338254928588867,9.043,13.941243171691896,13.821527481079102,7.250354766845703,39.326934814453125,3.4,13.51201343536377,4.050879955291748,9.94,21.87,29.946,9.165799140930176,1.612,6.81272029876709,12.43407917022705,12.166375160217283,12.180575370788574,7.960570335388184,11.749990463256836,3.657322645187378,5.771,15.43,13.52203369140625,7.114657402038574,18.652498245239254,222.90982055664065,13.24068832397461,15.50624179840088,12.899999618530272,13.062726020812988,3.4059648513793945,10.178352355957031,4.6536149978637695,1.777621150016785,17.094449996948242,23.47165298461914,7.981801986694336,4.871,10.96084976196289,6.343607425689697,667.4986572265625,6.466055870056152,24.12,438.0,72.03431701660156,86.41,1502.0765380859375,9.876195907592772,9.045575141906738,113.75,22.142671585083008,7.840802669525146,7.321013927459717,27.15,29.648,6.288763523101807,19.87417984008789,10.817021369934082,24.302778244018555,32.83
2013-01-02,8.53,84.57,15.734137535095217,3.168837547302246,6.41282320022583,9.261,14.535752296447754,13.929505348205566,7.71483039855957,40.11529922485352,3.55,13.234130859375,4.122570514678955,10.448,22.2,30.89,9.405437469482422,1.641,6.935103893280029,12.87566375732422,12.25478458404541,12.891648292541504,7.998093128204346,11.811116218566896,3.8884334564208975,6.034,16.15,13.784053802490234,7.336813926696777,19.99957656860352,226.45933532714844,13.934847831726074,16.115663528442383,12.81999969482422,13.078445434570312,3.5254721641540527,10.521652221679688,4.762198925018311,1.7790108919143677,16.99488639831543,25.03642845153809,8.240409851074219,4.966,11.04331398010254,6.605431079864502,677.9986572265625,6.287943363189697,24.37,476.0,71.86115264892578,84.81,1583.760498046875,10.022696495056152,9.12435245513916,119.25,22.132474899291992,7.69938850402832,7.79015302658081,27.85,30.042,6.173725605010986,19.66379737854004,11.197304725646973,25.348926544189453,34.22
2013-01-03,8.75,85.62,15.76815414428711,3.168837547302246,6.350683212280273,9.808,14.382877349853516,14.204854011535645,7.879096031188965,40.65803909301758,3.71,13.470329284667969,4.127951145172119,10.261,22.38,31.543,9.453689575195312,1.623,6.892676830291748,12.753649711608888,12.315990447998049,12.734658241271973,7.923044681549072,11.91978645324707,4.032877445220947,6.171,15.49,13.624970436096191,7.279850959777832,19.89214134216309,237.81776428222656,14.252387046813965,16.332345962524414,13.010000228881836,13.08630657196045,3.637951135635376,10.83595848083496,4.80873441696167,1.7887396812438965,16.619604110717773,25.525421142578125,8.186967849731445,5.003,11.063931465148926,6.88221549987793,667.4986572265625,6.395891189575195,24.42,490.0,73.24642944335938,85.35,1638.2164306640625,10.396528244018556,9.453365325927734,123.5,21.793466567993164,7.89841890335083,7.901263236999512,27.57,30.333,6.120039939880371,19.440542221069336,11.180405616760254,24.917818069458008,33.81
2013-01-04,8.82,85.04,15.705785751342772,3.110445976257324,6.390452861785889,9.624,14.10260772705078,14.03208827972412,7.799795627593994,40.92940521240234,3.65,13.706534385681152,3.92540979385376,9.94,22.42,31.932,9.463337898254396,1.591,6.8796234130859375,12.358545303344728,12.037164688110352,12.651545524597168,7.746142387390137,12.123546600341797,4.079099655151367,6.188,14.72,13.34423542022705,6.8640217781066895,19.421077728271484,225.03952026367188,14.030855178833008,16.014089584350586,12.600000381469728,12.913393020629885,3.620375633239746,10.771872520446776,4.956098556518555,1.7581632137298584,15.884359359741213,24.938631057739254,8.221173286437988,4.839,11.05018711090088,6.807409286499023,667.4986572265625,6.266353607177734,24.59,497.0,73.3330078125,87.38,1574.6845703125,10.431889533996582,9.467267990112305,120.75,21.778173446655277,7.81985330581665,7.6049652099609375,28.06,30.38,6.11237096786499,19.83554077148437,10.605751037597656,24.532699584960938,33.08
2013-01-07,8.59,85.09,15.541356086730955,3.094725608825684,6.387967109680176,9.576,13.588780403137209,14.118473052978516,7.697836399078369,41.26626586914063,3.66,13.69263744354248,3.798146963119507,9.618,22.13,31.873,9.485851287841797,1.546,6.902468204498291,11.963445663452148,11.907951354980469,12.476086616516112,7.676455020904541,11.831494331359863,4.038654327392578,5.898,14.21,13.456528663635254,6.613385200500488,19.371492385864254,218.65040588378903,14.208081245422363,16.38650894165039,12.68000030517578,12.913393020629885,3.574679374694824,10.588785171508787,4.7389302253723145,1.740095138549805,15.470783233642578,25.232027053833008,8.035200119018555,4.748,10.861892700195312,6.762523651123047,667.4986572265625,6.158406734466553,23.8,505.0,74.54512023925781,86.43,1601.9124755859375,10.295493125915527,9.305076599121094,117.75,21.97189140319824,7.746527194976807,7.567929744720459,28.02,30.389,6.058686256408691,20.17901039123535,10.40293025970459,24.049863815307617,32.41
2013-01-08,8.73,85.19,15.393938064575195,3.1216752529144287,6.40039587020874,9.617,13.588780403137209,14.280440330505373,7.680843830108643,41.022979736328125,3.58,13.685690879821776,3.69417667388916,9.094,21.69,30.754,9.344322204589844,1.499,6.975897789001465,11.70779037475586,11.928354263305664,12.522259712219238,7.681816101074219,11.831494331359863,3.6977670192718506,5.337,13.59,12.885703086853027,6.550726413726807,19.69379997253418,220.07017517089844,13.92007827758789,16.054716110229492,13.199999809265137,12.803359031677246,3.5992863178253174,10.631503105163574,4.7389302253723145,1.7539935111999512,15.294628143310549,24.54743766784668,8.037341117858887,4.67,10.80416774749756,6.732602119445801,643.4987182617188,6.018074989318848,22.68,483.0,73.24642944335938,85.73,1533.842529296875,10.00248908996582,9.036304473876951,115.75,21.666015625,7.893182277679443,7.500025749206543,27.98,30.492,6.058686256408691,20.26487922668457,10.064900398254396,23.86017417907715,32.22
2013-01-09,8.92,86.46,15.564037322998049,3.1441338062286377,6.549530506134033,9.761,13.567549705505373,14.415422439575195,7.544898986816406,42.34237289428711,3.61,13.706534385681152,3.900304794311523,9.695,21.47,31.056,9.03070068359375,1.542,6.990584373474121,11.96925449371338,12.336390495300291,12.60537338256836,7.6657328605651855,11.61415195465088,3.801767110824585,5.566,13.41,13.194509506225586,6.6931328773498535,19.90867042541504,227.87911987304688,13.66161823272705,15.72292137145996,13.399999618530272,12.85837745666504,3.637951135635376,10.802390098571776,4.824245929718018,1.776230812072754,15.991581916809082,24.645235061645508,7.919773578643799,4.871,11.028199195861816,6.710160255432129,641.9987182617188,6.104431629180908,22.61,482.0,73.5927505493164,87.28,1483.924560546875,10.103525161743164,9.119718551635742,117.0,21.790916442871094,7.966507911682129,7.709904670715332,28.04,30.277,5.989663600921631,20.221939086914062,10.056447982788086,23.969392776489254,32.36
2013-01-10,8.82,85.92,15.535685539245604,3.141887664794922,6.614157199859619,9.617,13.588780403137209,14.199454307556152,7.556228637695312,42.06165313720703,3.58,13.734318733215332,3.96663498878479,9.999,21.46,27.348,8.939023971557617,1.573,6.9106268882751465,12.07965087890625,12.50640869140625,12.725422859191896,7.740782737731934,11.553024291992188,3.813322067260742,5.668,13.45,13.157078742980955,6.6931328773498535,19.949989318847656,220.7800750732422,13.565618515014648,15.702616691589355,13.369999885559082,12.85051727294922,3.606314659118652,10.665071487426758,4.878539085388184,1.772061467170715,16.006898880004883,24.44963836669922,7.885571002960205,4.933,11.006202697753906,6.770005226135254,616.498779296875,6.153007507324219,23.49,499.0,76.10356140136719,87.8,1456.6966552734375,10.169197082519531,9.189229011535645,113.5,22.12483024597168,8.369807243347168,7.845707416534424,28.28,30.37,6.219738960266113,19.964336395263672,10.174761772155762,24.222307205200195,32.59
2013-01-11,8.67,85.62,15.393938064575195,3.1441338062286377,6.636527061462402,9.576,13.355225563049316,14.026689529418944,7.573221206665039,42.108436584472656,3.57,13.741265296936035,3.984548091888428,9.864,21.71,27.941,8.893994331359863,1.59,6.93999719619751,12.038978576660156,12.588016510009766,12.568434715270996,7.719339847564697,12.225422859191896,3.7613232135772714,5.873,13.59,12.997995376586914,6.556422710418701,20.396263122558597,223.6197052001953,13.403151512145996,15.51978588104248,13.84000015258789,12.709043502807615,3.616861581802368,10.69253635406494,4.847514629364014,1.7692817449569702,16.313247680664062,24.54743766784668,7.738077640533447,4.789,10.969097137451172,6.560546875,608.998779296875,6.018074989318848,23.35,517.0,76.44988250732422,84.99,1456.6966552734375,10.1944580078125,9.212396621704102,112.0,22.32110023498535,8.123638153076172,7.79015302658081,27.66,30.736,6.173725605010986,19.917116165161133,10.21701431274414,23.722227096557617,31.75
2013-01-14,8.6,86.07,15.280535697937012,3.11942982673645,6.574387550354004,9.747,13.444401741027832,14.523401260375977,7.669515609741211,41.93999862670898,3.64,13.782949447631836,3.97916841506958,10.041,21.75,27.26,8.93420124053955,1.591,7.04932975769043,12.15518569946289,12.615217208862305,12.568434715270996,7.847996234893799,12.035248756408691,3.784433126449585,5.949,13.4,13.362950325012209,6.664651393890381,20.7598934173584,233.5583648681641,13.410537719726562,15.573960304260254,13.729999542236328,12.748339653015137,3.644980192184448,10.832907676696776,4.855270385742188,1.813757061958313,16.006898880004883,24.8408317565918,7.69532585144043,4.773,10.982842445373535,6.70267915725708,625.498779296875,6.109828948974609,23.09,535.0,76.88277435302734,85.68,1533.842529296875,10.133834838867188,9.138256072998049,112.0,22.55050468444824,8.217917442321777,7.839534759521484,27.62,31.065,6.166057109832764,19.87847137451172,10.555045127868652,23.716476440429688,31.95
