,ALLL3,ABEV3,AEDU3,BRML3,BBSE3,B3SA3,BRPR3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,YDUQ3,EVEN3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,COGN3,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MRVE3,NATU3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,QUAL3,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,EGIE3,UGPA3,USIM5,VALE3,VALE5
2014-03-20,7.24,12.261354446411133,12.39,10.349806785583496,13.120119094848633,2.4979567527771,4.363067626953125,8.24744987487793,8.23,8.351984977722168,12.75755214691162,9.516088485717772,41.62712478637695,1.47,11.980932235717772,4.080343723297119,13.062,22.39,19.455,14.077718734741213,1.476,5.467794418334961,10.472665786743164,8.634259223937988,13.105449676513672,6.636975765228272,9.378341674804688,4.345156669616699,6.494,7.28,18.76955223083496,5.334468364715576,16.9602108001709,5.760039329528809,20.74336242675781,176.62591552734375,10.647083282470703,11.687198638916016,10.489999771118164,12.68833827972412,3.468407154083252,11.032546043395996,6.165348052978516,1.6192036867141724,10.4938383102417,14.181807518005373,9.38866138458252,8.482301712036133,4.063,8.444504737854004,2.992267370223999,4.072044372558594,15.93,35.20000076293945,93.3,599.0154418945312,6.832412242889404,6.607934474945068,13.74708652496338,40.0,15.378884315490724,7.072005748748779,6.92460298538208,19.89,31.159,9.00905704498291,15.465922355651855,22.991079330444336,8.0282564163208,17.693023681640625,22.66
2014-03-21,7.27,12.18819808959961,12.35,10.338236808776855,12.87110996246338,2.4646196365356445,4.388507843017578,8.09599494934082,8.223,8.461132049560547,12.617159843444824,9.618047714233398,41.89372253417969,1.43,11.951976776123049,4.092119693756104,13.544,22.41,19.62,14.081729888916016,1.5,5.595958232879639,10.442381858825684,8.524704933166504,13.003278732299805,6.6490349769592285,9.598149299621582,4.330094337463379,6.664,7.26,18.78852081298828,5.415294170379639,15.983173370361328,5.735632419586182,21.106992721557617,175.80441284179688,10.910442352294922,11.96332836151123,10.380000114440918,12.783621788024902,3.452142238616944,11.074923515319824,6.008667469024658,1.6030621528625488,10.394819259643556,14.25403881072998,9.486458778381348,8.383917808532715,4.079,8.48971176147461,3.0670742988586426,4.088963985443115,16.11,35.400001525878906,92.77,612.62939453125,6.868024349212647,6.622105598449707,13.778328895568848,40.0,15.606313705444336,7.126685619354248,6.939014911651611,19.68,31.253,9.07156467437744,15.232909202575684,23.174659729003903,8.070509910583496,18.018699645996094,23.14
2014-03-24,7.17,12.312565803527832,12.21,10.436585426330566,13.05925178527832,2.4979567527771,4.434300422668457,8.398909568786621,8.441,8.434937477111816,12.690410614013672,9.759655952453612,41.86516189575195,1.45,12.198110580444336,4.100950241088867,14.221,22.98,19.737,14.21198558807373,1.497,5.714135646820068,10.551408767700195,8.68903636932373,13.653443336486816,6.847962856292725,9.480917930603027,4.458115577697754,6.843,7.3,18.66522026062012,5.513439178466797,16.363548278808594,5.792581081390381,21.197898864746094,172.51834106445312,10.90291690826416,11.921908378601074,10.520000457763672,12.87890338897705,3.5822577476501465,11.39629364013672,6.165348052978516,1.618962049484253,10.48091983795166,14.446661949157717,9.38866138458252,8.524845123291016,4.166,8.63240909576416,3.141880750656128,4.162285327911377,15.99,35.79999923706055,93.61,603.5534057617188,7.0918707847595215,6.811038970947266,14.109509468078612,41.0,15.582786560058594,7.363630771636963,7.054304122924805,19.69,31.159,8.923108100891113,15.219202041625977,23.31889915466309,8.197272300720215,18.107521057128903,23.11
2014-03-25,7.11,12.246726036071776,12.61,10.540719032287598,13.252927780151367,2.481287956237793,4.44447660446167,8.440210342407227,8.387,8.4262056350708,12.72092628479004,9.759655952453612,42.03654479980469,1.45,12.219826698303224,4.203990936279297,14.229,23.16,19.883,14.29815673828125,1.549,5.585971355438232,10.757347106933594,8.75066089630127,13.922794342041016,6.82987642288208,9.605474472045898,4.375278949737549,6.63,7.18,19.01704216003418,5.449933052062988,16.162174224853516,5.7112250328063965,20.677248001098636,176.62591552734375,10.850247383117676,11.977137565612791,10.420000076293944,13.037704467773438,3.6025872230529785,11.459864616394045,5.859822750091553,1.6045076847076416,10.39696979522705,14.454689025878906,9.29086208343506,8.490283012390137,4.223,8.59002685546875,3.096996784210205,4.162285327911377,16.36,35.900001525878906,93.01,608.0914306640625,7.14783239364624,6.839378833770752,14.15949821472168,40.25,15.48867893218994,7.351483821868896,7.169595241546631,19.37,31.103,8.774651527404785,15.53445529937744,23.410690307617188,8.40854263305664,18.2496337890625,23.49
2014-03-26,7.07,12.180882453918455,12.54,10.268813133239746,13.109055519104004,2.4527125358581543,4.421581268310547,8.688048362731934,8.585,8.338886260986328,12.885738372802734,9.657696723937988,42.37930679321289,1.43,12.16915225982666,4.195158004760742,13.975,23.08,19.387,14.14785861968994,1.551,5.640900135040283,10.59986400604248,8.764354705810547,13.978525161743164,6.733426094055176,9.691466331481934,4.360217094421387,6.732,7.25,18.96949958801269,5.426840782165527,15.945882797241213,5.670546054840088,20.16486167907715,170.05380249023438,10.684707641601562,11.776942253112791,10.59000015258789,12.775678634643556,3.598522186279297,11.558741569519045,5.73447847366333,1.6334171295166016,10.224763870239258,14.76769733428955,8.997467041015625,8.402531623840332,4.19,8.476996421813965,2.9847869873046875,4.3145623207092285,16.06,31.899999618530277,91.88,580.8634643554688,7.010471820831299,6.801591873168945,14.05951976776123,38.25,15.402409553527832,7.47907018661499,6.975042819976807,19.27,31.422,9.126260757446287,15.306008338928224,23.34075736999512,8.340937614440918,18.042387008666992,23.4
2014-03-27,7.29,12.473516464233398,13.08,10.644853591918944,13.363595962524414,2.5598702430725098,4.553872108459473,9.197492599487305,8.913,8.469864845275879,13.740324020385742,9.974902153015137,44.274051666259766,1.47,12.3790922164917,4.501331329345703,14.348,23.51,19.834,14.258079528808594,1.59,5.792366981506348,11.205572128295898,9.07247829437256,13.96923828125,7.040863037109375,10.073543548583984,4.789461612701416,6.962,7.58,19.159666061401367,5.58849048614502,16.09505271911621,5.930887222290039,20.363204956054688,181.55502319335935,10.97063446044922,11.80455493927002,10.789999961853027,13.26003074645996,3.7123749256134033,11.80948257446289,6.024337291717529,1.69846510887146,10.536888122558594,15.177020072937012,9.87765407562256,8.681730270385742,4.309,8.787821769714355,3.0895164012908936,4.466842651367188,16.32,31.799999237060547,94.11,612.62939453125,7.53956413269043,7.354221820831299,14.215736389160156,41.25,15.896480560302734,7.553301334381103,7.2776780128479,19.39,31.966,9.141889572143556,16.21523094177246,23.82155990600586,8.78882884979248,18.42135238647461,23.7
2014-03-28,7.27,12.400357246398926,13.46,11.02089500427246,13.363595962524414,2.6074960231781006,4.630194187164307,9.147927284240724,8.926,8.4262056350708,13.563292503356934,9.986228942871094,43.03628158569336,1.47,12.53111743927002,4.492498874664307,14.458,23.51,19.854,14.308175086975098,1.604,5.83397912979126,11.308542251586914,9.202571868896484,14.07140827178955,7.215679168701172,10.029458045959473,4.7442779541015625,7.081,7.76,19.06458282470703,5.61735725402832,16.587297439575195,6.04478645324707,20.71857070922852,184.0195770263672,10.880342483520508,11.845973014831545,11.130000114440918,13.172688484191896,3.687978744506836,11.738845825195312,6.024337291717529,1.676782488822937,10.674653053283691,14.968345642089844,10.073250770568848,8.782772064208984,4.395,8.871175765991211,3.1792845726013184,4.472481727600098,16.6,32.29999923706055,94.83,635.3193969726562,7.636225700378418,7.396731376647949,14.190739631652832,44.0,16.13959312438965,7.382743835449219,7.126360893249512,19.3,32.332,9.18095588684082,16.082733154296875,23.91771507263184,8.721220970153809,18.36213493347168,23.66
2014-03-31,7.57,12.400357246398926,13.92,11.327512741088867,13.894822120666504,2.678934097290039,4.739588260650635,9.255316734313965,9.077,8.592110633850098,13.917335510253906,10.076859474182127,43.131492614746094,1.46,12.610746383666992,4.489555835723877,14.644,23.96,20.087,14.492538452148438,1.627,5.868932723999023,11.266140937805176,9.35321044921875,14.07140827178955,6.962495803833008,9.992719650268556,4.97019624710083,7.141,7.85,19.245237350463867,5.9464311599731445,17.049713134765625,6.18309211730957,20.850799560546875,195.52078247070312,10.92548942565918,12.018553733825684,10.9399995803833,13.029763221740724,3.761167287826538,11.96486759185791,6.079174518585205,1.6840101480484009,10.74138355255127,15.048605918884276,9.779854774475098,8.809362411499023,4.473,9.073214530944824,3.284013509750366,4.562721252441406,16.87,31.200000762939453,95.84,653.4713745117188,7.6107892990112305,7.453411102294922,14.340710639953612,45.25,16.547393798828125,7.656857013702393,7.090334415435791,19.3,32.689,9.259092330932615,16.037046432495117,24.00076484680176,8.645163536071777,18.60491371154785,24.11
2014-04-01,7.81,12.510093688964844,14.14,11.01511001586914,13.999958038330078,2.586063861846924,4.73195743560791,9.29387092590332,9.18,8.605207443237305,13.905129432678224,9.7936429977417,43.27431106567383,1.47,12.270503044128418,4.427731990814209,14.5,23.88,19.066,14.58872890472412,1.618,5.842299461364746,11.16922664642334,9.305280685424805,13.950660705566406,6.908243656158447,9.823724746704102,5.083154201507568,7.133,7.84,19.368858337402344,5.790553092956543,16.96767234802246,6.18309211730957,20.74336242675781,193.0562438964844,10.601938247680664,11.80455493927002,11.010000228881836,12.767741203308104,3.809962034225464,12.065564155578612,5.914660453796387,1.712920069694519,10.54549789428711,14.847959518432615,9.975452423095703,8.659320831298828,4.461,8.978550910949707,3.3139359951019287,4.495041370391846,16.31,28.799999237060547,96.04,648.9334106445312,7.656573295593262,7.467581272125244,14.346959114074709,45.75,16.868934631347656,7.626399993896484,6.982247829437256,19.29,31.966,9.243465423583984,15.899974822998049,24.328584671020508,8.400090217590332,18.56938743591309,24.04
2014-04-02,7.97,12.561306953430176,14.5,11.281232833862305,14.105098724365234,2.6836965084075928,4.798103332519531,9.643465995788574,9.384,9.081093788146973,14.485013008117676,9.96357250213623,44.131229400634766,1.46,12.451483726501465,4.610258102416992,14.948,24.27,18.929,14.729004859924316,1.668,6.048695087432861,11.417567253112791,9.592860221862791,13.932084083557127,7.083059787750244,10.095585823059082,5.309073448181152,7.567,8.17,19.27377319335937,5.986841678619385,17.437545776367188,6.288856029510498,21.346656799316406,206.20050048828125,10.820147514343262,12.094491958618164,11.699999809265137,12.982125282287598,3.936010599136353,12.454208374023438,6.204518795013428,1.7418301105499268,10.719858169555664,15.20912742614746,10.464445114135742,8.669981002807617,4.629,9.084516525268556,3.433627128601074,4.585280895233154,16.65,30.799999237060547,97.53,676.161376953125,7.692185878753662,7.349496841430664,14.6843843460083,46.25,17.002256393432617,7.833507061004639,7.119155406951904,19.23,31.891,9.376296043395996,16.174108505249023,24.78315734863281,8.653615951538086,19.26218605041504,24.97
2014-04-03,7.8,12.612696647644045,14.39,11.02667999267578,13.994425773620604,2.681315422058105,4.698884010314941,9.425801277160645,9.337,9.168410301208496,14.259160041809082,9.895599365234377,43.92176055908203,1.45,12.668660163879396,4.574929714202881,14.771,24.32,18.715,14.769085884094238,1.637,6.045365333557129,11.387283325195312,9.120408058166504,14.062118530273438,7.077030658721924,9.91924285888672,5.512399196624756,7.72,8.17,19.26426124572754,5.998389720916748,17.191423416137695,6.199363708496094,21.07393455505371,202.9144287109375,10.77500057220459,12.073782920837402,12.399999618530272,12.783621788024902,3.923814296722412,12.309348106384276,6.071340084075928,1.734602689743042,10.528278350830078,15.088736534118652,10.36664581298828,8.765898704528809,4.646,9.028005599975586,3.441107749938965,4.399162292480469,16.63,30.899999618530277,98.23,658.0093994140625,7.93910551071167,7.756035804748535,14.609402656555176,44.0,17.22968101501465,7.73604679107666,7.06151008605957,19.43,31.3,9.329415321350098,15.78575038909912,24.214941024780277,8.50150203704834,19.48719596862793,25.14
2014-04-04,7.74,12.40713596343994,14.13,11.136601448059082,13.916955947875977,2.7003650665283203,4.706516265869141,9.125473022460938,9.241,9.164045333862305,14.387346267700195,9.92958641052246,43.7503776550293,1.44,12.241547584533691,4.566098690032959,14.661,24.53,18.686,14.328216552734377,1.654,6.138576984405518,11.344881057739258,9.02454662322998,14.396486282348633,6.902215003967285,9.845766067504885,5.406970500946045,7.754,8.27,18.912450790405277,5.790553092956543,17.176502227783203,6.18309211730957,20.991289138793945,200.44989013671875,10.496596336364746,11.714810371398926,12.229999542236328,12.86302375793457,3.87501859664917,12.1326904296875,6.06350564956665,1.7273752689361572,10.472311973571776,15.112814903259276,11.149035453796388,8.899115562438965,4.58,9.077449798583984,3.4261462688446045,4.399162292480469,16.84,29.700000762939453,100.88,671.6233520507812,7.85998010635376,7.776180744171143,14.371952056884766,44.0,17.292423248291016,7.675132274627685,7.184006690979004,19.01,31.159,9.095008850097656,15.589279174804688,24.30673217773437,8.594461441040039,19.232574462890625,25.08
2014-04-07,7.69,12.40713596343994,14.28,11.339082717895508,14.25450325012207,2.7789478302001958,4.77011775970459,9.64622402191162,9.61,9.329950332641602,15.199199676513672,9.92958641052246,44.32165145874024,1.42,12.161911964416504,4.669137477874756,14.864,24.23,18.297,14.648845672607422,1.643,6.165208339691162,11.2782564163208,9.004006385803223,14.034255027770996,7.1132001876831055,9.85311508178711,5.572644233703613,7.856,8.33,18.389476776123047,5.71550178527832,17.243629455566406,6.207499504089356,20.70204162597656,199.6283721923828,10.391253471374512,11.659584999084473,12.25,13.037704467773438,3.936010599136353,12.40827465057373,6.165348052978516,1.7635130882263184,10.289340019226074,14.952295303344728,11.93142318725586,9.194868087768556,4.646,9.278075218200684,3.441107749938965,4.382242202758789,17.61,29.700000762939453,103.77,689.7753295898438,8.361119270324707,8.289892196655273,14.271973609924316,44.5,16.186647415161133,7.95533561706543,7.083126068115234,18.99,31.262,8.766837120056152,15.616701126098633,24.673885345458984,8.628263473510742,19.74181365966797,25.57
2014-04-08,7.49,12.348401069641112,14.14,11.281232833862305,13.867155075073242,2.759897470474243,4.765029430389404,9.354164123535156,9.412,9.290657043457031,14.765806198120115,9.618047714233398,44.70250701904297,1.42,12.364611625671388,4.67208194732666,14.661,24.27,18.336,14.508569717407228,1.644,6.038708686828613,11.2782564163208,9.305280685424805,13.802053451538086,7.257874965667725,9.963329315185549,5.49733829498291,7.771,8.29,18.284887313842773,5.582716941833496,17.22871208190918,6.256313800811768,19.759912490844727,207.84353637695312,10.496596336364746,11.694103240966797,12.31999969482422,13.220329284667969,3.85875391960144,12.2280855178833,6.228019714355469,1.6840101480484009,10.117135047912598,14.663363456726074,11.63802719116211,9.058982849121094,4.633,9.112771034240724,3.3663010597229004,4.410441875457764,18.19,31.299999237060547,103.3,744.2313232421875,8.123735427856445,8.053182601928711,14.32821273803711,45.0,16.346717834472656,7.687315464019775,6.92460298538208,18.9,31.3,8.64182186126709,15.53445529937744,24.3897762298584,8.104314804077148,19.69444274902344,25.59
2014-04-09,7.54,12.333720207214355,13.8,10.847338676452637,13.900358200073242,2.790853977203369,4.655633926391602,9.238442420959473,9.33,9.329950332641602,14.289681434631348,9.19322109222412,45.23569488525391,1.41,12.589030265808104,4.560211181640625,14.348,24.51,18.189,14.628802299499512,1.599,5.975459575653076,11.16922664642334,9.182032585144045,13.839204788208008,7.143341064453125,9.955981254577637,5.135869979858398,7.226,8.07,18.39898681640625,5.571170330047607,17.318212509155273,6.240041732788086,19.792972564697266,204.55747985839844,10.22571849822998,11.528427124023438,12.399999618530272,13.156807899475098,3.797763586044312,12.065564155578612,6.149679660797119,1.6261898279190063,10.07408332824707,14.229961395263672,11.246832847595217,8.848494529724121,4.601,9.176347732543944,3.3438587188720703,4.280723571777344,18.15,33.0,101.13,726.079345703125,8.034058570861816,7.98267126083374,14.190739631652832,43.0,16.623916625976562,7.522846698760986,6.564322471618652,19.4,31.375,8.868415832519531,15.123250007629396,24.56461906433105,7.597265720367432,19.528644561767575,25.49
2014-04-10,8.08,12.465866088867188,13.01,10.766345024108888,13.86162281036377,2.7241783142089844,4.681075572967529,9.249462127685549,9.384,9.338682174682615,14.314098358154297,9.273357391357422,45.18809509277344,1.4,12.451483726501465,4.616146087646484,14.145,24.05,18.423,14.729004859924316,1.629,6.153557777404785,11.2782564163208,9.202571868896484,13.839204788208008,6.9323554039001465,10.073543548583984,5.271420478820801,7.269,8.02,18.313411712646484,5.553850173950195,17.079545974731445,6.215634822845459,19.520248413085938,205.3789825439453,10.22571849822998,11.404167175292969,12.149999618530272,12.942422866821287,3.83842396736145,12.19628620147705,6.188849925994873,1.6478723287582395,10.07408332824707,14.454689025878906,11.735825538635254,8.923095703125,4.638,9.150921821594238,3.224168539047241,4.173564434051514,18.26,30.600000381469727,100.37,707.9273071289062,8.002408981323242,7.897055149078369,14.46568202972412,40.75,17.039718627929688,7.583758354187012,6.57152795791626,20.7,30.783,8.727768898010254,15.306008338928224,24.638919830322266,7.690226078033447,19.422060012817383,25.26
2014-04-11,8.3,12.774209022521973,13.49,10.922547340393066,14.221304893493652,2.7289414405822754,4.706516265869141,9.478150367736816,9.651,9.343045234680176,14.546055793762209,9.238052368164062,46.46394348144531,1.43,12.84964084625244,4.683858394622803,14.441,24.05,18.744,14.753050804138184,1.677,6.408222198486328,11.508424758911133,9.401141166687012,13.932084083557127,6.781651973724365,10.06619358062744,5.339195728302002,7.405,8.06,18.370458602905277,5.61735725402832,17.52704620361328,6.191227912902832,19.28884696960449,206.20050048828125,10.142948150634766,11.355842590332031,12.119999885559082,12.910661697387695,3.9116134643554688,12.486008644104004,6.376865863800049,1.6117347478866575,10.54334545135498,14.518895149230955,11.833624839782717,9.058982849121094,4.658,9.095816612243652,3.306455612182617,4.173564434051514,18.21,30.100000381469727,101.62,667.0853881835938,8.234516143798828,8.153909683227539,14.590659141540527,40.25,16.093975067138672,7.669039249420166,6.600350379943848,21.03,31.375,8.555868148803711,15.18264865875244,25.001707077026367,7.859240531921387,19.52272605895996,25.41
2014-04-14,8.43,12.75218391418457,13.81,10.864694595336914,14.365175247192385,2.7146530151367188,4.668355464935303,9.38447380065918,9.521,9.356143951416016,14.326309204101562,9.25570583343506,46.65437316894531,1.45,12.661422729492188,4.68974494934082,14.762,24.12,19.066,14.753050804138184,1.722,6.333320617675781,11.641676902770996,9.32582187652588,13.29120922088623,7.010721683502197,9.91924285888672,5.467215538024902,7.507,8.24,18.01864624023437,5.747045040130615,17.66129493713379,6.036651134490967,19.197938919067383,199.6283721923828,10.13542366027832,11.417975425720217,12.420000076293944,12.99006462097168,3.8709542751312256,12.32701587677002,6.298525333404541,1.5900521278381348,10.289340019226074,14.454689025878906,11.442429542541504,9.18154525756836,4.601,8.971485137939453,3.3139359951019287,4.167923927307129,18.05,28.5,101.47,653.4713745117188,8.102636337280273,8.022964477539062,14.534417152404783,40.25,16.436399459838867,7.644675731658935,6.730051517486572,20.61,31.234,8.329275131225586,15.38368320465088,24.78315734863281,7.926848411560059,19.39837455749512,25.63
2014-04-15,8.1,12.730156898498535,13.44,10.644853591918944,14.4979829788208,2.6503586769104004,4.594577312469482,9.23017406463623,9.432,9.037432670593262,14.1431884765625,9.1321382522583,45.61655044555664,1.46,12.444246292114258,4.651474475860596,14.652,24.11,18.686,14.656864166259766,1.682,6.158551216125488,12.041444778442385,9.16833782196045,12.641045570373535,6.612864971160889,9.845766067504885,5.422032833099365,7.379,8.01,17.942581176757812,5.729611396789551,17.56433868408203,5.922751426696777,18.88389587402344,190.59169006347656,9.947314262390137,11.045195579528809,12.279999732971191,12.68833827972412,3.777432918548584,12.030231475830078,6.110510349273682,1.568369746208191,10.01381015777588,14.342327117919922,10.95343780517578,8.99237060546875,4.539,8.868351936340332,3.1269195079803467,4.105885028839111,17.74,25.100000381469727,100.78,626.243408203125,7.823052883148193,7.715743541717529,14.090763092041016,38.75,15.97983169555664,7.510663032531738,6.449031829833984,20.39,31.103,8.19644546508789,15.543594360351562,24.49468231201172,7.614168167114258,18.83757781982422,24.43
2014-04-16,8.35,12.840282440185549,13.63,10.801055908203123,14.553318977355955,2.6908397674560547,4.630194187164307,9.32660961151123,9.542,9.164045333862305,14.106566429138184,9.296893119812012,46.45442962646485,1.47,12.710865020751951,4.633810520172119,14.669,24.06,18.511,15.049637794494627,1.712,6.446504592895508,11.817333221435549,9.154643058776855,12.380977630615234,6.594780445098877,10.124975204467772,5.595235347747803,7.609,8.18,18.33242416381836,5.886507987976074,17.601627349853516,5.979701042175293,19.00786018371582,200.44989013671875,9.99998378753662,11.2108736038208,12.489999771118164,12.767741203308104,3.8302910327911377,12.249292373657228,6.1575140953063965,1.6117347478866575,10.186017036437988,14.727569580078123,11.344632148742676,9.205523490905762,4.568,9.005400657653809,3.276532888412476,4.235602378845215,18.02,25.299999237060547,102.33,644.3953857421875,7.954930782318115,7.947417736053467,14.153249740600586,39.5,16.591306686401367,7.662948131561279,6.600350379943848,20.91,31.45,8.524615287780762,15.392822265625,24.892438888549805,7.631070613861084,18.92281150817871,24.67
2014-04-17,8.38,12.766867637634276,13.43,11.00932502746582,14.57545280456543,2.7241783142089844,4.63273811340332,9.59387493133545,9.726,9.329950332641602,14.716963768005373,9.526375770568848,46.68293762207031,1.46,12.892448425292969,4.769232273101807,15.126,24.32,18.511,15.262054443359377,1.768,6.396570682525635,11.841561317443848,9.243656158447266,12.445996284484863,6.630948066711426,10.169060707092283,5.775969982147217,7.856,8.48,18.522594451904297,6.066647529602051,17.452465057373047,6.036651134490967,19.61941909790039,203.73594665527344,10.406302452087402,11.68029499053955,12.5,12.839202880859377,3.919747114181519,12.560193061828612,6.322028636932373,1.6406447887420654,10.274272918701172,14.928218841552734,11.246832847595217,9.288121223449709,4.555,9.01104736328125,3.3139359951019287,4.145364284515381,18.02,26.200000762939453,103.32,630.7814331054688,8.245065689086914,8.249600410461426,14.359454154968262,39.25,17.039718627929688,7.73604679107666,6.751668930053711,21.44,31.619,8.73558235168457,15.479628562927246,25.0454158782959,7.893044471740723,19.269853591918945,25.03
2014-04-22,8.39,13.09723663330078,13.31,11.038250923156738,14.636322975158691,2.771804094314575,4.650547027587891,9.549785614013672,9.699,9.27319049835205,14.808534622192385,9.44399642944336,46.63533020019531,1.45,12.986870765686035,4.82811164855957,15.507,24.39,19.066,15.6267728805542,1.822,6.286715984344482,12.041444778442385,9.394293785095217,13.281923294067385,6.004023551940918,10.433574676513672,5.949173927307129,7.907,8.81,17.999629974365234,6.159622669219971,17.452465057373047,5.979701042175293,19.247528076171875,202.9144287109375,10.23324203491211,11.34893798828125,12.399999618530272,12.9741849899292,3.944142818450928,12.64852237701416,6.267190456390381,1.6623276472091677,10.086997032165527,15.586343765258787,11.833624839782717,9.29878044128418,4.543,9.194108963012695,3.291494369506836,4.151004791259766,18.21,27.200000762939453,103.28,612.62939453125,8.039335250854492,8.03807258605957,14.04076862335205,39.25,17.569664001464844,7.827414035797119,6.665200710296631,21.05,31.074,8.813720703125,15.520751953125,24.809385299682617,7.918396949768066,18.697540283203125,24.6
2014-04-23,8.32,12.943063735961914,12.99,10.864694595336914,14.60311794281006,2.752753496170044,4.581857681274414,9.450596809387209,9.596,9.22080135345459,14.558266639709473,9.25570583343506,46.27352142333984,1.44,12.87065601348877,4.886991500854492,15.54,24.14,18.676,15.634785652160645,1.774,6.200161933898926,11.859734535217283,9.250502586364746,12.947551727294922,6.664104461669922,10.44826889038086,5.964235305786133,8.001,9.04,18.208818435668945,6.159622669219971,17.236169815063477,5.857666492462158,18.743408203125,195.52078247070312,10.18809413909912,11.383455276489258,12.31999969482422,12.942422866821287,3.92787766456604,12.623790740966797,6.275023937225342,1.618962049484253,9.7468900680542,15.514110565185549,11.63802719116211,9.22684097290039,4.453,9.043972969055176,3.1718037128448486,4.004364490509033,17.77,26.100000381469727,101.94,617.1674194335938,8.02878475189209,8.078364372253418,14.053271293640137,40.75,17.414756774902344,7.796957492828369,6.593142986297607,20.59,31.215,8.680889129638672,15.114116668701172,24.638919830322266,8.0282564163208,18.44182586669922,24.28
2014-04-24,8.44,12.774209022521973,12.8,11.038250923156738,14.780196189880373,2.762279272079468,4.660723209381104,9.63520336151123,9.774,9.316849708557127,14.454493522644045,9.096834182739258,46.25447845458984,1.44,12.936031341552734,4.819280624389648,15.54,24.19,18.433,15.570661544799805,1.777,6.258419513702393,11.871848106384276,9.449070930480955,12.715349197387695,6.624319076538086,10.352750778198242,5.934113502502441,8.06,9.05,18.09471321105957,6.275842189788818,17.116840362548828,5.841394901275635,18.635969161987305,196.34231567382807,10.17304515838623,11.369647979736328,13.09000015258789,12.783621788024902,4.013266563415527,12.895852088928224,6.110510349273682,1.618962049484253,9.772723197937012,15.482006072998049,11.442429542541504,9.352067947387695,4.457,9.008224487304688,3.119438886642456,4.060764789581299,16.83,26.399999618530277,102.19,630.7814331054688,8.065710067749023,8.123690605163574,13.78457736968994,42.25,17.57781410217285,7.833507061004639,6.45623779296875,20.38,31.074,8.680889129638672,14.849115371704102,24.520904541015625,7.580364227294922,18.746248245239254,24.67
2014-04-25,8.85,12.678771018981934,12.55,10.91097640991211,14.580988883972168,2.681315422058105,4.553872108459473,9.563560485839844,9.761,9.185873985290527,14.234752655029297,9.032108306884766,46.15926361083984,1.41,12.78349781036377,4.692689418792725,15.54,24.06,17.781,15.398320198059082,1.758,6.175195693969727,11.750707626342772,9.202571868896484,12.46457290649414,6.498331069946289,10.360098838806152,5.768440246582031,7.967,8.85,18.18980026245117,6.025969505310059,17.06462860107422,5.816987991333008,18.313661575317383,192.23472595214844,10.18056869506836,11.321325302124023,12.880000114440918,12.704218864440918,4.013266563415527,13.019493103027344,6.110510349273682,1.618962049484253,10.095608711242676,15.173078536987305,11.149035453796388,9.18154525756836,4.473,8.955320358276367,3.119438886642456,4.004364490509033,17.0,25.100000381469727,101.13,603.5534057617188,7.976032733917236,8.073328018188477,13.434651374816896,39.5,17.37398910522461,7.796957492828369,6.34094762802124,20.17,31.206,9.048123359680176,14.565839767456056,24.46408462524414,7.605717658996582,18.460092544555664,24.11
2014-04-28,8.87,12.649402618408203,12.52,10.870479583740234,14.630789756774902,2.6479766368865967,4.510622501373291,9.566317558288574,9.678,8.7056245803833,14.314098358154297,8.914426803588867,46.30208969116211,1.45,12.87065601348877,4.775121688842773,15.481,23.95,17.528,15.238008499145508,1.773,6.203493118286133,11.750707626342772,9.086172103881836,12.603893280029297,6.42539119720459,10.396836280822754,5.798562526702881,8.026,8.69,17.85700225830078,6.1305694580078125,16.915464401245117,5.735632419586182,18.09878921508789,201.74017333984372,10.150473594665527,11.36274528503418,13.399999618530272,12.90272331237793,3.988869190216065,12.994766235351562,6.118345260620117,1.618962049484253,10.19032096862793,15.349509239196776,11.051236152648926,8.979048728942871,4.498,8.936728477478027,3.104477882385254,3.914127349853516,17.09,23.700000762939453,101.58,594.4774169921875,8.255614280700684,8.340255737304688,13.290934562683104,38.25,17.178321838378906,7.760412693023682,6.2328643798828125,20.51,31.243,9.2981595993042,14.734890937805176,24.29361915588379,7.622618675231934,18.01563835144043,23.47
