,ALLL3,AMBV4,AEDU3,BRML3,BBSE3,B3SA3,BRPR3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,YDUQ3,EVEN3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,PRIO3,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,COGN3,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,QUAL3,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VALE5
2013-10-09,8.99,83.71,13.31,11.680413246154783,12.324913024902344,2.9674386978149414,4.833718776702881,9.658567428588867,8.899,10.208243370056152,15.564475059509276,10.354412078857422,51.41034698486328,1.58,13.052340507507324,4.180220603942871,12.165,20.42,23.64,12.40130615234375,1.57,7.435203075408935,11.72042179107666,11.640159606933594,11.54505443572998,8.060660362243652,11.169997215270996,4.009322166442871,7.141,8.01,17.403766632080078,7.038525581359863,12.731348037719728,7.240726470947266,22.263992309570312,165.40760803222656,12.920679092407228,14.978947639465332,10.18000030517578,0.8700000047683716,14.792475700378418,3.6295905113220215,10.957159042358398,5.953831195831299,1.6465510129928589,6.810895442962647,14.223554611206056,15.35437297821045,8.903083801269531,4.506,9.220715522766112,4.1966552734375,152.99969482421875,5.628671169281006,20.55,37.900001525878906,101.06,1084.5809326171875,8.562137603759766,8.535054206848145,12.984746932983398,83.75,16.78266716003418,8.310186386108398,6.514249801635742,23.4,30.699,9.08719253540039,25.18069267272949,9.591655731201172,19.593475341796875,25.18
2013-10-10,8.72,84.4,13.26,11.859755516052246,12.627100944519045,2.9438693523406982,4.808279037475586,9.785407066345217,9.015,10.173462867736816,15.752555847167969,10.394062995910645,52.3074836730957,1.58,13.09577751159668,4.24238920211792,12.25,20.49,23.533,12.36193561553955,1.591,7.245451927185059,11.992990493774414,11.763409614562988,11.489325523376465,8.090513229370117,11.191479682922363,4.221323013305664,7.303,8.17,17.601953506469727,7.147606372833252,12.955098152160645,7.346489906311035,22.214405059814453,168.24720764160156,12.868610382080078,14.8765869140625,10.0600004196167,0.8799999952316284,15.165656089782717,3.665565490722656,11.149874687194824,6.0556721687316895,1.6579163074493408,6.808753490447998,14.474188804626465,15.941164016723633,8.774798393249512,4.605,9.330483436584473,3.979715585708618,145.4997100830078,5.611752033233643,20.89,40.0,105.67,1061.8909912109375,8.658796310424805,8.572839736938477,13.059731483459473,84.5,17.253210067749023,8.22950553894043,6.822888851165772,23.21,31.056,9.00124454498291,25.119882583618164,9.532499313354492,19.74101829528809,25.24
2013-10-11,8.46,84.59,13.6,11.946537017822266,12.589326858520508,2.962725877761841,4.782837867736816,9.70714282989502,8.981,10.347369194030762,15.682021141052246,10.47336483001709,52.74188232421875,1.55,13.124733924865724,4.220950126647949,12.14,20.39,23.435,12.745789527893066,1.591,7.202176094055176,12.041444778442385,11.749714851379396,11.814407348632812,8.150222778320312,11.227279663085938,4.19638204574585,7.192,8.17,17.97947883605957,7.164830684661865,13.037139892578123,7.281404972076416,22.396221160888672,167.53732299804688,13.128958702087402,15.361102104187012,10.5,0.8500000238418579,15.4038667678833,3.633586883544922,11.043192863464355,6.30635929107666,1.66217839717865,6.977902412414551,14.489855766296388,13.49619960784912,8.967225074768066,4.625,9.499363899230955,4.084444999694824,142.4997100830078,5.560993194580078,20.91,40.900001525878906,104.94,1011.9730224609376,8.64862060546875,8.549221992492676,13.090977668762209,83.5,17.15909767150879,8.267155647277832,6.96735954284668,23.26,31.45,9.259092330932615,25.341407775878903,9.828275680541992,19.929866790771484,25.63
2013-10-14,8.26,85.12,13.71,12.056455612182615,12.729628562927246,2.98865294456482,4.77011775970459,9.90684700012207,9.187,10.89082145690918,15.905388832092283,10.660284996032717,52.43024826049805,1.6,13.023383140563965,4.276689529418945,12.393,20.46,23.173,12.913101196289062,1.582,7.302043437957764,12.071728706359863,11.633313179016112,11.935151100158691,8.329349517822266,11.22011947631836,4.383441925048828,7.447,8.21,17.941730499267578,7.1763129234313965,13.014765739440918,7.126828670501709,23.09041976928711,172.5066375732422,13.277731895446776,15.497583389282228,10.850000381469728,0.8299999833106995,15.784988403320312,3.645578384399414,11.122342109680176,6.463039398193359,1.69769549369812,7.035713195800781,14.568180084228516,13.105006217956545,9.057025909423828,4.629,9.520472526550291,4.076964855194092,148.4997100830078,5.882469177246094,20.98,43.29999923706055,105.19,1030.125,8.684234619140625,8.629521369934082,13.07222843170166,84.75,17.606117248535156,8.337080955505371,7.282564640045166,23.81,30.952,9.313787460327148,25.628101348876957,10.225464820861816,20.856426239013672,26.64
2013-10-15,8.3,85.4,13.57,12.177946090698242,12.81596851348877,2.969796657562256,4.681075572967529,9.890658378601074,9.213,11.01255702972412,15.89950942993164,10.711265563964844,51.8919677734375,1.61,12.842402458190918,4.238102436065674,12.562,20.54,23.358,12.97019100189209,1.586,7.365294933319092,11.88396167755127,11.516912460327148,11.65651035308838,8.39503002166748,11.169997215270996,4.470736503601074,7.609,8.08,17.177248001098633,7.273910045623779,12.932723999023438,7.01292896270752,22.81770133972168,166.827392578125,13.285165786743164,15.52487850189209,10.800000190734863,0.8700000047683716,15.70559310913086,3.669562101364136,11.167081832885742,6.431703567504883,1.7474186420440674,6.91580867767334,14.662166595458984,13.300602912902832,9.018539428710938,4.597,9.582395553588867,4.054522514343262,157.4996795654297,5.865549564361572,20.79,44.09999847412109,104.5,1016.5110473632812,8.724933624267578,8.70036792755127,13.08472728729248,85.5,17.880598068237305,8.283294677734375,7.512402534484863,23.31,30.389,9.102819442749023,25.723663330078125,10.250816345214844,21.027572631835938,26.61
2013-10-16,8.54,84.7,13.19,12.206871032714844,12.708043098449709,3.035792112350464,4.782837867736816,9.90415096282959,9.296,10.999512672424316,16.25217628479004,10.875532150268556,51.46701049804688,1.62,12.719334602355955,4.223095893859863,12.419,20.87,23.63,13.021369934082031,1.599,7.345318794250488,11.986932754516602,11.68124294281006,11.424310684204102,8.359203338623047,11.241599082946776,4.470736503601074,7.677,8.31,16.81859588623047,7.118902206420898,12.492681503295898,7.118691921234131,22.54497718811035,165.40760803222656,13.240533828735352,15.640892028808594,10.880000114440918,0.8500000238418579,15.626188278198242,3.6895482540130615,11.294405937194824,6.447371482849121,1.744577169418335,6.727391719818115,14.646502494812012,12.909408569335938,9.262284278869627,4.642,9.555654525756836,4.032080173492432,152.99969482421875,5.92194938659668,20.84,42.70000076293945,104.28,993.821044921875,8.638445854187012,8.66730785369873,13.059731483459473,85.0,18.217823028564453,8.261778831481934,7.709403991699219,23.45,30.624,9.149702072143556,25.66719055175781,10.225464820861816,20.91544532775879,26.68
2013-10-17,8.48,85.78,12.66,12.7564697265625,12.896907806396484,3.0169355869293213,4.945657730102539,9.931129455566406,9.33,10.999512672424316,16.328584671020508,10.977487564086914,51.655879974365234,1.68,12.84964084625244,4.246677875518799,12.419,21.3,23.688,13.076488494873049,1.609,7.410233020782471,11.92030143737793,11.72917366027832,11.377869606018066,8.520417213439941,11.148516654968262,4.47697114944458,7.711,8.19,16.431638717651367,7.227980136871338,12.157057762145996,7.037335395812988,22.71026611328125,163.98777770996094,12.71983814239502,14.93117904663086,10.800000190734863,0.800000011920929,15.73735523223877,3.709537029266357,11.39077091217041,6.502210140228272,1.7417356967926023,6.547537326812744,14.623003959655762,12.909408569335938,9.20583724975586,4.646,9.641499519348145,4.01711893081665,160.4996795654297,5.628671169281006,20.83,40.0,103.48,975.6690673828124,8.65371036529541,8.601179122924805,13.12221622467041,80.75,18.202136993408203,8.267155647277832,7.597768783569336,23.49,30.586,9.22002410888672,25.410907745361328,9.600105285644531,21.381668090820312,27.09
2013-10-18,8.32,86.3,12.89,12.733330726623535,13.07498836517334,3.0735034942626958,4.884600162506104,9.98240566253662,9.412,11.129941940307615,16.66362953186035,11.26637077331543,51.64643478393555,1.58,12.871360778808594,4.3516998291015625,12.393,21.29,23.864,12.96428394317627,1.608,7.318689346313477,12.011160850524902,11.605924606323242,11.164243698120115,8.615950584411621,11.241599082946776,4.558031558990479,7.771,8.23,16.610963821411133,7.22223949432373,12.410640716552734,6.923437118530273,22.71026611328125,158.30856323242188,12.437174797058104,14.685511589050291,10.539999961853027,0.7799999713897705,15.69765281677246,3.769495725631714,11.672951698303224,6.314193248748779,1.7047983407974243,6.712404251098633,15.30441951751709,12.811610221862791,9.126302719116213,4.642,9.735794067382812,4.039560794830322,151.49969482421875,5.408712387084961,20.91,40.0,104.27,948.4411010742188,8.577400207519531,8.473650932312012,13.090977668762209,77.5,18.66483688354492,8.315566062927246,7.722539901733398,23.5,30.624,9.157515525817873,25.68022346496582,9.498695373535156,20.689231872558597,26.97
2013-10-21,8.5,86.15,13.2,12.837461471557615,13.058796882629396,3.052290439605713,4.813366413116455,9.774608612060549,9.296,11.38210391998291,16.516679763793945,11.328678131103516,52.316925048828125,1.58,12.994430541992188,4.310989856719971,12.3,21.27,24.156,12.952474594116213,1.609,7.325345993041992,11.980876922607422,11.708632469177246,11.14566707611084,8.627891540527344,11.420607566833496,4.61414909362793,7.847,8.3,16.60152244567871,7.302615642547607,12.492681503295898,6.9153008460998535,22.561506271362305,161.8580780029297,12.61569881439209,15.013066291809082,11.229999542236328,0.75,15.61825180053711,3.717532396316528,11.56627082824707,6.30635929107666,1.7190048694610596,6.870844841003418,15.249592781066896,12.22481918334961,9.249454498291016,4.666,9.731568336486816,4.01711893081665,143.9997100830078,5.58355188369751,20.93,42.0,105.29,916.6751098632812,8.999655723571777,8.917643547058105,13.078476905822754,78.75,18.570728302001957,8.385491371154785,7.821041107177734,23.6,31.45,9.08719253540039,26.062477111816406,9.464892387390137,20.94977378845215,27.53
2013-10-22,8.46,86.96,13.15,13.109369277954102,13.069589614868164,3.0782175064086914,4.89732027053833,9.944620132446287,9.412,11.586442947387695,16.546062469482422,11.402313232421877,53.0723991394043,1.58,13.36362648010254,4.338836193084717,12.25,21.52,24.603,12.834365844726562,1.649,7.398583889007568,12.114130020141602,11.777103424072266,11.164243698120115,8.520417213439941,11.54949188232422,4.707679748535156,7.873,8.9,16.74309539794922,7.319839954376221,12.492681503295898,6.9153008460998535,23.429258346557617,161.8580780029297,13.024815559387209,15.258739471435549,11.960000038146973,0.7200000286102295,15.824698448181152,3.737517833709717,11.62820816040039,6.345529556274414,1.7076396942138672,6.819458961486816,15.288755416870115,12.127019882202148,9.318729400634766,4.679,9.794896125793455,4.002158164978027,143.9997100830078,5.752749443054199,20.55,41.79999923706055,105.72,948.4411010742188,8.852117538452148,8.761771202087402,13.01598834991455,80.0,18.97853279113769,8.337080955505371,8.142812728881836,23.14,31.637,9.07938003540039,26.149349212646484,9.718416213989258,21.25176239013672,27.9
2013-10-23,8.44,84.95,13.08,12.947382926940918,12.735026359558104,3.0405068397521973,4.813366413116455,9.709839820861816,9.241,11.395147323608398,16.45789909362793,11.407977104187012,52.316925048828125,1.56,13.312952041625977,4.28740930557251,12.241,21.33,24.204,12.962315559387209,1.627,7.322017192840576,12.168643951416016,11.599078178405762,11.17353057861328,8.299494743347168,11.384804725646973,4.595443248748779,7.805,9.03,17.262189865112305,7.291132926940918,12.64184856414795,6.833944320678711,22.974720001220703,156.8887481689453,12.838851928710938,15.026719093322754,11.90999984741211,0.7200000286102295,15.681770324707031,3.677558183670044,11.46990966796875,6.267190456390381,1.6962743997573853,6.836587905883789,15.312251091003418,11.93142318725586,9.172484397888184,4.56,9.548617362976074,3.912389516830444,137.99972534179688,5.639952182769775,20.2,40.70000076293945,104.92,925.7510986328124,8.694408416748047,8.657858848571777,12.928508758544922,77.5,19.11969566345215,8.240262031555176,8.018044471740723,22.37,31.628,8.985616683959961,26.08418655395508,9.574752807617188,20.75436782836914,27.4
2013-10-24,8.23,85.0,12.98,12.762252807617188,12.945473670959473,3.028721332550049,4.754852771759033,9.609989166259766,9.227,11.360368728637695,16.657745361328125,11.232383728027344,52.36414337158203,1.49,13.42154312133789,4.212376594543457,12.25,21.44,23.864,12.84420680999756,1.604,7.223813533782959,11.932419776916504,11.455286979675291,11.266412734985352,8.269639015197754,11.198638916015623,4.464501857757568,7.686,8.77,17.082866668701172,7.193534851074219,12.59709930419922,6.75258731842041,23.63586807250977,146.95008850097656,12.61569881439209,14.8765869140625,11.43000030517578,0.6800000071525574,15.626188278198242,3.669562101364136,11.414856910705566,6.431703567504883,1.6934328079223633,6.828024387359619,15.07728099822998,11.833624839782717,9.172484397888184,4.576,9.597875595092772,3.815141201019287,131.99974060058594,5.58355188369751,19.43,40.70000076293945,103.77,907.59912109375,8.679146766662598,8.615348815917969,12.866023063659668,75.25,18.931480407714844,8.121930122375488,7.801338195800781,22.62,31.844,9.07156467437744,26.0190372467041,9.54940128326416,20.75436782836914,27.43
2013-10-25,8.22,85.49,13.15,12.727543830871582,12.837552070617676,2.958012580871582,4.681075572967529,9.59919261932373,9.166,11.26906681060791,16.851715087890625,11.07378101348877,52.03361892700195,1.46,13.53736972808838,4.180220603942871,12.207,21.45,23.64,13.106009483337402,1.608,7.218818664550781,11.847620010375977,11.455286979675291,11.154955863952637,8.335319519042969,11.169997215270996,4.464501857757568,7.643,8.8,16.648717880249023,7.182052135467529,12.84322452545166,6.768858432769775,23.131742477416992,146.95008850097656,12.38510799407959,14.671865463256836,11.079999923706056,0.7599999904632568,15.483267784118652,3.653574705123901,11.356348037719728,6.345529556274414,1.686329960823059,6.896538734436035,15.20259952545166,11.735825538635254,9.185312271118164,4.56,9.76675033569336,3.740334272384644,121.499755859375,5.5271525382995605,19.32,38.900001525878906,103.48,903.0611572265624,8.801243782043457,8.73343276977539,13.090977668762209,71.75,18.507991790771484,8.078898429870605,7.6831374168396,22.87,31.346,8.79809284210205,25.6628532409668,9.507146835327148,20.76620864868164,27.43
2013-10-28,8.23,85.5,12.91,12.750685691833496,12.869930267333984,3.0240066051483154,4.7802934646606445,9.596492767333984,9.152,11.34732437133789,16.787050247192383,11.136089324951172,50.05993270874024,1.48,13.573565483093262,4.265970230102539,12.3,21.58,23.795,13.021369934082031,1.627,7.393590450286865,11.859734535217283,11.468981742858888,11.238548278808594,8.538330078125,11.162837028503418,4.576736927032471,7.822,9.35,16.79972267150879,7.239463806152344,12.64184856414795,6.817673206329346,23.239177703857425,150.49960327148438,12.399986267089844,14.83564281463623,11.25,0.7099999785423279,15.57855224609375,3.709537029266357,11.490560531616213,6.455205917358398,1.6749640703201294,6.765931129455566,15.461065292358398,12.22481918334961,9.236623764038086,4.519,9.710460662841797,3.762776136398315,110.9997787475586,5.792229652404785,19.73,40.29999923706055,104.33,925.7510986328124,9.666107177734377,9.394699096679688,12.872269630432127,71.75,18.82952690124512,8.148822784423828,7.840739727020264,22.93,31.318,8.954363822937012,25.6107234954834,9.6170072555542,20.908323287963867,27.76
2013-10-29,8.23,84.5,12.81,12.553987503051758,12.805176734924316,3.047576665878296,4.762484550476074,9.699044227600098,9.255,11.37775707244873,16.839956283569336,11.062454223632812,48.41676712036133,1.44,13.486693382263184,4.270258903503418,12.351,21.68,23.864,13.13356876373291,1.627,7.431873798370361,11.750707626342772,11.503216743469238,11.127092361450195,8.430854797363281,11.05543327331543,4.576736927032471,7.813,9.27,15.714347839355469,7.273910045623779,12.701515197753906,6.850215435028076,23.701980590820312,147.66000366210938,12.370227813720703,14.60362434387207,11.079999923706056,0.6899999976158142,15.610308647155762,3.849443197250366,11.91041088104248,6.376865863800049,1.6536544561386108,6.780919075012207,15.32008457183838,11.833624839782717,9.262284278869627,4.465,9.541580200195312,3.732853889465332,100.4998016357422,5.690710544586182,19.22,39.20000076293945,103.77,939.3651123046876,9.599971771240234,9.304956436157228,12.809783935546877,71.75,18.939321517944336,8.218748092651367,7.761938571929932,22.43,31.29,8.969989776611328,25.7671012878418,9.557851791381836,20.80765914916992,27.61
2013-10-30,8.24,84.19,12.81,12.727543830871582,13.02642059326172,3.0216503143310547,4.782837867736816,9.685552597045898,9.227,11.456012725830078,17.198501586914062,11.130426406860352,49.48388671875,1.42,13.50841236114502,4.246677875518799,12.588,21.63,23.941,13.10207462310791,1.632,7.348649024963379,11.678020477294922,11.462133407592772,10.969196319580078,8.436823844909668,11.04111385345459,4.427089214324951,7.669,9.14,15.563337326049805,7.405952930450439,12.791014671325684,6.793266773223877,23.67718505859375,148.36988830566406,12.556191444396973,14.85611629486084,10.960000038146973,0.6800000071525574,15.483267784118652,3.841448783874512,11.869107246398926,6.329862117767334,1.656495451927185,6.868704795837402,15.429737091064451,11.735825538635254,9.313599586486816,4.568,9.651351928710938,3.598201274871826,89.99981689453125,5.589191436767578,19.3,38.59999847412109,104.73,925.7510986328124,9.645757675170898,9.423040390014648,12.9660005569458,69.5,18.32761573791504,8.283294677734375,7.847306728363037,22.16,31.609,8.930922508239746,25.97125625610352,9.870532035827637,20.73660659790039,27.71
2013-10-31,8.02,83.57,13.31,12.57712745666504,13.204493522644045,2.9745094776153564,4.813366413116455,9.690953254699709,9.207,11.590791702270508,17.48651695251465,11.260705947875977,49.67274856567383,1.41,13.486693382263184,4.27883243560791,12.876,21.67,23.903,13.424903869628906,1.64,7.476814270019531,11.478137969970703,11.468981742858888,10.681265830993652,8.341291427612305,10.883586883544922,4.427089214324951,7.822,9.18,15.431206703186035,7.273910045623779,12.85068130493164,6.736316204071045,24.09866142272949,143.40057373046875,13.18846321105957,15.640892028808594,11.329999923706056,0.6600000262260437,15.57060432434082,3.857438325881958,11.900079727172852,6.29069185256958,1.6905916929244995,7.020724296569824,15.461065292358398,11.540228843688965,9.41622829437256,4.404,9.499363899230955,3.3887434005737305,128.99974060058594,5.442553043365479,19.18,37.59999847412109,106.74,925.7510986328124,9.940829277038574,9.583633422851562,13.109721183776855,69.0,18.617780685424805,8.299429893493652,8.044310569763184,22.12,31.609,8.899667739868164,25.945192337036133,10.039546966552734,21.16886138916016,27.94
2013-11-01,8.01,84.15,13.39,12.154804229736328,13.328605651855469,2.9367990493774414,4.757396697998047,9.529032707214355,9.2,11.381927490234377,17.457124710083008,11.175741195678713,49.21002197265625,1.35,13.131970405578612,4.26811408996582,12.782,21.4,23.542,13.34617042541504,1.627,7.431873798370361,11.708306312561035,11.318345069885254,10.727705001831056,8.120368957519531,10.561375617980955,4.208852767944336,7.609,9.0,15.808727264404297,7.400213241577148,12.902887344360352,6.58173942565918,24.222625732421875,139.85107421875,13.627333641052246,15.93432903289795,11.100000381469728,0.7099999785423279,15.586485862731934,3.817464590072632,11.791632652282717,6.353363990783691,1.6948537826538086,7.204860687255859,15.774359703063965,11.735825538635254,9.098288536071776,4.338,9.428995132446287,3.433627128601074,122.999755859375,5.301553726196289,18.93,37.0,106.33,916.6751098632812,9.686458587646484,9.380528450012209,13.215946197509766,67.0,18.884424209594727,8.310186386108398,8.438318252563477,21.81,31.168,9.02468490600586,26.027721405029297,10.056447982788086,21.84981918334961,28.46
2013-11-04,8.1,83.5,13.66,12.449851036071776,13.091172218322754,2.922657012939453,4.795558929443359,9.812225341796877,9.384,11.60459041595459,17.568801879882812,11.051125526428224,49.0117073059082,1.32,13.32019329071045,4.25310754776001,12.732,21.63,24.175,13.523330688476562,1.645,7.356971740722656,11.605337142944336,11.345730781555176,10.867025375366213,8.40099811553955,10.690260887145996,4.208852767944336,7.533,9.04,15.601089477539062,7.147606372833252,13.201224327087402,6.630552768707275,23.693714141845703,140.56094360351562,13.508317947387695,15.681833267211914,11.43000030517578,0.7799999713897705,15.808813095092772,3.8254592418670654,11.881148338317873,6.423870086669922,1.6692816019058228,7.421113014221191,15.829187393188477,11.93142318725586,9.085023880004885,4.313,9.372705459594728,3.590720891952514,118.49976348876952,5.278994560241699,18.62,38.09999847412109,105.63,907.59912109375,9.920479774475098,9.550566673278809,13.240946769714355,67.0,18.97853279113769,8.363977432250977,8.346383094787598,22.29,31.196,9.040313720703123,25.99297523498535,10.039546966552734,22.44195556640625,29.11
2013-11-05,8.11,82.25,13.9,11.946537017822266,12.869930267333984,2.8283779621124268,4.579313278198242,9.739317893981934,9.275,11.464879989624023,17.316059112548828,10.932172775268556,49.56887435913086,1.26,13.030620574951172,4.212376594543457,12.639,21.62,23.474,13.139479637145996,1.641,7.282069206237793,11.68407917022705,11.167704582214355,10.77414608001709,8.120368957519531,10.432490348815918,3.990615367889404,7.26,8.59,16.233436584472656,7.205015659332275,13.260889053344728,6.606146335601807,24.0490779876709,137.01144409179688,13.456254959106444,15.504405975341797,11.1899995803833,0.7599999904632568,15.681770324707031,3.797476530075073,11.684900283813477,6.408202171325684,1.6579163074493408,7.523888111114502,16.173812866210938,11.442429542541504,9.061148643493652,4.182,9.210867881774902,3.35133957862854,110.9997787475586,5.064675331115723,18.7,37.20000076293945,105.88,921.213134765625,9.86960506439209,9.564736366271973,13.340920448303224,63.5,19.598079681396484,8.277912139892578,8.352950096130371,22.23,31.149,8.868415832519531,25.793161392211918,9.971940994262695,22.40050506591797,28.89
2013-11-06,7.99,84.0,13.71,11.570494651794434,12.551554679870604,2.859018564224243,4.413949012756348,9.517911911010742,9.18,11.595858573913574,16.88697624206543,10.983153343200684,50.18270111083984,1.19,12.73381233215332,4.180220603942871,12.673,21.45,23.143,12.97609519958496,1.608,7.297050476074219,11.478137969970703,10.893821716308594,10.60696029663086,7.911388874053955,10.19620418548584,3.8160266876220703,7.03,7.98,15.761542320251465,7.101678371429443,13.052058219909668,6.565468311309815,23.470577239990234,137.01144409179688,13.57526969909668,15.59994411468506,10.989999771118164,0.8100000023841858,15.483267784118652,3.7575061321258554,11.543749809265137,6.431703567504883,1.6479719877243042,7.433960437774658,16.197307586669922,11.540228843688965,8.909955024719238,4.223,9.027909278869627,3.104477882385254,100.4998016357422,4.934957504272461,18.24,36.20000076293945,106.04,839.5292358398438,9.971354484558104,9.640314102172852,13.090977668762209,60.25,19.300071716308597,8.202610969543457,8.339816093444824,22.14,30.708,8.696516036987305,25.806190490722656,9.980391502380373,22.779470443725582,29.3
2013-11-07,7.91,85.0,14.05,11.48371410369873,12.465217590332031,2.788309097290039,4.426669120788574,9.361303329467772,9.091,11.23348617553711,16.804683685302734,11.164411544799805,49.86162185668945,1.17,12.81344509124756,4.137344837188721,12.309,21.4,22.598,13.235932350158691,1.582,7.34032678604126,11.417567253112791,10.681558609008787,10.588382720947266,7.893476963043213,10.174722671508787,3.803555011749268,6.945,8.73,16.31838035583496,6.768698215484619,13.432429313659668,6.58173942565918,23.79288482666016,133.4619140625,13.500879287719728,15.49075698852539,10.710000038146973,0.800000011920929,14.990979194641112,3.7015416622161865,11.37160873413086,6.345529556274414,1.666440725326538,7.785103797912598,15.797859191894531,11.63802719116211,8.825072288513184,4.112,8.87170124053955,3.33637809753418,106.49978637695312,4.963158130645752,17.92,35.29999923706055,104.67,803.2252197265625,9.742420196533203,9.4466552734375,13.059731483459473,59.0,18.798158645629883,8.202610969543457,8.208480834960938,22.0,29.779,8.64182186126709,25.1937255859375,10.309971809387209,22.04522132873535,28.34
2013-11-08,7.76,,14.15,11.194452285766602,12.519177436828612,2.781237363815308,4.312186241149902,9.16689395904541,8.763,11.032654762268066,16.36385726928711,11.124761581420898,49.908836364746094,1.13,12.777249336242676,4.070888042449951,12.241,21.44,22.589,12.982000350952148,1.591,7.223813533782959,11.18134307861328,10.654170989990234,10.681265830993652,7.797942638397217,10.167561531066896,3.741201400756836,6.869,8.74,16.610963821411133,6.860556602478027,13.365304946899414,6.532925128936768,24.164777755737305,137.01144409179688,13.612460136413574,15.545355796813965,10.4399995803833,0.7799999713897705,14.776596069335938,3.613600730895996,11.0720796585083,6.384699821472168,1.6522338390350342,7.923329353332519,15.727368354797363,11.735825538635254,8.75345230102539,4.112,8.785856246948242,3.3438587188720703,103.49979400634766,4.850358009338379,17.96,35.5,104.98,816.8392333984375,9.538921356201172,9.27661418914795,12.9660005569458,58.0,18.547199249267575,8.06814193725586,8.4120512008667,21.67,29.92,8.30583381652832,24.715913772583008,10.631102561950684,21.7609977722168,27.96
2013-11-11,7.83,,14.38,11.223381042480469,12.767400741577148,2.7340989112854004,4.541152477264404,9.134492874145508,8.763,11.176729202270508,16.510801315307617,11.24371337890625,49.889949798583984,1.11,12.791729927062988,4.09446907043457,12.165,21.39,22.53,12.960350036621094,1.578,7.265424728393555,11.302484512329102,10.777419090270996,10.829873085021973,8.024834632873535,10.031516075134276,3.716261148452759,6.843,8.61,16.76197052001953,6.831848621368408,13.424971580505373,6.541060447692871,24.255687713623047,134.88172912597656,13.57526969909668,15.66818904876709,10.420000076293944,0.7699999809265137,14.721014976501465,3.6295905113220215,11.120285987854004,6.423870086669922,1.643709421157837,8.054344177246094,15.821356773376465,11.93142318725586,8.772022247314453,4.112,8.725340843200684,3.328897714614868,95.99980926513672,5.025196075439453,18.1,36.70000076293945,104.24,807.7632446289062,9.818730354309082,9.48916244506836,12.99724292755127,58.0,18.76678466796875,8.116552352905273,8.444884300231934,21.38,29.976,8.62619400024414,25.176349639892575,10.639554023742676,21.87942123413086,28.3
2013-11-12,7.6,,14.2,11.136601448059082,12.389668464660645,2.731322288513184,4.576768398284912,9.058886528015137,8.68,10.892946243286133,15.635004043579102,11.130426406860352,50.05049133300781,1.1,12.842402458190918,4.045162677764893,12.165,21.37,22.452,12.775311470031738,1.567,7.307036399841309,11.453909873962402,10.667863845825195,10.662690162658691,7.791971206665039,10.23558235168457,3.7536733150482178,6.894,8.67,17.082866668701172,6.929446697235107,13.052058219909668,6.410890102386475,23.726770401000977,132.7520294189453,13.530339241027832,15.585721969604492,9.970000267028809,0.7799999713897705,14.538390159606934,3.6295905113220215,11.103071212768556,6.384699821472168,1.6478619575500488,8.054344177246094,16.12681770324707,11.63802719116211,8.679181098937988,4.03,8.600090980529785,3.2166876792907715,100.4998016357422,4.923677921295166,17.62,35.29999923706055,103.1,785.0732421875,9.467698097229004,9.234105110168455,12.99724292755127,55.5,18.7511043548584,7.992840766906738,8.142812728881836,21.49,29.329,8.594937324523926,25.19806671142578,10.656455039978027,21.19254875183105,27.59
2013-11-13,7.54,,13.71,11.570494651794434,12.778193473815918,2.8170480728149414,4.703971862792969,9.147994995117188,8.803,10.770699501037598,15.535079002380373,11.317347526550291,49.48388671875,1.12,12.958230018615724,4.010861873626709,12.529,21.63,22.306,12.84420680999756,1.589,7.371951580047607,11.508424758911133,10.907514572143556,10.727705001831056,8.030805587768555,10.191621780395508,3.8347325325012207,7.03,8.74,17.158376693725586,6.912225246429443,13.059514999389648,6.598010540008545,23.94164276123047,137.72134399414062,13.447972297668455,15.57884693145752,9.5,0.7900000214576721,14.689255714416504,3.6895482540130615,11.326852798461914,6.53354549407959,1.6621917486190796,7.989910125732422,16.11898422241211,11.246832847595217,8.687140464782715,4.063,8.556462287902832,3.246610403060913,97.4998016357422,5.070316791534424,17.59,35.900001525878906,104.0,821.377197265625,9.711894989013672,9.418316841125488,13.065979957580566,56.5,18.947162628173828,8.030489921569824,7.991777420043945,21.45,29.376,8.680889129638672,25.17200088500977,10.580398559570312,21.038593292236328,27.28
