,VIVO4,AMBV4,ARCZ6,ARCE3,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,KLBN4,LIGT3,LAME4,LREN3,NATU3,NETC4,PCAR4,PETR3,PETR4,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,SUBA3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM5,VALE3,VALE5,ALLL11
2007-05-28,30.54,20.58,11.44,50.45,6.165,13.73742389678955,11.4995698928833,46.46,22.17,7.958835124969482,4.547575950622559,3.0833215713500977,16.75,1.203,5.984664440155029,7.533345222473144,7.432438850402832,47.71,11.314172744750977,10.027,19.48064994812012,14.32164478302002,16.714426040649414,59.415775299072266,23.97,2.9586939811706543,8.688394546508789,,14.808464050292969,2.901,3.921499729156494,8.3,32.0,52.45,11.946630477905272,9.35175609588623,399.3852844238281,7.350612163543701,9.1,8.617810249328613,6.03,81.2,57.58,40.99,47.8,23.19,33.9,6.34,20.07,17.622785568237305,20.92656135559082,23.43,24.41
2007-05-29,30.47,20.75,11.29,50.0,6.083,13.528264045715332,11.2986478805542,47.91,22.16,7.998904705047607,4.575821876525879,3.067643880844116,16.293,1.223,5.984664440155029,7.387206077575684,7.627441883087158,48.18,11.35496425628662,10.163,19.861621856689453,14.103906631469728,16.391868591308594,58.94422149658203,23.66,2.93666934967041,8.627779960632324,,15.006248474121094,2.91,3.844865322113037,8.24,31.5,52.21,11.713621139526367,9.182486534118652,393.8382568359375,7.378091812133789,9.17,8.617810249328613,6.07,80.8,57.86,40.54,48.96,22.62,33.25,6.38,20.09,17.410104751586914,20.611894607543945,23.2,24.18
2007-05-30,31.28,20.8,11.3,50.0,6.083,13.66450023651123,11.257320404052734,48.39,22.17,8.159183502197266,4.654910564422607,3.135581493377685,16.564,1.236,6.08215856552124,7.306931495666504,7.905557155609131,50.83,11.33563995361328,10.163,19.895484924316406,14.450315475463867,16.86104965209961,59.3403205871582,23.75,2.970930576324463,8.658084869384766,,15.51845932006836,2.881,3.824510335922241,8.39,32.34,52.86,11.921745300292969,9.2940092086792,399.3852844238281,7.511850357055664,9.7,8.898231506347656,6.08,81.7,58.46,40.55,49.37,23.49,34.23,6.42,20.58,17.927793502807617,20.9802303314209,23.77,24.4
2007-05-31,31.54,20.83,11.22,50.5,6.062,13.915876388549805,11.285823822021484,47.44,21.81,8.214278221130371,4.554637908935547,3.1617112159729004,16.589,1.231,6.157154560089111,7.409847259521484,7.991871356964111,51.81,11.02433967590332,9.992,19.68383407592773,14.35134220123291,16.86104965209961,60.113677978515625,23.9,2.9268813133239746,8.521697998046875,,15.61481475830078,2.918,3.9502363204956055,8.5,32.4,53.38,11.70909595489502,9.18049430847168,409.2589721679688,7.166044235229492,9.87,8.473326683044434,6.04,82.0,59.49,40.68,49.44,22.75,33.77,6.36,20.15,17.64092254638672,21.22658920288086,24.01,24.38
2007-06-01,31.63,21.51,11.44,53.5,6.24,14.182609558105469,11.540895462036133,49.17,21.88,8.219287872314453,4.574410438537598,3.323715925216675,16.589,1.283,5.948665618896484,7.430429935455322,8.215646743774414,51.49,11.400047302246094,10.146,19.522979736328125,14.86270809173584,17.3008975982666,61.056785583496094,24.6,2.9978487491607666,8.829838752746582,,15.36631679534912,2.918,3.873603343963623,8.44,33.09,54.67,12.032591819763184,9.357735633850098,411.5887145996094,7.258326530456543,10.0,8.934139251708984,6.17,82.79,60.39,41.22,50.88,22.96,34.15,6.45,20.74,18.05309295654297,21.868125915527344,24.59,24.27
2007-06-04,31.06,21.51,11.25,53.89,6.178,14.24209213256836,11.627814292907717,49.37,21.67,8.099078178405762,4.503796100616455,3.2763171195983887,17.283,1.308,5.62618350982666,7.440722465515137,7.937524795532227,53.0,11.187505722045898,9.933,19.72616577148437,15.08045482635498,17.682109832763672,60.057090759277344,23.97,2.970930576324463,8.73790168762207,,15.467743873596191,2.947,3.8077454566955566,8.5,32.68,55.06,12.193209648132324,9.457304000854492,423.7921752929688,8.129326820373535,9.7,8.899085998535156,6.3,82.13,58.74,40.31,51.89,22.56,33.45,6.35,20.3,18.176746368408203,22.02667808532715,24.68,24.1
2007-06-05,30.65,21.66,11.4,53.89,6.131,14.199877738952637,11.884309768676758,49.26,21.44,8.109097480773926,4.554637908935547,3.234529972076416,17.021,1.299,5.602185249328613,7.3707404136657715,7.800066471099853,52.9,11.142420768737791,9.873,19.72616577148437,15.341084480285645,17.98414421081543,59.85903930664063,24.0,2.966035842895508,8.688394546508789,,15.102605819702148,2.918,3.735900640487671,8.55,32.07,54.51,12.306315422058104,9.528996467590332,421.5733947753906,7.934388160705566,9.89,8.797350883483887,6.21,81.21,58.27,40.55,51.5,22.43,33.32,6.41,20.07,18.02012062072754,22.04131317138672,24.64,24.44
2007-06-06,30.16,21.53,11.34,53.89,5.946,14.007984161376951,11.7133150100708,48.59,21.07,8.013932228088379,4.427530288696289,3.234529972076416,17.021,1.256,5.54218864440918,7.288407325744629,7.544325828552246,51.86,10.90626049041748,9.72,19.768495559692383,14.935287475585938,17.4475154876709,58.09541702270508,24.2,3.219568014144897,8.506545066833496,,14.71210479736328,2.84,3.749070644378662,8.63,30.95,54.59,12.009967803955078,9.341801643371582,410.4792785644531,7.758115768432617,9.52,8.581900596618652,5.94,78.9,56.95,39.97,50.46,22.06,32.98,6.25,19.64,17.624439239501953,21.490034103393555,24.05,23.83
2007-06-08,29.75,21.02,11.55,54.29,5.817,14.102010726928713,11.905691146850586,49.36,21.63,8.114106178283691,4.4769606590271,3.234529972076416,17.706,1.283,5.549688339233398,7.409847259521484,7.371701240539551,50.83,11.116658210754396,9.941,19.446786880493164,15.077149391174316,17.91669273376465,57.9633903503418,25.3,2.9684829711914062,8.487348556518555,,15.462674140930176,2.754,3.867615222930908,8.8,31.2,55.45,12.071049690246582,9.439383506774902,421.0186767578125,7.950979232788086,9.5,8.57078742980957,5.99,78.97,59.02,40.55,51.21,21.87,32.7,6.36,19.36,17.64092254638672,21.20952033996582,23.78,23.63
2007-06-11,31.78,21.76,12.03,54.0,5.891,14.065553665161133,11.897139549255373,49.24,20.98,8.264366149902344,4.469900131225586,3.234529972076416,17.639,1.293,5.581186294555664,7.514819622039795,7.422848701477051,51.25,11.374284744262695,10.112,19.72616577148437,14.97818088531494,17.726091384887695,57.76533889770508,24.5,3.2491796016693115,8.6378812789917,,15.315601348876951,2.786,3.889168739318848,8.83,30.99,56.29,12.32667350769043,9.558866500854492,433.7768249511719,7.98415994644165,9.39,8.5921630859375,5.96,78.97,58.62,41.76,51.39,21.95,32.74,6.46,19.84,17.805789947509766,21.365629196166992,23.92,23.69
2007-06-12,31.06,21.58,11.61,53.89,5.796,14.065553665161133,11.4995698928833,47.05,20.44,8.074036598205566,4.378100872039795,3.3515384197235107,16.877,1.278,5.417695045471191,7.543636798858643,7.192683219909668,49.76,10.99213695526123,9.822,19.861621856689453,14.97818088531494,17.726091384887695,57.152320861816406,24.0,2.948904514312744,8.43582820892334,,15.138103485107422,2.774,3.72871732711792,8.74,30.35,56.52,12.328938484191896,9.54293441772461,442.0973510742188,7.880470752716064,8.98,8.350215911865234,5.8,76.9,58.09,40.65,49.85,21.81,32.29,6.38,19.38,17.476051330566406,20.6997127532959,23.22,23.21
2007-06-13,32.36,22.13,11.99,53.89,5.83,13.950421333312988,11.649192810058594,47.91,21.06,8.289408683776855,4.448715686798096,3.442638397216797,16.742,1.347,5.557188987731934,7.430429935455322,7.4260478019714355,51.49,11.357110023498535,10.214,20.403461456298828,15.354287147521973,17.8345890045166,57.97282409667969,24.8,2.9121947288513184,8.597464561462402,,15.26488971710205,2.795,3.723926544189453,8.9,31.5,58.4,12.641122817993164,9.787881851196287,457.0743103027344,7.98415994644165,9.15,8.5921630859375,5.87,79.2,58.39,41.95,51.18,21.87,32.56,6.6,19.48,17.774463653564453,21.25830078125,23.78,23.85
2007-06-14,33.61,22.4,12.08,53.9,5.912,14.238256454467772,11.961263656616213,49.27,21.18,8.464714050292969,4.474137306213379,3.405868530273437,16.987,1.353,5.489692211151123,7.5827436447143555,7.729737281799316,52.24,11.389312744140623,10.248,20.53045654296875,15.55553150177002,18.76708221435547,57.80305862426758,24.63,2.951352596282959,8.688394546508789,,15.112749099731444,2.848,3.8412721157073975,9.08,32.45,61.17,12.885435104370115,9.947196006774902,465.9494934082031,8.544088363647461,8.97,8.634909629821777,5.88,80.77,57.4,41.81,51.5,22.44,33.3,6.66,19.75,18.086069107055664,21.50223731994629,24.15,24.1
2007-06-15,33.2,22.81,12.35,53.89,6.083,14.487709999084473,12.247674942016602,49.64,21.09,8.539844512939453,4.561699867248535,3.405868530273437,17.605,1.399,5.534689903259277,7.71859073638916,7.995068550109863,53.1,11.567505836486816,10.469,20.80137062072754,15.72049045562744,19.1893367767334,58.60470199584961,24.99,3.2949440479278564,8.794475555419922,,15.660457611083984,2.881,3.8915648460388175,9.09,32.9,62.39,13.075461387634276,10.1065092086792,465.9494934082031,9.021063804626465,8.99,8.64003849029541,5.96,83.51,58.22,42.54,51.2,22.75,34.56,6.57,20.01,18.29380416870117,21.8339786529541,24.54,24.91
2007-06-18,32.96,22.81,12.24,,6.11,14.752520561218262,12.14080810546875,49.36,20.97,8.559881210327148,4.568759441375732,3.456017255783081,17.089,1.399,5.579687118530273,7.800922870635986,8.135725021362305,54.33,11.895983695983888,10.801,20.547386169433597,15.83596420288086,19.048582077026367,60.16082763671875,25.3,2.9831669330596924,8.759114265441895,,15.391674041748049,2.877,3.990947961807251,9.15,32.27,61.75,13.1659517288208,10.118460655212402,466.5041809082031,9.22637176513672,8.99,8.652009963989258,5.9,83.27,60.92,42.34,51.2,22.36,34.36,6.42,20.25,18.06957626342773,22.17303466796875,24.91,25.19
2007-06-19,32.07,22.64,12.16,,6.062,14.295823097229004,12.055316925048828,48.83,20.71,8.544853210449219,4.653497219085693,3.472728967666626,16.936,1.414,5.507691383361816,7.71859073638916,8.007854461669922,53.52,12.18366527557373,11.193,20.22567176818848,15.65451431274414,18.878511428833008,61.65093994140625,25.25,2.985613346099853,8.817712783813477,,15.442388534545898,2.815,4.02327823638916,9.08,32.47,61.55,13.290369987487791,10.279767036437988,458.2946166992188,8.989957809448242,9.0,8.699884414672852,6.03,82.9,60.91,42.63,51.28,22.72,34.29,6.42,20.66,18.184986114501957,21.34123992919922,24.11,25.02
2007-06-20,31.28,21.81,12.42,,5.912,13.988798141479492,11.948437690734863,48.69,20.71,8.314452171325684,4.604067802429199,3.444309711456299,17.114,1.417,5.2797040939331055,7.71859073638916,7.752113342285156,53.38,12.45202922821045,11.44,20.29340171813965,15.377374649047852,18.913698196411133,61.7452507019043,25.05,2.944010019302368,8.738911628723145,,15.214176177978516,2.881,4.071174621582031,8.9,31.75,60.49,13.14332675933838,10.09854507446289,468.7229919433594,9.106090545654297,8.9,8.5921630859375,5.92,80.1,60.48,43.75,50.46,22.56,34.23,6.24,20.66,17.72335433959961,21.20952033996582,23.91,24.88
2007-06-21,32.28,21.37,12.74,,5.926,14.445497512817385,12.14080810546875,49.94,20.89,8.655044555664062,4.70292854309082,3.5905754566192627,17.309,1.444,5.099713802337647,8.02733325958252,7.864002704620361,54.04,12.484228134155272,11.346,20.318803787231445,16.040504455566406,19.089635848999023,61.06621551513672,26.28,2.956246852874756,8.738911628723145,,15.467743873596191,2.877,4.053212642669678,9.0,31.8,60.37,13.233816146850586,10.214049339294434,486.917236328125,8.994105339050293,8.96,8.698176383972168,5.97,82.0,61.56,44.91,52.05,22.93,34.62,6.23,20.88,17.90471076965332,21.490034103393555,24.21,24.77
2007-06-22,31.6,21.29,12.61,,5.905,14.295823097229004,12.098062515258787,48.65,20.97,8.720158576965332,4.674681663513184,3.506165027618408,17.342,1.39,5.407197952270508,8.025275230407715,7.68178653717041,54.51,12.301746368408203,11.142,19.903955459594727,15.90194606781006,18.913698196411133,60.45318984985352,26.3,2.9219846725463867,8.698498725891113,,15.204031944274902,2.881,3.9035394191741934,9.08,31.4,59.9,13.27227020263672,10.172228813171388,473.7153015136719,8.76183795928955,8.98,8.560529708862305,5.92,80.62,60.28,43.87,50.53,22.81,34.75,6.28,20.93,17.591463088989258,21.416860580444336,24.08,24.57
2007-06-25,32.32,21.05,12.65,,5.817,14.180689811706545,11.9270601272583,48.89,20.77,8.915496826171875,4.589944839477539,3.46854829788208,17.309,1.382,5.19420862197876,7.885313510894775,7.73613166809082,54.22,12.162195205688477,10.988,19.895484924316406,15.736983299255373,18.723087310791016,60.36831665039063,26.1,2.941563367843628,8.703548431396484,,15.112749099731444,2.91,4.02327823638916,8.96,31.7,60.36,13.258700370788574,10.1762113571167,473.1606140136719,8.81368350982666,8.93,8.557965278625488,5.93,80.0,58.95,43.26,49.85,22.89,34.53,6.28,20.89,17.64092254638672,21.22171401977539,23.91,24.53
2007-06-26,32.98,20.95,12.55,,5.755,14.084745407104492,11.944164276123049,50.02,21.36,8.995636940002441,4.7015156745910645,3.4309422969818115,16.97,1.361,4.756234169006348,7.986167907714844,7.608262538909912,52.62,12.248076438903809,11.099,20.06481170654297,15.83596420288086,18.893163681030277,60.22053909301758,26.05,2.914642572402954,8.58837890625,,15.320672988891602,2.934,4.035252094268799,9.08,32.19,59.54,13.14106559753418,10.096551895141602,473.6043701171875,8.917374610900879,9.1,8.4810209274292,5.93,80.0,57.81,43.56,51.28,23.3,34.81,6.24,20.59,17.64092254638672,20.733858108520508,23.53,24.3
2007-06-27,33.51,21.16,12.42,,5.782,14.011825561523438,11.841564178466797,50.02,20.93,8.745201110839844,4.8865251541137695,3.4267618656158447,16.632,1.374,4.651238918304443,7.842089176177978,7.416455745697021,52.85,12.23733901977539,10.954,19.971683502197266,15.934929847717283,19.209867477416992,60.68413543701172,26.12,2.948904514312744,8.587367057800293,,15.61988639831543,3.0,4.16696834564209,9.13,32.31,60.76,13.199881553649902,10.194133758544922,471.3855590820313,8.873826026916504,9.2,8.510940551757812,6.02,81.19,59.02,43.17,52.57,23.15,35.0,6.32,20.56,17.87338638305664,21.08510971069336,23.82,24.6
2007-06-28,33.12,21.16,12.32,,5.755,13.931233406066896,11.9270601272583,50.91,21.16,8.69511604309082,5.225475788116455,3.4267618656158447,16.809,1.423,4.688737869262695,8.010869026184082,7.713754177093506,52.9,12.430562019348145,11.244,19.641508102416992,16.152679443359375,19.658519744873047,60.419227600097656,25.82,3.230336427688598,8.577256202697754,,15.564099311828612,3.049,4.298681735992432,9.04,32.46,61.9,13.154637336730955,10.196126937866213,459.2930603027344,8.606305122375488,9.17,8.465630531311035,5.98,81.2,59.67,42.78,52.72,22.99,34.88,6.17,20.46,17.96901512145996,20.587501525878903,23.24,25.4
2007-06-29,32.38,21.66,12.53,,5.782,14.065553665161133,11.92279052734375,52.17,21.46,8.645028114318848,5.01504373550415,3.443474769592285,16.996,1.43,4.7277350425720215,7.986167907714844,7.640229225158691,52.44,12.45202922821045,11.269,19.8277645111084,16.29784393310547,19.500171661376957,60.37192153930664,25.8,2.963589668273926,8.688394546508789,,15.61988639831543,3.098,4.346578121185303,9.08,32.0,61.17,13.297155380249023,10.281756401062012,453.7460632324219,8.714138984680176,8.98,8.532316207885742,5.88,80.3,58.2,42.39,52.43,23.02,35.11,6.03,20.55,18.13553047180176,21.021697998046875,23.71,25.96
2007-07-02,32.84,21.36,12.51,,5.851,14.583657264709473,12.055316925048828,51.79,22.02,9.065759658813477,5.111079692840576,3.537918329238892,17.199,1.471,4.904725551605225,8.202290534973145,7.838427066802978,52.34,12.45202922821045,11.388,19.870094299316406,16.66404914855957,20.14529037475586,59.605560302734375,26.2,2.9978487491607666,8.74497127532959,,15.873456001281738,3.111,4.404052257537842,8.87,32.84,61.01,13.60707664489746,10.518736839294434,477.0434875488281,8.92774486541748,9.25,8.669106483459473,5.99,82.48,58.46,42.74,51.88,23.12,35.14,6.19,20.61,18.795001983642575,21.59980583190918,24.36,26.41
2007-07-03,33.84,21.85,12.55,,5.885,14.679604530334473,12.277605056762695,51.64,22.6,9.115846633911133,5.084246635437012,3.4660398960113525,17.342,1.437,4.852227210998535,8.294913291931152,7.867197036743164,52.06,12.08491039276123,10.98,19.81082344055176,16.763023376464844,20.233253479003903,58.89596939086914,26.6,2.980718851089477,8.759114265441895,,15.645243644714355,3.164,4.394473552703857,8.71,33.6,60.27,13.889849662780762,10.70195198059082,491.3548278808594,9.280290603637695,9.27,8.75460147857666,6.11,83.89,57.67,43.6,50.98,23.81,36.04,6.25,21.14,18.778514862060547,21.658344268798828,24.43,26.58
2007-07-04,33.72,21.97,12.57,,5.871,14.775547981262209,12.264781951904297,51.79,23.26,9.065759658813477,4.943017959594727,3.490278482437134,17.215,1.409,4.822229385375977,8.138482093811035,7.921543598175049,52.8,11.99903392791748,10.963,19.8277645111084,16.723438262939453,19.91069602966309,57.57140350341797,27.41,2.963589668273926,8.727794647216797,,15.61988639831543,3.189,4.310654640197754,8.61,33.19,60.04,13.878540992736816,10.721864700317385,496.4581604003906,9.369465827941896,9.1,8.618666648864746,6.12,83.7,56.39,43.85,50.53,24.4,37.0,6.13,20.88,18.72081184387207,21.904712677001957,24.86,26.56
2007-07-05,33.09,22.02,12.74,,5.851,14.938653945922852,12.568297386169434,51.3,23.97,9.015671730041504,4.930306434631348,3.502821445465088,17.342,1.435,4.739734172821045,8.047917366027832,7.991871356964111,54.22,12.162195205688477,10.997,19.768495559692383,16.693742752075195,19.940017700195312,58.64051818847656,26.9,2.941563367843628,8.686373710632324,,15.36631679534912,3.365,4.247193336486816,8.74,33.11,60.69,14.07082462310791,10.769655227661133,510.3256530761719,9.041802406311035,9.24,8.643461227416992,6.1,85.7,56.86,44.51,51.21,24.93,37.75,6.06,20.88,18.514724731445312,22.136445999145508,25.08,26.67
2007-07-06,33.48,22.2,12.59,,5.796,15.295572280883787,12.74357795715332,52.08,24.79,9.065759658813477,5.129440307617188,3.52705979347229,17.452,1.477,4.867226600646973,7.96970272064209,8.23162841796875,55.55,12.27383804321289,11.074,19.69230842590332,16.974170684814453,19.90776824951172,56.67258834838867,26.7,2.934222459793091,8.686373710632324,,15.493102073669434,3.324,4.250784873962402,8.66,32.92,62.28,14.217867851257324,10.901090621948242,524.7478637695312,9.33213710784912,9.32,8.677656173706055,6.09,88.0,57.33,44.33,52.09,25.43,38.73,6.07,21.08,18.679594039916992,22.39013290405273,25.45,27.11
2007-07-10,34.48,22.02,12.65,,5.83,15.17852020263672,12.525553703308104,51.31,24.7,9.040717124938965,5.253720283508301,3.418400287628174,17.41,1.422,4.79973030090332,7.945002555847168,8.1293306350708,55.65,12.022649765014648,10.988,19.903955459594727,17.00716209411621,19.690771102905277,54.85604095458984,25.75,2.9121947288513184,8.668185234069824,,15.01639175415039,3.295,4.298681735992432,8.51,32.98,60.61,13.95771598815918,10.717880249023438,503.6692504882813,9.580992698669434,9.1,8.520349502563477,5.85,87.97,56.57,45.87,52.91,25.48,37.94,6.01,20.83,18.184986114501957,22.25840759277344,25.24,26.6
2007-07-11,33.31,22.18,12.59,,5.878,15.324356079101562,12.542654991149902,50.82,24.42,9.015671730041504,5.28055477142334,3.46854829788208,17.478,1.476,4.781731605529785,7.928535461425781,8.02383804321289,55.65,12.162195205688477,10.988,20.23414421081543,17.036849975585938,19.73475646972656,54.25997924804688,25.54,2.990508317947388,8.860143661499023,,15.462674140930176,3.295,4.310654640197754,8.48,32.85,61.17,14.036890983581545,10.767666816711426,498.1222534179688,9.570623397827148,9.29,8.64003849029541,5.86,86.2,56.93,46.56,52.24,25.56,37.81,5.92,21.52,18.539457321166992,22.780418395996094,25.88,26.46
2007-07-12,32.81,22.19,12.59,,6.11,16.120698928833008,12.867547988891602,51.11,25.13,9.10081958770752,5.2057037353515625,3.507000684738159,17.706,1.479,4.805729866027832,8.058209419250488,7.937524795532227,55.45,12.235191345214844,11.005,20.26800346374512,16.990665435791016,19.54415702819824,54.59112548828125,25.76,3.09573745727539,9.233942031860352,,15.716243743896484,3.341,4.405250549316406,8.57,32.8,64.45,14.410155296325684,11.004646301269531,510.3256530761719,9.985384941101074,9.41,9.105127334594728,5.84,86.39,58.09,47.53,53.27,25.43,37.81,6.14,22.98,18.795001983642575,23.858572006225582,27.19,26.67
2007-07-13,32.54,22.32,12.55,,6.254,16.502559661865234,12.735026359558104,49.75,24.84,9.135881423950195,5.168983459472656,3.4952950477600098,17.342,1.501,4.894225597381592,8.150830268859863,8.055805206298828,54.13,12.147170066833496,10.963,19.72616577148437,16.891687393188477,19.47085189819336,54.67627716064453,25.82,3.083502531051636,9.168278694152832,,15.721319198608398,3.447,4.4782915115356445,8.48,33.55,66.4,14.552667617797852,11.06239891052246,525.8572998046875,9.794597625732422,9.44,9.190622329711914,5.83,89.0,59.02,48.25,52.57,25.43,37.81,6.17,22.37,18.90876197814941,23.600008010864254,26.83,26.46
2007-07-16,32.49,22.25,12.53,,6.418,16.24350929260254,12.91029930114746,49.13,24.69,9.150908470153809,5.153448581695557,3.415891647338867,17.097,1.464,4.949723243713379,8.052034378051758,7.991871356964111,52.67,12.127846717834473,10.937,18.972679138183597,16.835603713989258,19.4415225982666,54.34513473510742,25.58,3.1544718742370605,9.365280151367188,,15.640175819396973,3.439,4.45075273513794,8.43,34.28,66.0,14.410155296325684,11.012612342834473,526.4119873046875,9.844366073608398,9.6,8.985433578491211,6.0,88.4,60.24,48.89,50.66,24.92,37.81,6.07,22.38,18.646625518798828,23.234115600585938,26.39,26.32
2007-07-17,32.04,22.25,12.9,,6.432,16.320266723632812,13.209540367126465,49.86,24.61,8.940540313720703,5.260782718658447,3.407540798187256,17.021,1.511,5.072715759277344,8.089082717895508,8.071789741516113,52.8,12.172932624816896,10.946,19.065807342529297,16.90818214416504,19.347686767578125,53.351707458496094,25.37,3.127551317214966,9.384476661682127,,15.417032241821287,3.513,4.454342842102051,8.55,33.69,66.48,14.56624698638916,11.189846992492676,536.8403930664062,9.769710540771484,9.5,8.942687034606934,6.18,87.2,60.13,49.48,51.21,24.61,37.49,6.09,22.43,18.55923843383789,23.231678009033203,26.51,27.14
2007-07-18,31.93,22.03,12.65,,6.432,16.247344970703125,13.098390579223633,50.34,24.77,9.055743217468262,5.183107376098633,3.4133834838867188,17.283,1.491,5.08321475982666,8.27432918548584,8.116544723510742,53.75,12.132140159606934,11.005,18.8033504486084,16.9312801361084,19.64385223388672,51.94198989868164,25.65,3.193626642227173,9.405694961547852,,15.604670524597168,3.439,4.671072959899902,8.61,33.89,65.66,14.618274688720703,11.211752891540527,540.834228515625,9.45449161529541,9.6,8.89310359954834,6.21,86.5,54.66,49.18,51.21,24.3,37.49,6.03,22.38,18.583969116210938,23.173141479492188,26.62,27.54
2007-07-19,32.26,22.48,12.67,,6.555,16.310670852661133,12.953048706054688,49.19,24.89,9.030699729919434,5.225475788116455,3.443474769592285,17.309,1.479,5.324702262878418,8.321670532226562,8.407447814941406,56.2,11.91530418395996,10.784,19.14200210571289,17.182016372680664,19.91069602966309,49.84160232543945,26.4,3.2425715923309326,9.526922225952148,,15.320672988891602,3.558,4.809972763061523,8.59,33.4,65.63,14.783414840698242,11.351156234741213,555.8112182617188,9.74689769744873,9.5,8.959786415100098,6.11,87.0,51.24,48.22,51.72,24.79,38.16,6.16,22.74,19.273120880126957,23.478052139282227,26.85,28.33
2007-07-20,30.11,22.34,12.26,,6.541,16.078481674194336,12.777770042419434,47.23,25.24,9.090802192687988,5.209939956665039,3.417564392089844,17.292,1.436,5.309702396392822,8.253748893737793,8.154905319213867,55.49,11.526714324951172,10.41,18.95574378967285,17.13912582397461,19.810998916625977,49.24554061889648,26.2,3.1618125438690186,9.312747955322266,,15.69595718383789,3.497,4.687839031219482,8.46,32.9,63.63,14.64542293548584,11.269505500793455,557.6971435546875,9.628689765930176,9.65,8.976886749267578,6.17,84.65,49.87,46.9,49.85,24.31,38.07,6.19,22.29,19.50558853149414,23.173141479492188,26.59,28.23
2007-07-23,29.43,22.65,12.37,,6.65,16.176349639892578,12.991521835327148,47.44,25.06,9.145898818969728,5.200052738189697,3.4267618656158447,17.004,1.446,5.249705314636231,8.294913291931152,8.02383804321289,55.74,11.55033016204834,10.401,18.642505645751957,17.04674530029297,19.91069602966309,48.025047302246094,26.55,3.186285734176636,9.42590045928955,,15.325742721557615,3.776,4.604022026062012,8.36,33.3,64.28,14.975699424743652,11.430814743041992,582.325927734375,9.88584327697754,9.55,9.190622329711914,6.08,89.2,49.27,46.18,49.68,24.93,38.69,6.43,22.71,19.668800354003903,23.758567810058597,27.3,28.09
2007-07-24,28.56,22.02,11.94,,6.384,15.69662094116211,12.337451934814451,43.56,24.25,8.66506290435791,5.048938274383545,3.2846779823303223,16.344,1.374,4.934723377227783,7.953235626220703,7.7680983543396,53.47,10.949198722839355,9.992,18.20224952697754,16.693742752075195,19.350616455078125,47.30600357055664,25.75,3.066370725631714,8.982381820678711,,14.696891784667969,3.538,4.394473552703857,8.31,31.89,61.59,14.174886703491213,10.87918472290039,561.9129028320312,9.373612403869627,8.96,8.993985176086426,5.87,85.8,48.11,44.34,46.82,25.71,40.1,6.24,22.0,18.712566375732425,23.173141479492188,26.45,27.25
2007-07-25,28.94,21.91,11.67,,6.336,15.58916187286377,12.354552268981934,44.15,24.25,8.715150833129883,4.92889404296875,3.3013901710510254,16.412,1.374,4.906224250793457,7.9985198974609375,7.828836441040039,53.9,11.342079162597656,10.214,18.20224952697754,16.57827377319336,19.30956649780273,45.71651458740234,25.7,3.046794414520264,8.951066017150879,,14.707033157348633,3.484,4.238811016082764,8.44,31.75,59.87,14.435040473937988,10.956851959228516,552.4829711914062,9.61624813079834,8.94,9.33596134185791,5.88,86.36,47.24,43.92,48.14,25.45,41.41,6.28,21.64,19.616050720214844,22.831640243530277,26.09,27.21
2007-07-26,28.11,21.09,11.43,,6.117,14.967439651489258,12.183558464050291,42.17,23.02,8.139147758483887,4.733999252319336,3.1425938606262207,15.904,1.34,4.604742050170898,7.6630167961120605,7.448423385620117,51.59,10.79676914215088,9.669,18.02446746826172,15.852457046508787,18.27150154113769,45.413761138916016,24.5,2.953799247741699,8.708600044250488,,14.230321884155272,3.341,4.153796195983887,7.86,31.09,58.33,13.806147575378418,10.43310260772705,532.40283203125,9.124755859375,8.38,9.062379837036133,5.64,83.89,46.2,42.98,45.75,24.92,40.42,5.96,21.39,18.514724731445312,22.19742584228516,25.12,26.25
2007-07-27,29.19,21.29,11.1,,5.96,14.585579872131348,11.991183280944824,40.82,22.33,8.264366149902344,4.801787853240967,3.1183559894561768,15.769,1.331,4.87472677230835,7.461306095123291,7.240635395050049,50.83,10.584224700927734,9.669,17.982141494750977,15.489550590515137,17.59413719177246,45.03530883789063,24.03,2.831438541412353,8.43582820892334,,14.48389720916748,3.324,4.1789422035217285,7.67,30.0,56.19,13.331088066101074,10.200108528137209,514.7633056640625,8.973366737365723,9.0,8.89310359954834,5.52,83.0,46.41,40.76,44.0,24.29,39.32,5.76,20.58,18.13553047180176,21.70469665527344,24.76,24.99
2007-07-30,29.78,21.12,11.61,,6.083,15.12095069885254,12.47853183746338,42.12,23.07,8.619983673095703,4.941605567932129,3.2094547748565674,16.539,1.331,5.019442558288574,7.535402297973633,7.288586139678955,51.96,10.949198722839355,9.856,17.65195655822754,15.829362869262695,18.44158935546875,45.03530883789063,25.19,2.907302141189575,8.688394546508789,,14.778035163879396,3.377,4.238811016082764,7.77,30.9,58.4,14.023317337036133,10.674072265625,526.8557739257812,9.021063804626465,9.15,9.234225273132324,5.56,82.02,46.02,43.65,45.73,25.0,41.01,5.96,21.14,18.959869384765625,22.34866714477539,25.73,25.09
