,ALLL3,AMBV4,BRML3,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DXCO3,ELET3,ELET6,ELPL4,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,LIGT3,PRML3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,PCAR4,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,TAMM4,TNLP4,USIM3,USIM5,VALE3,VALE5,VIVO4
2011-02-10,12.67,38.67,8.331036567687988,7.275033950805664,7.273,17.0715274810791,13.26704216003418,10.55515193939209,24.131013870239254,6.48,7.227209091186523,3.2307863235473637,13.239,3.5211493968963623,1.92,4.005550861358643,10.283743858337402,11.373014450073242,6.614657878875732,11.444446563720703,12.835,20.55,12.319162368774414,19.54681205749512,442.9202880859375,16.002330780029297,17.31109619140625,22.30218505859375,14.379105567932127,3.335329055786133,9.791281700134276,4.498493671417236,16.669902801513672,37.75024032592773,2.614,6.449831962585449,10.23892593383789,1378.7425537109375,6.548549652099609,15.39,1786.0,,3833.52392578125,14.04912567138672,11.71315860748291,18.479999542236328,283.4437561035156,9.182345390319824,15.40933609008789,12.26,34.1,25.27,22.60240936279297,15.925922393798828,28.637020111083984,34.83,49.82
2011-02-11,13.15,40.07,8.515053749084473,7.431551933288574,7.539,17.357378005981445,13.896571159362791,10.607404708862305,24.58511734008789,6.75,7.356266021728516,3.217228412628174,13.738,3.5580849647521973,1.934,3.826313734054565,10.35865879058838,12.151269912719728,6.965044975280762,11.47496509552002,12.853,20.72,12.490889549255373,20.266529083251957,467.5649108886719,16.27235221862793,17.62807846069336,23.501544952392575,14.847987174987791,3.449333429336548,10.171554565429688,4.53727388381958,16.735017776489258,38.43482971191406,2.651,6.630425930023193,10.23892593383789,1377.243896484375,6.834156036376953,15.91,1760.0,,4006.790283203125,14.12075424194336,11.503995895385742,18.670000076293945,297.6159362792969,9.386290550231934,15.443598747253418,12.52,34.99,25.36,23.11416244506836,15.884227752685549,29.227264404296875,35.38,49.71
2011-02-14,13.92,40.04,8.699073791503906,7.525466442108154,7.56,17.62734031677246,13.98582649230957,10.607404708862305,24.82124900817871,7.0,7.467577934265137,3.2110605239868164,13.662,3.579631328582764,1.911,3.896451234817505,10.29407787322998,12.524048805236816,6.960772037506104,11.444446563720703,12.904,20.87,12.807229042053224,20.44645500183105,481.2564392089844,16.39315414428711,17.69277000427246,23.412338256835938,15.22309684753418,3.48441219329834,10.24761199951172,4.614833831787109,16.83269500732422,38.72822570800781,2.725,6.785223007202148,10.231451988220217,1404.2193603515625,6.94635820388794,15.72,1794.0,,4167.06201171875,14.407280921936035,11.656512260437012,18.700000762939453,309.4648132324219,9.429988861083984,15.546401977539062,12.6,35.39,25.37,23.967084884643555,15.792509078979492,29.79678726196289,36.03,49.18
2011-02-15,13.16,40.68,8.726957321166992,7.168600559234619,7.676,17.45663070678711,14.281805992126465,10.450644493103027,25.157285690307617,6.95,7.349815368652344,3.224617958068848,13.561,3.582707405090332,1.906,3.85748553276062,10.30441188812256,12.255908966064451,6.943620204925537,11.459704399108888,12.972,20.67,12.68973159790039,20.70816993713379,468.93408203125,16.30788230895996,17.531044006347656,22.89690971374512,15.160577774047852,3.5311808586120605,10.427885055541992,4.6536149978637695,16.7480411529541,38.63042831420898,2.676,6.580118179321289,10.23892593383789,1468.6605224609375,6.982059001922607,16.05,1755.0,,4050.107177734375,14.626944541931152,11.75238037109375,18.540000915527344,301.79791259765625,9.62907886505127,15.574958801269531,12.69,35.27,25.42,24.13766860961914,15.675774574279783,29.69841957092285,35.71,49.48
2011-02-16,13.43,41.44,8.977890968322754,7.306339263916016,7.895,17.786149978637695,14.76569366455078,10.711912155151367,26.09273910522461,7.03,7.374012947082519,3.326974391937256,13.882,3.693514347076416,1.935,3.93853211402893,10.578229904174805,12.059710502624512,7.072205543518066,11.586865425109863,13.244,20.9,12.834345817565918,20.69999122619629,476.4643859863281,16.549482345581055,17.783336639404297,23.25374412536621,15.160577774047852,3.60133695602417,10.661686897277832,4.7389302253723145,17.301538467407227,39.90180969238281,2.717,6.669126033782959,10.679874420166016,1554.0826416015625,6.91575813293457,16.48,1835.0,,4019.785888671875,14.76065444946289,11.900537490844728,19.420000076293945,304.5858764648437,9.95442008972168,15.969045639038086,13.14,36.07,25.57,23.88179397583008,16.376178741455078,29.98318290710449,35.91,50.88
2011-02-17,13.2,41.67,8.782720565795898,7.4503350257873535,7.895,17.706748962402344,14.671738624572754,10.481995582580566,26.074575424194336,6.98,7.509522438049316,3.3195724487304688,13.848,3.955137014389038,2.001,3.896451234817505,10.676393508911133,11.896211624145508,7.333662033081055,11.637728691101074,13.287,20.87,12.563192367553713,20.44645500183105,473.7261047363281,16.812393188476562,18.113252639770508,22.81761360168457,14.629179000854492,3.636416435241699,10.76308822631836,4.83200216293335,17.568511962890625,39.60841369628906,2.733,6.667835712432861,10.463135719299316,1579.5594482421875,6.737253189086914,16.38,1835.0,,3980.80029296875,14.636491775512695,11.874393463134766,20.559999465942383,303.19189453125,9.852444648742676,15.649210929870604,13.33,35.56,25.85,22.8668155670166,16.92650032043457,30.024608612060547,36.05,50.34
2011-02-18,13.22,42.23,8.950008392333984,7.318856716156006,7.853,17.607492446899414,14.629446983337402,10.424517631530762,26.92828750610352,7.03,7.501456260681152,3.361503839492798,13.738,4.078253746032715,2.036,3.834107160568237,10.751304626464844,12.072792053222656,7.457962512969971,11.800496101379396,13.695,20.67,12.924726486206056,20.372848510742188,489.4713439941406,17.0753116607666,18.39789390563965,22.79778861999512,14.808917045593262,3.624723672866821,10.715208053588867,4.909563064575195,17.483863830566406,40.48860168457031,2.836,6.843269348144531,10.64250373840332,1558.57861328125,7.038160800933838,16.41,1812.0,,4158.39892578125,14.774982452392578,11.926681518554688,21.07999992370605,315.7377624511719,10.022398948669434,15.786280632019045,13.29,35.11,26.19,22.57682037353516,17.535188674926758,29.71913146972656,35.77,50.93
2011-02-21,12.83,42.04,8.67119312286377,7.124774932861328,7.744,17.198566436767578,14.403948783874512,10.340914726257324,26.97369766235352,6.85,7.422408580780029,3.408358097076416,13.442,4.04747486114502,2.03,3.835665225982666,10.655726432800291,11.601914405822754,7.282227993011475,11.744546890258787,13.551,20.94,12.771074295043944,,471.6724243164063,16.62763786315918,17.757463455200195,21.96517372131348,14.61354637145996,3.58964467048645,10.549005508422852,4.847514629364014,17.78339958190918,,2.786,6.733622550964356,10.61260986328125,1513.61962890625,6.880058288574219,16.26,,,4028.44873046875,14.779759407043455,11.939756393432615,,311.0911560058594,9.735906600952148,15.449307441711426,13.34,34.02,26.19,22.00536346435547,17.02655792236328,29.046039581298828,35.02,51.71
2011-02-22,13.15,41.13,8.420258522033691,6.897497177124023,7.539,16.86111068725586,13.93678855895996,10.126672744750977,26.56500244140625,6.53,7.428861618041992,3.4021899700164795,13.112,4.093644142150879,2.027,3.8465747833251953,10.771971702575684,10.987156867980955,7.179358959197998,11.759806632995604,13.593,20.65,12.680691719055176,19.857595443725582,466.1957702636719,16.151548385620117,17.30462646484375,22.173328399658203,14.31658935546875,3.4990270137786865,10.318032264709473,4.707906723022461,17.711769104003906,39.804012298583984,2.713,6.4369306564331055,10.530399322509766,1489.6414794921875,6.640350341796875,16.31,1873.0,,3872.5087890625,15.06150245666504,12.100985527038574,21.88999938964844,302.0302429199219,9.541674613952637,15.443598747253418,13.24,33.58,26.09,21.0671501159668,16.74306297302246,28.46615982055664,34.39,50.53
2011-02-23,13.17,40.05,8.364494323730469,6.935086250305176,7.567,16.94448471069336,13.960526466369627,10.084871292114258,26.047327041625977,6.6,7.365946292877197,3.326974391937256,13.129,4.1398138999938965,2.014,3.9276223182678223,10.671225547790527,11.052556037902832,7.179358959197998,11.775063514709473,13.84,20.51,12.23781394958496,19.58770751953125,468.93408203125,15.95969295501709,17.07821273803711,21.112733840942383,14.082146644592283,3.53702712059021,10.368731498718262,4.800979137420654,17.776887893676758,42.05337905883789,2.647,6.346632957458496,10.657452583312988,1456.6715087890625,6.742354393005371,16.48,1920.0,,3898.49853515625,15.763483047485352,12.510597229003906,22.239999771118164,296.9189758300781,9.61451244354248,15.36935329437256,13.22,32.28,25.8,20.59804344177246,15.87589168548584,28.9942684173584,35.07,50.51
2011-02-24,13.29,39.62,8.364494323730469,,7.628,16.94448471069336,13.960526466369627,10.084871292114258,26.047327041625977,6.75,7.365946292877197,3.326974391937256,13.239,4.1398138999938965,1.984,3.9276223182678223,10.671225547790527,11.052556037902832,7.179358959197998,11.775063514709473,13.891,20.74,12.23781394958496,19.58770751953125,468.93408203125,15.95969295501709,17.07821273803711,21.112733840942383,14.082146644592283,3.53702712059021,10.27296257019043,4.800979137420654,17.776887893676758,42.05337905883789,2.618,6.346632957458496,10.657452583312988,1456.6715087890625,6.742354393005371,16.11,1920.0,,3898.49853515625,15.763483047485352,12.510597229003906,,296.9189758300781,9.61451244354248,15.36935329437256,12.92,33.28,25.61,20.59804344177246,15.87589168548584,28.9942684173584,35.07,52.59
2011-02-25,13.11,39.87,8.726957321166992,7.079172611236572,7.649,17.142990112304688,13.851313591003418,10.450644493103027,26.020076751708984,6.65,7.388531684875488,3.3171050548553467,13.079,4.105956554412842,1.978,3.936973571777344,10.919214248657228,11.11795711517334,7.072205543518066,11.698765754699709,14.027,20.55,12.382428169250488,19.505918502807617,473.0415649414063,15.52624225616455,16.593032836914062,21.529041290283203,14.808917045593262,3.48148775100708,10.22788906097412,4.7932233810424805,17.679210662841797,43.32476043701172,2.635,6.456280708312988,10.76208209991455,1440.1865234375,7.114664554595947,16.15,1900.0,,3980.80029296875,15.691851615905762,12.462665557861328,21.799999237060547,306.6768798828125,9.57566738128662,15.135187149047852,13.0,33.39,25.37,22.261240005493164,15.509010314941406,28.838945388793945,35.08,54.23
2011-02-28,13.43,40.4,8.838481903076172,7.08543872833252,7.826,17.142990112304688,14.126726150512695,10.59695529937744,26.247133255004883,6.7,7.485324859619141,3.409592866897583,13.172,4.041318893432617,2.008,4.0507493019104,11.177535057067873,10.823657035827637,7.157928943634033,11.953088760375977,14.385,20.74,12.662617683410645,19.62859916687012,467.5649108886719,15.625720977783203,16.7159481048584,21.826404571533203,14.847987174987791,3.5487208366394043,10.42225742340088,4.839758396148682,17.776887893676758,44.40054321289063,2.692,6.578824043273926,10.844293594360352,1461.1673583984375,6.737253189086914,15.86,1945.0,,3937.48388671875,15.567693710327148,12.453948974609377,21.5,299.7069396972656,9.755329132080078,15.220854759216309,12.88,33.78,25.17,22.87533950805664,15.842541694641112,29.149600982666016,35.31,54.83
2011-03-01,13.33,41.35,8.760411262512207,6.935086250305176,7.689,16.85317039489746,13.746841430664062,10.508123397827148,26.156309127807617,6.45,7.486937046051025,3.3923323154449463,12.892,3.8874237537384033,1.998,4.005550861358643,11.107787132263184,10.306998252868652,6.922187805175781,11.769978523254396,14.002,20.81,12.28300952911377,19.219669342041016,451.8197326660156,15.36280918121338,16.366615295410156,21.112733840942383,14.379105567932127,3.4562418460845947,10.200215339660645,4.847514629364014,17.58153533935547,44.2049446105957,2.61,6.409839630126953,10.754610061645508,1413.211181640625,6.619951248168945,15.88,1932.0,,3855.18212890625,15.352805137634276,12.32757568359375,21.06999969482422,285.7670593261719,9.48340892791748,14.992399215698242,12.84,33.01,25.22,22.15035820007324,15.258864402770996,28.60077476501465,34.78,54.78
2011-03-02,13.51,42.89,8.88866901397705,7.110498905181885,7.683,17.11916732788086,13.85605812072754,10.774616241455078,26.23805046081543,6.71,7.59663724899292,3.453978538513184,13.324,4.029007434844971,2.01,4.161409378051758,10.988961219787598,10.398557662963867,6.922187805175781,11.927655220031738,14.027,21.14,12.183588027954102,19.301456451416016,453.8734436035156,15.455177307128906,16.476594924926758,21.112733840942383,14.3400297164917,3.482582330703736,10.23684787750244,4.7932233810424805,17.842004776000977,44.3027458190918,2.63,6.487239837646484,10.694819450378418,1393.7288818359375,6.818857192993164,16.14,2000.0,,3946.1474609375,15.854219436645508,12.593389511108398,21.690000534057617,299.7069396972656,9.551382064819336,15.015246391296388,13.03,34.27,25.41,23.1909236907959,15.80084991455078,29.08746719360352,35.2,54.7
2011-03-03,13.69,41.93,9.033655166625977,7.267114162445068,7.833,17.26209259033203,14.027006149291992,10.915698051452637,26.156309127807617,6.79,7.664389610290527,3.519338369369507,13.299,4.102878093719482,2.02,4.167643070220947,10.976045608520508,10.790955543518066,6.965048789978027,12.054815292358398,14.002,21.23,12.382428169250488,19.48956298828125,465.51123046875,16.1657657623291,17.272275924682617,21.310976028442383,14.777655601501465,3.532332420349121,10.487626075744627,4.80873441696167,18.232704162597656,44.40054321289063,2.692,6.482080459594727,10.649978637695312,1465.663330078125,6.808656215667725,16.33,2005.0,,4019.785888671875,15.83511447906494,12.619534492492676,21.899999618530277,306.6768798828125,9.663070678710938,15.306527137756348,13.0,34.39,25.51,24.63236427307129,16.718048095703125,29.304920196533203,35.31,54.83
2011-03-04,13.64,41.55,8.922127723693848,7.223265647888184,7.853,17.186662673950195,14.064995765686035,10.941824913024902,25.88385009765625,6.72,7.704723358154297,3.5600361824035645,13.417,4.115189075469971,2.04,4.120886325836182,11.182703018188477,10.398557662963867,6.840750694274902,12.181978225708008,14.061,21.17,12.29204559326172,19.46502494812012,462.0883483886719,15.81047534942627,17.013519287109375,21.17220687866211,14.53539752960205,3.5264792442321777,10.630485534667969,4.83200216293335,18.23921775817871,44.00934982299805,2.672,6.527228832244873,10.52292537689209,1444.6824951171875,6.834156036376953,16.5,2025.0,,4015.453857421875,16.069103240966797,12.671828269958496,22.0,300.4039306640625,9.59023380279541,15.352214813232422,13.22,34.08,25.07,23.89884757995605,17.34341049194336,28.81305313110352,34.92,54.81
2011-03-09,13.68,41.28,8.922127723693848,,7.669,17.186662673950195,14.064995765686035,10.941824913024902,25.88385009765625,6.86,7.704723358154297,3.5600361824035645,13.451,4.115189075469971,2.071,4.120886325836182,11.182703018188477,10.398557662963867,6.840750694274902,12.181978225708008,14.3,21.2,12.29204559326172,19.46502494812012,462.0883483886719,15.81047534942627,17.013519287109375,21.17220687866211,14.53539752960205,3.5264792442321777,10.308778762817385,4.83200216293335,18.23921775817871,44.00934982299805,2.692,6.527228832244873,10.52292537689209,1444.6824951171875,6.834156036376953,16.75,2025.0,,4015.453857421875,16.069103240966797,12.671828269958496,,300.4039306640625,9.59023380279541,15.352214813232422,13.34,33.53,25.17,23.89884757995605,17.34341049194336,28.81305313110352,33.92,55.83
2011-03-10,13.54,41.53,8.721380233764648,7.066643714904785,7.396,16.078994750976562,13.300480842590332,11.088132858276367,25.938343048095703,6.88,7.799900531768799,3.58223032951355,13.569,4.281397342681885,2.075,4.016462326049805,11.146535873413086,10.280838966369627,6.857895374298096,12.09041976928711,14.07,21.09,12.066092491149902,18.89252281188965,457.98089599609375,15.277541160583496,16.424837112426758,20.53783226013184,13.988369941711426,3.338589906692505,10.048141479492188,4.800979137420654,18.362937927246094,43.32476043701172,2.717,6.598177909851074,10.53787326812744,1366.7535400390625,6.732154369354248,17.0,1900.0,,3985.132080078125,15.328922271728516,12.253498077392578,22.850000381469727,306.6768798828125,9.192058563232422,14.7296781539917,13.48,32.67,25.07,23.11416244506836,16.7930908203125,26.975021362304688,32.79,55.11
2011-03-11,13.54,42.31,9.156332969665527,6.953881740570068,7.457,16.257646560668945,13.381213188171388,10.973175048828123,26.156309127807617,6.97,7.678910255432129,3.658679008483887,13.738,4.330645084381104,2.112,3.9899652004241934,11.211115837097168,10.594756126403809,6.960765361785889,12.253188133239746,14.257,21.39,12.30108642578125,18.827096939086918,468.93408203125,14.95067310333252,16.101388931274414,21.02352523803711,14.066513061523438,3.414933443069458,10.296310424804688,4.940587520599365,18.53875541687012,43.42255783081055,2.827,6.736204624176025,10.687347412109377,1384.737060546875,6.869856834411621,17.37,1889.0,,4037.1123046875,15.38623046875,12.275288581848145,23.0,315.9700927734375,9.342586517333984,14.73538875579834,13.9,32.93,25.27,24.56412506103516,17.576879501342773,27.347810745239254,33.28,55.97
2011-03-14,13.59,41.83,9.368234634399414,7.029055595397949,7.498,16.36881446838379,13.533160209655762,11.00452709197998,26.156309127807617,6.91,7.725691795349121,3.6759519577026367,13.738,4.447605609893799,2.098,3.965027332305908,11.379026412963867,9.90806007385254,6.823605537414551,12.436298370361328,14.546,21.26,12.246859550476074,18.72895050048828,463.45745849609375,15.504920959472656,16.7159481048584,21.013614654541016,14.379105567932127,3.43548846244812,10.345370292663574,4.948342800140381,18.68852424621582,45.08513259887695,2.897,6.901318073272705,10.799450874328612,1438.6878662109375,6.869856834411621,17.66,1905.0,,4050.107177734375,15.496061325073242,12.323222160339355,23.799999237060547,314.1114807128906,9.415422439575195,15.078070640563965,14.0,32.62,25.32,26.909656524658203,17.94375991821289,27.44100570678711,33.2,55.38
2011-03-15,13.15,41.63,9.145180702209473,7.016527652740479,7.567,16.067087173461914,13.689860343933104,10.920923233032228,26.410606384277344,6.78,7.695041656494141,3.620461463928223,13.848,4.468900203704834,2.093,3.9821717739105225,11.469437599182127,9.783799171447754,6.836464405059815,12.298965454101562,14.359,21.2,12.255894660949709,19.75127410888672,465.51123046875,15.768563270568848,16.936660766601562,21.994911193847656,14.379105567932127,3.47953200340271,10.469449996948242,4.9638543128967285,18.42805290222168,45.08513259887695,2.918,6.841474533081055,10.799450874328612,1440.1865234375,6.900457859039307,17.69,1880.0,,4045.775390625,15.34325122833252,12.21864128112793,23.6299991607666,318.2933959960937,9.512539863586426,15.135187149047852,14.34,33.01,25.77,26.176149368286133,17.710289001464844,26.949138641357425,32.64,54.63
2011-03-16,13.25,40.77,9.145180702209473,7.035320281982422,7.443,15.777263641357422,13.366971969604492,10.649205207824709,25.62047004699707,6.81,7.412731170654297,3.521806478500366,13.738,4.259923458099365,2.046,3.896451234817505,11.107787132263184,10.136959075927734,6.849321842193604,11.983606338500977,13.891,20.94,12.020898818969728,19.66131401062012,471.6724243164063,15.262661933898926,16.46926498413086,21.697546005249023,14.50413990020752,3.40612530708313,10.221281051635742,4.81649112701416,18.297822952270508,45.18293380737305,2.918,6.942350387573242,10.687347412109377,1408.7152099609375,7.063661575317383,17.69,1876.0,,4019.785888671875,15.185661315917969,12.105344772338867,22.489999771118164,320.6167297363281,9.352298736572266,14.592602729797363,13.86,32.28,25.22,24.73471069335937,17.55186653137207,26.27605628967285,31.82,54.12
2011-03-17,13.24,40.72,9.228825569152832,7.060378074645996,7.443,16.086936950683594,13.343226432800291,10.680559158325195,25.829355239868164,6.79,7.4433817863464355,3.5760622024536133,13.468,4.304933547973633,2.04,3.85748553276062,11.15945053100586,9.862278938293455,6.84503698348999,12.049732208251951,14.061,20.81,12.310121536254885,19.939382553100582,460.7192077636719,15.198528289794922,16.293996810913086,21.42992210388184,14.574471473693848,3.4119975566864014,10.16645336151123,4.785467147827148,18.55828857421875,45.28073120117188,2.897,6.932003974914551,10.61260986328125,1411.7125244140625,7.012660980224609,17.53,1873.0,,3972.137451171875,15.38623046875,12.236065864562988,22.290000915527344,318.2933959960937,9.298887252807615,14.581181526184082,13.88,31.89,25.17,23.79649543762207,17.426794052124023,27.02161979675293,32.7,54.02
2011-03-18,13.44,41.23,9.3515043258667,7.235793590545654,7.519,16.440277099609375,13.533160209655762,10.764164924621582,25.974672317504883,6.91,7.317550182342529,3.5402979850769043,13.578,4.324224472045898,2.06,3.888658046722412,11.107787132263184,9.99961757659912,6.986481666564941,12.212494850158691,14.393,20.86,12.518001556396484,20.64274406433105,465.51123046875,15.177156448364258,16.229080200195312,21.548866271972656,15.47316837310791,3.473660469055176,10.38288688659668,4.769953727722168,18.623403549194336,46.25871658325195,2.856,6.990203380584717,10.40334701538086,1423.7015380859375,7.216666221618652,17.69,1890.0,,3963.473876953125,15.266846656799316,12.157633781433104,23.059999465942383,325.49566650390625,9.279462814331056,14.832481384277344,14.22,30.69,25.65,24.973527908325195,17.576879501342773,27.378877639770508,33.34,54.23
2011-03-21,13.19,41.36,9.457456588745115,7.08543872833252,7.593,16.348962783813477,13.55215835571289,10.868671417236328,26.519594192504883,6.89,7.364333152770996,3.552931070327759,13.493,4.288858890533447,2.061,4.035163879394531,11.466854095458984,9.849200248718262,7.063633441925049,11.93274211883545,14.257,21.26,12.762038230895996,21.051671981811523,466.1957702636719,16.630746841430664,15.579917907714844,21.697546005249023,15.887344360351562,3.4912784099578857,10.385770797729492,4.7389302253723145,18.597360610961918,45.18293380737305,2.827,7.003133296966553,10.313664436340332,1431.1947021484375,6.96165943145752,17.42,1800.0,,3911.493896484375,15.38623046875,12.257856369018556,22.8700008392334,313.8791198730469,9.323163986206056,14.746811866760254,13.94,30.93,25.8,25.587629318237305,17.927082061767578,27.5445556640625,33.39,56.03
2011-03-22,13.26,41.73,9.479762077331545,7.016527652740479,7.853,16.43630599975586,13.770589828491213,10.722360610961914,26.30162048339844,7.16,7.582118511199951,3.5760622024536133,13.73,4.314578533172607,2.09,4.052309036254883,11.39710521697998,9.993077278137209,6.943620204925537,12.431212425231934,14.47,22.26,12.490889549255373,21.092565536499023,460.7192077636719,14.428983688354492,15.547452926635742,21.48939323425293,15.965495109558104,3.4824702739715576,10.72629451751709,4.7389302253723145,18.616893768310547,45.9653205871582,2.836,7.100131034851074,10.014716148376465,1398.224853515625,6.96675968170166,17.55,1856.0,,3920.157470703125,15.651932716369627,12.333895683288574,23.40999984741211,338.04156494140625,9.420279502868652,14.746811866760254,14.25,31.13,26.29,25.68727302551269,17.197050094604492,27.28567886352539,33.23,56.34
2011-03-23,13.15,41.97,9.730695724487305,7.016527652740479,7.737,16.75391960144043,13.87348747253418,10.706683158874512,27.191665649414062,7.23,7.59663724899292,3.638953685760498,13.51,4.378879070281982,2.112,4.013343811035156,11.521100997924805,9.777260780334473,7.029342174530029,12.431212425231934,14.427,22.23,12.518001556396484,21.264312744140625,481.2564392089844,14.45036506652832,15.579917907714844,21.80657958984375,16.02019691467285,3.5558764934539795,10.613744735717772,4.715662002563477,18.68852424621582,46.16091537475586,2.827,6.841474533081055,10.164191246032717,1393.7288818359375,7.191164016723633,17.57,1957.0,,4080.4287109375,15.83918571472168,12.333895683288574,23.350000381469727,336.8799133300781,9.643646240234377,14.746811866760254,14.13,31.32,26.21,25.68727302551269,17.18864631652832,27.694704055786133,33.74,57.95
2011-03-24,13.15,41.55,9.323623657226562,6.972670555114746,7.723,16.5633487701416,13.729970932006836,10.57605266571045,27.51861953735352,7.08,7.574049949645996,3.651622772216797,13.755,4.417459487915039,2.101,3.9821717739105225,11.57276725769043,9.796881675720217,7.110781669616699,12.36000156402588,14.546,22.32,12.879536628723145,21.247957229614254,470.3032531738281,14.45036506652832,15.625353813171388,21.925525665283203,16.184309005737305,3.5529427528381348,10.64260482788086,4.5140061378479,18.590850830078125,45.08513259887695,2.676,6.854407787322998,9.977347373962402,1461.1673583984375,6.706653594970703,17.76,1966.0,,3976.468505859375,15.618327140808104,12.46543312072754,23.899999618530277,325.9603271484375,9.59023380279541,15.020954132080078,14.18,31.26,26.75,25.516027450561523,17.18864631652832,27.011274337768555,33.41,58.87
2011-03-25,13.15,41.4,9.423996925354004,6.972670555114746,7.723,16.69833755493164,13.64385986328125,10.873895645141602,27.700258255004883,7.22,7.485324859619141,3.683340549468994,14.195,4.45282506942749,2.091,4.0601019859313965,11.58568000793457,9.796881675720217,7.1150665283203125,12.5227689743042,14.546,22.54,12.246859550476074,21.100740432739254,468.93408203125,14.45036506652832,15.508504867553713,21.83631706237793,16.28589630126953,3.56762170791626,10.64837646484375,4.545030117034912,18.68201065063477,46.06311798095703,2.717,6.9061384201049805,10.089451789855955,1456.6715087890625,6.721954345703125,17.45,1966.0,,3985.132080078125,15.896801948547363,12.46543312072754,24.0,333.8595886230469,9.687163352966309,15.020954132080078,14.27,31.32,27.89,25.68727302551269,17.18864631652832,27.33745384216309,33.39,59.24
2011-03-28,12.95,40.67,9.423996925354004,6.953881740570068,7.689,16.54349708557129,13.572097778320312,10.711912155151367,27.38238525390625,7.1,7.499845504760742,3.7080132961273193,14.077,4.3917388916015625,2.098,4.025813102722168,11.539183616638184,9.75763988494873,7.200791835784912,12.33456802368164,14.274,22.38,12.192384719848633,21.427886962890625,460.0346374511719,14.45036506652832,15.36568832397461,22.05438232421875,16.848562240600586,3.5617496967315674,10.62817668914795,4.482981204986572,18.232704162597656,46.94330596923828,2.733,6.802677154541016,10.126821517944336,1450.677001953125,6.650552749633789,17.05,1965.0,,3980.80029296875,15.603925704956056,12.43035888671875,23.76000022888184,325.9603271484375,9.447310447692873,15.163739204406738,13.75,30.68,27.65,24.668344497680664,17.18864631652832,27.18730354309082,33.09,57.22
2011-03-29,13.05,40.98,9.535524368286133,7.18567419052124,7.683,16.789649963378906,13.49555492401123,10.894797325134276,27.42780113220215,7.0,7.574049949645996,3.791026592254639,14.61,4.317792892456055,2.083,3.960352659225464,11.601181030273438,9.75763988494873,7.20936393737793,12.36000156402588,14.257,22.38,12.2286958694458,21.264312744140625,455.2425842285156,14.45036506652832,15.52148723602295,21.895790100097656,16.645376205444336,3.550006151199341,10.553147315979004,4.545030117034912,18.4931697845459,46.74770736694336,2.758,6.822074890136719,10.223978996276855,1458.170166015625,6.523047924041748,17.57,1958.0,,3924.489013671875,15.565516471862791,12.43035888671875,23.200000762939453,313.64678955078125,9.349410057067873,15.335084915161133,13.8,30.69,27.69,25.00227928161621,17.18864631652832,27.74648094177246,33.72,58.0
2011-03-30,13.15,42.06,9.535524368286133,7.430002212524414,7.935,16.789649963378906,13.792156219482422,11.009754180908203,27.60943603515625,7.11,7.798288822174072,3.789397954940796,15.236,4.317792892456055,2.137,3.943207263946533,11.601181030273438,9.75763988494873,7.20936393737793,12.410868644714355,14.546,23.16,12.119759559631348,21.264312744140625,455.2425842285156,14.45036506652832,15.52148723602295,21.90570068359375,16.645376205444336,3.5831117630004883,10.85326099395752,4.545030117034912,18.623403549194336,48.31248474121094,2.758,6.880271911621094,10.223978996276855,1458.170166015625,6.523047924041748,17.77,1958.0,,3924.489013671875,15.565516471862791,12.43035888671875,23.649999618530277,318.5257568359375,9.349410057067873,15.335084915161133,13.94,30.6,27.51,25.00227928161621,17.18864631652832,27.38922882080078,33.5,58.07
2011-03-31,13.05,42.11,9.479762077331545,7.430002212524414,8.161,16.670543670654297,14.13660717010498,11.30759620666504,27.99996757507324,7.33,7.646646499633789,3.810357570648194,14.999,4.427105903625488,2.135,3.958793640136719,11.960246086120604,9.75763988494873,7.265081882476807,12.548199653625488,14.546,23.33,12.255932807922363,21.50149345397949,460.7192077636719,14.45036506652832,15.527978897094728,21.647987365722656,16.840742111206055,3.669055223464966,11.22552490234375,4.56829833984375,18.362937927246094,49.19267272949219,2.745,6.840181827545166,10.485557556152344,1476.1536865234375,6.568950653076172,17.69,1976.0,,3928.8203125,15.661538124084473,12.439126968383787,24.049999237060547,316.2024230957031,9.643111228942873,15.237990379333496,14.13,30.36,27.26,24.659786224365234,17.18864631652832,27.622220993041992,33.75,59.33
