,VIVO4,AMBV4,ARCZ6,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,ENBR3,GFSA3,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,RENT3,LAME4,LREN3,NATU3,NETC4,BNCA3,PCAR4,PETR3,PETR4,POSI3,RDCD3,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM3,USIM5,VALE3,VALE5,ALLL11
2008-02-28,35.65,23.72,12.26,6.869,17.61552619934082,12.012563705444336,49.76,22.61,7.137406826019287,4.163432598114014,2.7079708576202397,23.154,1.215,4.28790283203125,7.595094203948975,17.10260581970215,32.66,10.863322257995604,10.154,16.29737663269043,3.8085970878601074,740.255859375,17.484251022338867,22.41672134399414,28.605976104736328,,2.742166519165039,8.97531509399414,4.799339771270752,0.7432100176811218,12.987834930419922,3.917116641998291,3.16,4.119070529937744,5.76,19.11,24.04,60.19,23.538101196289062,17.561222076416016,20.67209815979004,27.049999237060547,452.0819396972656,8.751267433166504,9.63,16.376405715942383,6.75,32.82,55.1,46.34,28.67,65.06,6.6,23.09,26.74556541442871,25.033361434936523,30.490964889526367,34.33,19.52
2008-02-29,34.18,22.56,11.92,6.678,16.88633918762207,12.085240364074709,48.15,21.78,7.182485580444336,4.07445764541626,2.6912589073181152,23.154,1.181,4.402144432067871,7.615677833557129,17.262439727783203,32.95,10.519818305969238,9.805,16.001056671142578,3.7485063076019287,723.82763671875,17.484251022338867,22.40167999267578,27.919431686401367,,2.6343419551849365,8.607572555541992,4.858500003814697,0.7085269093513489,12.627763748168944,3.9269824028015137,3.098,4.019687175750732,5.69,18.61,23.39,59.54,22.10159683227539,16.603151321411133,20.291584014892575,26.0,431.0032958984375,8.580511093139648,9.56,16.184043884277344,6.52,32.16,52.47,44.87,27.5,62.43,6.28,22.08,26.307531356811523,24.367000579833984,28.617610931396484,32.59,18.68
2008-03-03,35.65,23.06,11.85,6.835,16.667585372924805,11.884309768676758,48.79,21.69,7.352781295776367,4.025028705596924,2.804097414016724,23.247,1.235,4.554468631744385,7.885313510894775,18.06163024902344,34.45,11.464455604553224,10.597,15.577749252319336,3.990298986434937,755.3699340820312,17.484251022338867,22.82264709472656,28.27223777770996,,2.678452014923096,8.75709056854248,4.917659759521484,0.7283459305763245,13.393547058105469,3.719781637191773,3.16,4.192113876342773,5.97,19.22,24.68,60.04,22.214710235595703,16.491037368774414,20.598922729492188,27.0,445.4255065917969,8.55489730834961,9.67,16.663667678833008,6.66,32.62,52.56,46.16,27.28,62.73,6.56,22.62,27.678640365600582,25.61021614074707,28.441974639892575,32.44,19.18
2008-03-04,37.27,22.79,11.67,6.698,16.502559661865234,11.627814292907717,48.11,21.6,7.267633438110352,3.848492383956909,2.8333425521850586,23.053,1.228,4.633675575256348,7.895603656768799,17.69080352783203,34.48,11.717787742614746,10.682,15.493085861206056,3.841503143310547,757.9984130859375,17.484251022338867,21.890504837036133,27.652441024780277,,2.641695022583008,8.569178581237793,4.740179061889648,0.6986173391342163,13.180547714233398,3.690180540084839,3.164,4.236416339874268,6.02,19.7,24.23,60.61,21.33245277404785,16.032386779785156,20.57696914672852,27.399999618530277,435.7737426757813,8.655218124389648,9.83,16.59441375732422,6.56,32.64,53.1,44.36,26.68,63.13,6.39,22.08,28.482118606567383,25.896160125732425,27.837038040161133,31.86,18.86
2008-03-05,35.98,22.4,12.08,6.869,16.598506927490234,11.85866355895996,48.94,22.05,7.372815132141113,3.855553150177002,2.8333425521850586,23.154,1.252,4.843882083892822,7.988227844238281,17.709989547729492,34.76,11.726377487182615,10.682,15.493085861206056,3.918761968612671,726.4561767578125,17.484251022338867,22.431751251220703,27.480806350708008,,2.7617709636688232,8.910656929016113,5.132113456726074,0.7171974778175354,13.261689186096191,3.828315496444702,3.242,4.304670333862305,6.28,20.25,24.45,60.19,21.943248748779297,16.429880142211914,21.586790084838867,28.290000915527344,440.4332275390625,8.473788261413574,10.0,16.568763732910156,6.61,33.05,56.0,44.3,28.14,65.32,6.05,22.37,28.3758487701416,25.73453521728516,28.6712703704834,32.41,18.68
2008-03-06,35.32,21.61,11.75,6.568,16.387428283691406,11.627814292907717,47.91,21.04,7.022206783294678,3.738332509994507,2.804097414016724,22.994,1.221,4.545328140258789,7.893547534942627,16.776533126831055,33.52,11.228296279907228,10.248,15.298367500305176,3.8027148246765137,704.1138305664062,17.484251022338867,21.92056655883789,26.441455841064453,,2.6809024810791016,8.650002479553223,5.095139503479004,0.7171974778175354,12.67848014831543,3.739513635635376,3.217,4.058002471923828,6.14,19.43,23.23,58.72,21.5767765045166,16.10576629638672,20.85503387451172,26.549999237060547,437.1050415039063,8.347853660583496,9.88,16.51747703552246,6.44,31.55,54.69,43.6,27.17,64.16,5.74,21.9,28.1866512298584,25.41378593444824,27.91997337341309,31.74,18.06
2008-03-07,34.63,21.14,11.67,6.446,16.13797378540039,11.45682144165039,47.04,20.63,6.957094669342041,3.801886320114136,2.625233888626098,22.892,1.191,4.40366792678833,7.640356540679932,16.469648361206055,32.47,11.043663024902344,9.967,15.002046585083008,3.6859323978424072,689.9854736328125,17.484251022338867,21.55973625183105,25.74537849426269,,2.585332155227661,8.405516624450684,4.732785701751709,0.6986173391342163,12.597336769104004,3.747407913208008,3.139,4.041239738464356,6.13,19.1,23.43,57.92,21.28269386291504,15.932506561279297,20.48916244506836,26.0,422.6828002929688,8.28168773651123,10.01,16.32510757446289,6.37,30.15,52.07,42.95,26.51,62.43,5.6,21.22,27.65271377563477,24.938879013061523,27.32966423034668,31.36,17.55
2008-03-10,33.17,21.07,11.2,6.336,15.735000610351562,11.328573226928713,46.32,20.28,6.846901893615723,3.615463733673096,2.565887689590454,22.368,1.153,4.265052795410156,7.646782875061035,15.47226333618164,32.23,10.755976676940918,9.873,15.069775581359863,3.569150686264038,647.9292602539062,17.484251022338867,21.081636428833008,24.78230857849121,,2.536319732666016,8.316614151000977,4.547910690307617,0.7122427821159363,12.252481460571287,3.6803138256073,2.967,3.784994602203369,5.8,17.8,22.91,56.85,20.943357467651367,15.634885787963867,19.179311752319336,24.959999084472656,395.50238037109375,8.110929489135742,9.72,15.594136238098145,6.02,29.03,48.95,41.84,26.07,60.75,5.16,20.77,25.732141494750977,23.683237075805664,26.588123321533203,30.11,16.72
2008-03-11,35.25,21.65,11.1,6.63,16.379749298095703,11.36704444885254,47.4,20.98,7.192502975463867,3.789175987243652,2.6193814277648926,21.615,1.188,4.490492820739746,7.860977172851562,16.623092651367188,32.94,11.66626262664795,10.495,15.069775581359863,3.5530927181243896,696.5568237304688,17.484251022338867,22.3084716796875,25.17325592041016,,2.646594285964966,8.668185234069824,5.028583526611328,0.7171974778175354,13.216047286987305,3.719781637191773,3.057,4.077160358428955,6.09,18.19,24.26,57.92,21.76227378845215,16.248458862304688,20.01351356506348,25.799999237060547,391.6195068359375,8.603989601135254,10.47,15.955778121948242,5.87,28.48,48.35,44.57,27.98,63.19,5.38,21.42,27.085102081298828,24.963743209838867,27.68092918395996,31.71,17.14
2008-03-12,35.32,21.42,11.13,6.555,16.617698669433594,11.01650333404541,47.44,21.35,7.042241096496582,3.869675874710083,2.5909619331359863,21.124,1.205,4.40062141418457,7.8995361328125,16.431293487548828,32.95,11.657674789428713,10.682,15.069775581359863,3.602724552154541,682.4285278320312,17.484251022338867,22.58510398864746,24.9730167388916,,2.585332155227661,8.367128372192383,4.895474433898926,0.7023334503173828,13.089263916015623,3.650712966918945,2.942,4.322629451751709,6.0,18.22,23.82,58.14,21.69440650939941,16.16896629333496,20.04278564453125,26.399999618530277,384.9630737304688,8.580511093139648,10.64,16.184043884277344,5.76,28.61,48.55,44.23,27.37,62.5,5.24,20.88,27.577550888061523,25.48589324951172,27.95411491394043,31.58,18.0
2008-03-13,35.15,21.84,11.4,6.609,16.740509033203125,11.02932834625244,45.49,21.17,7.112363815307617,3.8979222774505615,2.5909619331359863,20.972,1.215,4.325982570648193,7.895249366760254,16.552762985229492,32.71,11.936774253845217,10.852,14.815791130065918,3.539954900741577,672.2429809570312,17.484251022338867,23.07823371887207,24.79184341430664,,2.6196389198303223,8.52674674987793,5.028583526611328,0.6973788142204285,13.104477882385254,3.512578010559082,2.848,4.370524883270264,6.26,17.41,22.9,58.98,21.382225036621094,15.956963539123535,19.757402420043945,26.75,399.6071472167969,8.507939338684082,10.39,16.735483169555664,5.93,27.62,49.5,44.57,27.37,61.46,5.2,21.02,27.678640365600582,25.7593994140625,28.10047721862793,31.74,18.39
2008-03-14,35.12,21.81,11.53,6.541,16.740509033203125,11.328573226928713,47.9,20.91,7.182485580444336,3.890861034393311,2.5909619331359863,21.209,1.228,4.036569118499756,7.923098087310791,15.983742713928224,32.47,11.816548347473145,10.844,15.2814302444458,3.502000570297241,663.371826171875,17.484251022338867,23.09328269958496,24.21972274780273,,2.5657262802124023,8.445929527282715,5.028583526611328,0.6924238801002502,12.51112461090088,3.532312393188477,2.766,4.223245143890381,6.32,18.29,22.47,59.39,21.2623233795166,15.643046379089355,19.0256462097168,26.75,392.28515625,8.450308799743652,10.64,17.184326171875,6.18,27.28,50.0,41.91,26.84,61.96,5.12,20.36,28.290313720703125,25.7593994140625,28.734695434570312,31.78,18.56
2008-03-17,33.38,21.5,11.15,6.322,16.214723587036133,10.772828102111816,45.35,19.92,7.222554683685303,3.8979222774505615,2.543322801589966,20.777,1.189,3.861397504806519,7.678913593292236,15.504226684570312,31.01,11.59756088256836,10.537,14.671865463256836,3.4012765884399414,657.1290283203125,17.484251022338867,22.852725982666016,24.50578498840332,,2.4628031253814697,8.445929527282715,4.991610050201416,0.687468945980072,12.55169677734375,3.344841718673706,2.635,4.02327823638916,6.21,17.5,21.77,58.47,20.133493423461918,15.643046379089355,17.232845306396484,26.0,392.7288513183594,8.345721244812012,10.69,16.773950576782227,5.97,27.66,48.51,41.14,25.67,61.08,4.94,19.85,26.955507278442383,25.06319236755371,26.993053436279297,30.41,18.63
2008-03-18,34.31,22.39,11.46,6.5,16.214723587036133,11.007952690124512,46.57,20.9,7.748469352722168,3.904983758926392,2.543322801589966,21.716,1.241,4.112730503082275,7.886683464050293,16.303415298461914,32.79,11.77790069580078,10.818,14.740690231323242,3.485943555831909,692.2854614257812,17.484251022338867,23.303756713867188,26.450990676879883,,2.5730788707733154,8.284284591674805,5.139508724212647,0.6862305998802185,12.14598560333252,3.433644771575928,2.873,4.232822418212891,6.24,18.45,22.15,58.19,20.36198234558105,15.27816104888916,17.232845306396484,27.25,406.041748046875,8.665888786315918,10.83,17.189456939697266,6.23,29.92,48.76,41.98,27.83,63.13,5.16,20.6,27.81081962585449,25.06319236755371,27.8467960357666,31.17,19.54
2008-03-19,31.98,21.16,10.99,6.117,15.332033157348633,10.79420566558838,45.23,20.17,7.412887096405029,3.742570161819458,2.544994354248047,20.506,1.223,3.808083534240722,7.5611042976379395,15.919809341430664,30.82,11.593267440795898,10.495,14.468344688415527,3.3720805644989014,641.6864624023438,17.484251022338867,21.818334579467773,26.060043334960938,,2.467705726623535,7.960998058319092,4.991610050201416,0.6589792966842651,11.598274230957031,3.18105411529541,2.733,4.141821384429932,6.2,17.56,20.67,55.7,18.957155227661133,14.146825790405272,16.098621368408203,27.100000381469727,386.9734497070313,8.298765182495117,10.44,16.158395767211914,6.06,30.1,47.97,40.72,26.74,62.94,4.95,19.53,27.18876838684082,25.35908508300781,25.93440055847168,28.93,18.68
2008-03-20,33.05,21.51,11.3,6.138,15.078733444213867,10.644582748413086,44.83,20.27,7.713408470153809,3.777878999710083,2.5073883533477783,20.921,1.272,3.731921911239624,7.743172645568848,15.664066314697266,30.75,11.679146766662598,10.554,14.54494857788086,3.357483386993408,652.857666015625,17.484251022338867,21.68001747131348,26.679838180541992,,2.4995620250701904,8.051921844482422,4.725390434265137,0.6651728749275208,11.283845901489258,3.2363076210021973,2.713,4.071174621582031,6.29,17.99,20.99,56.04,18.832738876342773,14.146825790405272,16.64012336730957,28.36000061035156,381.1408386230469,8.025551795959473,10.76,15.642870903015137,6.07,30.83,48.5,42.12,27.41,61.76,4.94,20.13,26.95290946960449,24.88915634155273,25.7246208190918,28.89,17.88
2008-03-24,34.76,22.3,11.53,6.178,15.639057159423828,10.901076316833496,46.64,21.4,7.93880033493042,3.777878999710083,2.5575368404388428,18.721,1.251,3.808083534240722,7.818142414093018,15.56816577911377,30.46,11.614738464355469,9.992,15.149212837219238,3.4012765884399414,690.9711303710938,17.484251022338867,21.92056655883789,27.833614349365234,,2.4628031253814697,7.900374889373779,5.021187782287598,0.6998561024665833,11.618557929992676,3.1573729515075684,2.684,3.9634079933166495,6.13,19.2,21.01,57.62,19.156232833862305,14.269129753112791,16.830381393432617,29.200000762939453,396.8440856933594,8.345721244812012,10.84,15.75828456878662,6.24,32.0,48.78,43.13,27.59,62.59,5.09,19.82,26.56672096252441,24.491315841674805,27.05158805847168,30.28,18.14
2008-03-25,34.97,22.54,11.94,6.404,16.130294799804688,11.114825248718262,47.38,21.4,7.913757801055908,3.93323016166687,2.523264646530152,14.754,1.228,3.907093048095703,7.886683464050293,15.440293312072754,30.83,11.507391929626465,10.018,15.149212837219238,3.532656192779541,727.1132202148438,17.484251022338867,22.341537475585938,27.9289665222168,,2.5510237216949463,8.284284591674805,5.028583526611328,0.718436062335968,11.765629768371582,3.175133228302002,2.733,3.927485227584839,6.33,19.95,21.18,58.4,20.26244354248047,15.023358345031738,17.152353286743164,29.649999618530277,406.9390563964844,8.326510429382324,11.15,15.968599319458008,6.46,32.64,51.31,43.89,28.5,63.13,5.27,20.88,27.86265754699707,25.44859504699707,27.81751823425293,31.12,17.86
2008-03-26,33.84,22.42,11.98,6.315,17.423633575439453,10.901076316833496,47.38,21.44,7.788537979125977,3.868263721466065,2.423803806304932,14.703,1.223,3.884244680404663,7.678913593292236,15.47226333618164,31.51,11.163890838623049,9.788,14.876866340637209,3.6932318210601807,704.1138305664062,17.484251022338867,22.281400680541992,26.412851333618164,,2.5657262802124023,8.199418067932129,5.10253381729126,0.7122427821159363,11.618557929992676,3.206707239151001,2.766,3.860430002212525,6.33,19.53,20.91,59.22,20.472827911376957,15.267969131469728,16.79772186279297,29.75,403.5740966796875,8.303031921386719,11.08,16.094276428222656,6.33,31.28,51.0,44.15,28.61,62.43,5.2,20.45,27.136938095092773,25.224817276000977,29.032283782958984,32.52,17.91
2008-03-27,35.15,21.98,11.77,6.178,17.415964126586914,10.53771686553955,46.79,20.58,7.461760520935059,3.830131769180298,2.5567004680633545,15.024,1.236,3.91471004486084,7.646782875061035,15.5361967086792,31.98,11.228296279907228,9.831,14.723669052124023,3.6640357971191406,700.8280639648438,17.484251022338867,21.66197204589844,27.366382598876957,,2.4775078296661377,7.981196403503418,5.10253381729126,0.7048105597496033,11.334562301635742,3.1771063804626465,2.692,3.747875452041626,6.27,19.26,20.34,57.48,19.98645782470703,14.903084754943848,16.24370574951172,31.0,385.851806640625,8.268880844116211,10.65,15.96346950531006,6.23,31.25,50.1,42.84,27.95,61.76,5.2,19.96,26.962337493896484,24.991989135742188,29.14936828613281,32.71,17.94
2008-03-28,34.31,21.56,11.34,6.07,17.64238739013672,10.011892318725586,49.24,21.87,7.655096530914307,3.700202226638794,2.5675599575042725,13.992,1.215,3.89947772026062,7.496847629547119,14.70504093170166,32.37,11.33563995361328,9.78,14.76621913909912,3.7224271297454834,663.043212890625,17.484251022338867,21.740154266357425,26.794261932373047,,2.4628031253814697,7.9104814529418945,4.917659759521484,0.6998561024665833,11.05563259124756,3.1329402923583984,2.635,3.843667507171631,6.06,18.35,20.27,57.83,19.938947677612305,14.801169395446776,16.103357315063477,29.0,352.2019348144531,8.271014213562012,10.2,16.117359161376953,6.14,31.14,49.39,42.78,29.66,62.8,5.2,19.53,27.040416717529297,24.969467163085938,29.17375946044922,32.81,17.91
2008-03-31,34.41,21.33,11.65,6.165,18.1720027923584,9.879371643066406,48.84,22.73,7.785730361938477,3.6564204692840576,2.6327595710754395,13.882,1.232,3.96040678024292,7.563247203826904,14.70504093170166,32.07,11.507391929626465,9.967,14.868349075317385,3.8246121406555176,635.44384765625,17.484251022338867,21.98070907592773,24.877662658691406,,2.5240674018859863,8.084250450134277,5.287408828735352,0.718436062335968,11.253418922424316,3.3050179481506348,2.618,3.9634079933166495,6.09,18.75,20.3,58.72,20.285066604614254,15.082469940185549,15.770951271057127,29.190000534057617,336.7229919433594,8.241130828857422,10.4,16.045547485351562,6.21,30.64,50.2,42.53,30.36,62.43,5.13,19.81,26.75674057006836,24.61919593811035,29.51526260375977,33.2,17.41
2008-04-01,35.98,22.09,12.32,6.295,18.413787841796875,10.541983604431152,48.99,24.2,7.853659629821777,3.926167488098145,2.7322092056274414,13.603,1.278,3.9223268032073975,8.032337188720703,15.42111587524414,33.43,11.78648853302002,10.29,14.851333618164062,3.999783992767334,657.4576416015625,17.484251022338867,23.153417587280277,26.21260643005371,,2.607386827468872,8.334802627563477,5.472282409667969,0.7555968165397644,11.801130294799805,3.496868371963501,2.786,4.111622333526611,6.53,19.88,20.81,59.79,20.656063079833984,15.443280220031738,15.512406349182127,30.5,338.7419738769531,8.249670028686523,10.58,16.671363830566406,6.26,30.94,53.09,42.44,29.98,63.83,5.33,20.72,27.48284912109375,25.58245086669922,30.125076293945312,33.93,17.95
2008-04-02,37.33,22.17,12.26,6.404,17.949413299560547,10.79420566558838,49.04,25.41,7.853659629821777,3.855553150177002,2.841704130172729,13.036,1.319,3.91471004486084,8.203692436218262,15.728005409240724,32.33,12.25881004333496,10.844,14.732182502746582,4.085909843444824,662.7146606445312,17.484251022338867,23.45711898803711,25.90747833251953,,2.622090578079224,8.348939895629883,5.43530797958374,0.7704611420631409,11.66420078277588,3.4632458686828613,2.786,4.29463529586792,6.7,19.9,21.58,60.04,21.151487350463867,15.85300350189209,15.586273193359377,31.290000915527344,364.5401916503906,8.431097984313965,10.63,16.4789981842041,6.22,31.77,53.03,42.12,30.85,64.83,5.33,21.02,27.45682144165039,25.629981994628903,29.80797576904297,33.52,18.2
2008-04-03,37.82,22.48,12.53,6.439,18.095251083374023,10.644582748413086,49.48,25.6,7.785730361938477,3.838606595993042,2.8584163188934326,13.146,1.355,3.91471004486084,8.353628158569336,16.40571403503418,32.56,12.275982856750488,10.639,14.740690231323242,4.142841815948486,702.1424560546875,17.484251022338867,24.32311248779297,26.16493225097656,,2.6563971042633057,8.38531494140625,5.464886665344238,0.7878024578094482,11.917769432067873,3.65905499458313,2.754,4.233631134033203,6.88,20.7,22.55,59.98,21.459142684936523,16.04257583618164,15.586273193359377,31.0,378.0001831054688,8.45457935333252,10.8,16.927841186523438,6.22,33.21,53.5,44.23,30.88,64.57,5.38,21.2,28.30785751342773,26.23295783996582,30.183618545532227,33.79,18.28
2008-04-04,37.06,22.22,12.19,6.432,18.095251083374023,10.541983604431152,49.28,25.71,7.91113805770874,3.827306747436523,2.8584163188934326,13.409,1.343,4.112730503082275,8.567825317382812,16.2075138092041,32.38,12.23733901977539,10.869,15.064106941223145,4.145761966705322,722.8419799804688,17.484251022338867,25.18309783935547,25.85980224609375,,2.626991271972656,8.334802627563477,5.546231746673584,0.7803703546524048,11.801130294799805,3.461268901824951,2.778,4.209230899810791,6.76,20.61,23.3,60.04,21.46366500854492,16.103727340698242,15.88174819946289,30.899999618530277,378.0001831054688,8.633871078491211,10.98,17.184326171875,6.26,33.42,53.1,43.06,30.75,65.22,5.33,21.32,29.096418380737305,26.23295783996582,30.4958553314209,33.84,18.6
2008-04-07,36.66,21.58,12.61,6.568,18.095251083374023,10.66596221923828,48.99,25.24,7.675998210906982,3.738332509994507,2.8584163188934326,13.493,1.331,3.929941415786743,8.507848739624023,16.469648361206055,31.51,11.679146766662598,10.401,15.07261085510254,3.983726501464844,711.5108642578125,17.484251022338867,25.67923164367676,25.90747833251953,,2.6343419551849365,8.43582820892334,5.575812339782715,0.7964733839035034,11.963414192199709,3.520602226257324,2.659,4.148225784301758,6.66,20.14,23.67,59.31,21.38901138305664,16.043479919433594,15.734010696411133,30.799999237060547,381.5894775390625,8.591182708740234,10.76,17.15868377685547,6.29,33.67,54.7,42.13,29.39,65.17,5.31,21.59,28.659194946289062,26.23295783996582,30.44706153869629,34.01,19.28
2008-04-08,37.0,21.42,12.85,6.561,18.325517654418945,10.730085372924805,49.48,25.12,7.796181678771973,3.8979222774505615,2.7840301990509038,13.409,1.319,3.83854866027832,8.195125579833984,16.431293487548828,31.32,11.593267440795898,10.29,15.744964599609377,4.0727739334106445,700.8961791992188,17.484251022338867,25.25827407836914,25.936084747314453,,2.683353900909424,8.546953201293945,5.583206653594971,0.8187695145606995,12.095270156860352,3.5502727031707764,2.606,4.2885332107543945,6.48,20.68,24.03,60.16,21.87085723876953,16.34800148010254,15.41637897491455,30.5,374.63519287109375,8.61893081665039,10.55,17.67164421081543,6.29,34.04,55.33,41.56,28.54,64.68,5.26,21.47,29.148473739624023,27.22122573852539,30.588546752929688,34.01,19.48
2008-04-09,36.16,21.22,12.57,6.418,17.957090377807617,10.409463882446287,48.5,25.09,7.477437019348144,3.813185453414917,2.7288753986358643,13.256,1.28,3.610063552856445,8.122298240661621,16.143579483032227,30.84,11.163890838623049,9.89,15.36197566986084,4.043576240539551,683.3158569335938,17.484251022338867,24.446407318115234,25.75491142272949,,2.6343419551849365,8.344900131225586,5.472282409667969,0.7989506125450134,12.014129638671877,3.62442946434021,2.598,4.153107166290283,6.73,20.54,23.66,58.26,21.852764129638672,16.358219146728516,14.99532699584961,29.350000381469727,356.6885986328125,8.486595153808594,10.16,17.643430709838867,6.26,33.67,53.35,41.18,27.98,63.09,5.02,21.0,28.575912475585938,26.7508544921875,30.05190086364746,33.48,19.58
2008-04-10,35.98,22.01,12.5,6.507,17.957090377807617,10.07174015045166,50.57,25.98,7.305001258850098,3.7919998168945312,2.7288753986358643,13.273,1.259,3.6405282020568848,8.246532440185547,15.894234657287598,29.89,10.944904327392578,9.941,15.591771125793455,4.189555644989014,661.4231567382812,17.484251022338867,24.732053756713867,25.6500244140625,,2.600034475326538,8.306507110595703,5.694131374359131,0.7716994285583496,12.206842422485352,3.6045169830322266,2.557,4.07502031326294,6.81,21.54,23.01,58.98,21.95003890991211,16.417495727539062,14.485633850097656,29.399999618530277,334.47967529296875,8.414024353027344,10.02,17.6331729888916,6.36,34.51,52.8,41.63,28.67,61.75,5.01,20.85,28.838768005371094,26.7508544921875,29.86163711547852,33.32,19.28
2008-04-11,34.63,21.2,12.47,6.391,17.65006446838379,10.00334358215332,51.49,27.17,7.148240089416504,3.818833589553833,2.703801155090332,13.028,1.239,3.655759572982788,8.143718719482422,16.04767608642578,29.58,11.013607025146484,9.873,15.327935218811035,4.11656665802002,659.1011352539062,17.484251022338867,24.404300689697266,24.79184341430664,,2.5510237216949463,8.193361282348633,5.686736583709717,0.76179039478302,11.8163423538208,3.56911563873291,2.536,4.000598907470703,6.7,20.8,22.21,57.92,21.51569366455078,16.05370330810547,14.921460151672363,29.32999992370605,330.666015625,8.26034164428711,9.79,17.569046020507812,6.22,33.54,53.2,40.48,28.64,59.24,4.8,20.26,28.31566619873047,26.270483016967773,29.535659790039062,32.74,18.6
2008-04-14,33.55,21.19,12.64,6.261,17.078235626220703,9.669894218444824,50.53,25.74,7.08031177520752,3.748220205307007,2.661167860031128,12.241,1.223,3.655759572982788,8.139433860778809,15.306031227111816,28.63,10.983549118041992,9.916,14.82580280303955,4.014382839202881,659.1011352539062,17.484251022338867,24.130672454833984,25.220935821533203,,2.506913185119629,8.043837547302246,5.971843719482422,0.7729384899139404,11.496844291687012,3.4087071418762207,2.433,3.757806301116944,6.67,19.36,21.97,59.04,23.16709899902344,16.95703887939453,14.8623628616333,29.5,326.4037475585937,8.40761947631836,9.95,17.04839324951172,6.38,33.55,52.97,39.31,27.5,57.28,4.77,19.83,27.87583351135254,25.842647552490234,29.147485733032227,32.11,18.3
2008-04-15,34.03,21.63,12.69,6.302,17.078235626220703,9.73402214050293,50.59,25.69,7.007156848907471,3.777878999710083,2.661167860031128,12.013,1.215,3.762386083602905,8.21440315246582,15.427508354187012,28.76,10.691571235656738,9.678,14.723669052124023,4.0129218101501465,658.4378051757812,17.484251022338867,24.4614372253418,24.12437057495117,,2.514266014099121,8.082229614257812,5.933313846588135,0.7915185689926147,11.157063484191896,3.498936891555786,2.438,3.951796293258667,6.38,18.3,21.76,59.08,23.3254508972168,17.15528678894043,14.463473320007324,30.0,310.7004699707031,8.473788261413574,10.05,17.299745559692383,6.33,32.38,52.7,40.38,26.93,56.86,4.95,20.13,28.263601303100582,25.842647552490234,29.859962463378903,32.96,18.34
2008-04-16,34.97,21.64,12.67,6.555,17.86114501953125,10.409463882446287,50.5,25.56,7.059410572052002,3.813185453414917,2.7297117710113525,12.444,1.242,4.036569118499756,8.29793930053711,15.664066314697266,29.7,10.605693817138672,9.669,14.732182502746582,3.963290691375733,680.3304443359375,17.484251022338867,25.348485946655277,24.51531982421875,,2.641695022583008,8.486339569091797,5.902492046356201,0.7939959764480591,11.319348335266112,3.498936891555786,2.466,4.1104021072387695,6.4,19.41,21.97,61.36,22.99516868591309,17.04492950439453,14.41176414489746,30.01000022888184,322.8143920898437,8.428964614868164,10.41,18.312849044799805,6.4,31.81,53.31,41.34,27.52,57.28,5.16,21.06,30.059356689453125,28.14695167541504,30.76405143737793,33.78,18.8
2008-04-17,36.1,20.9,12.31,6.773,17.711471557617188,10.836956977844238,51.9,26.28,7.158691883087158,3.91204571723938,2.7756786346435547,12.842,1.242,4.103591442108154,8.246532440185547,15.408326148986816,29.58,10.841854095458984,9.967,14.723669052124023,3.9647490978240967,663.4133911132812,17.484251022338867,24.95758056640625,24.02902030944824,,2.702956199645996,8.789423942565918,5.894784927368164,0.8026667833328247,11.572917938232422,3.5791401863098145,2.511,4.056723117828369,6.23,19.77,22.44,61.84,23.43629646301269,17.392362594604492,14.965777397155762,29.399999618530277,315.1871032714844,8.580511093139648,10.69,18.24873161315918,6.26,32.47,52.19,41.5,27.56,57.14,5.06,21.32,29.408727645874023,27.25875663757324,30.78372001647949,33.87,18.26
2008-04-18,36.55,21.03,12.32,6.835,18.037681579589844,10.858330726623535,51.76,26.97,7.028058052062988,3.9205191135406494,2.8818185329437256,11.818,1.256,4.13557767868042,8.295796394348145,15.024718284606934,30.17,10.863322257995604,10.044,14.97899341583252,4.087371826171875,668.7206420898438,17.484251022338867,24.9696102142334,24.248329162597656,,2.766671895980835,8.949044227600098,6.318594932556152,0.8051438927650452,11.740272521972656,3.689423561096192,2.483,4.07502031326294,6.36,20.26,22.72,61.88,23.61726951599121,17.433237075805664,15.401605606079102,29.8799991607666,319.6737060546875,8.79182243347168,10.59,18.51803207397461,6.33,32.82,52.0,41.52,28.33,60.63,5.09,21.99,29.252574920654297,26.971031188964844,31.053970336914062,33.79,18.47
2008-04-22,35.65,20.45,12.64,6.814,18.4252986907959,10.730085372924805,51.7,26.31,7.137791156768799,3.940290689468384,2.841704130172729,12.537,1.272,4.15690279006958,8.257241249084473,15.17816162109375,29.93,10.691571235656738,9.916,14.740690231323242,4.093209743499756,671.0426635742188,17.484251022338867,25.1079158782959,23.18037414550781,,2.710308074951172,8.850042343139648,6.595995903015137,0.8051438927650452,11.785916328430176,3.607212066650391,2.438,4.208009719848633,6.35,20.07,23.53,60.71,23.8909912109375,17.617172241210938,15.660143852233888,29.950000762939453,334.9283142089844,8.685100555419922,11.17,19.021011352539062,6.22,31.55,52.05,41.76,28.8,63.06,5.12,21.28,30.111417770385746,27.77165412902832,32.066165924072266,34.63,18.75
