,VIVO4,AMBV4,ARCZ6,B3SA3,BBDC4,BRAP4,BBAS3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,ENBR3,GFSA3,GGBR4,GOAU4,GOLL4,ITSA4,ITUB4,JBSS3,KLBN4,LAME4,LREN3,NATU3,NETC4,BNCA3,PCAR4,PETR3,PETR4,RDCD3,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TCSL4,UBBR11,USIM3,USIM5,VALE3,VALE5,ALLL11
2008-06-06,32.88,17.87,14.11,14.018386840820312,7.061,18.102924346923828,13.222366333007812,26.97,6.897425174713135,4.62807559967041,3.3013901710510254,14.458,1.375,3.789804458618164,8.28722858428955,15.664066314697266,35.8,13.20081615447998,11.048,11.574677467346191,4.699017524719238,760.6033935546875,17.62331199645996,34.90330505371094,22.082151412963867,2.802248239517212,9.49409008026123,6.986869812011719,0.8039056062698364,2.442,4.671635150909424,5.94,22.0,38.85,61.61,25.40440368652344,19.440208435058597,31.0,334.2553405761719,9.38093090057373,12.75,21.12250518798828,6.61,29.52,56.92,35.6,26.72,4.23,22.75,33.76408767700195,32.25640106201172,30.36114883422852,33.75,23.02
2008-06-09,32.01,17.73,13.76,14.22560977935791,6.958,17.120447158813477,13.017176628112791,27.37,7.0541863441467285,4.660559177398682,3.29553747177124,14.948,1.395,3.897954225540161,8.203692436218262,15.408326148986816,34.71,13.04371452331543,10.903,11.234249114990234,4.598291397094727,723.4523315429688,17.62331199645996,35.26625442504883,21.410083770751957,2.6819069385528564,9.279410362243652,6.562252998352051,0.7902798652648926,2.458,4.563048362731934,6.09,20.86,40.32,61.5,25.318437576293945,19.40750503540039,31.600000381469727,333.3580322265625,9.284882545471191,12.6,20.38528060913086,6.46,29.35,54.9,36.02,26.72,4.21,22.71,34.31452560424805,32.31269836425781,29.334199905395508,33.16,22.22
2008-06-10,32.81,17.45,13.74,13.835533142089844,6.787,17.120447158813477,12.953048706054688,27.37,6.965353965759277,4.519330024719238,3.29553747177124,15.236,1.377,3.884244680404663,7.798862934112549,15.408326148986816,33.67,12.873520851135254,10.793,11.242756843566896,4.4742112159729,707.5303344726562,17.62331199645996,34.11088180541992,20.44999122619629,2.5885794162750244,8.966221809387207,6.577693462371826,0.7865638732910156,2.401,4.419079303741455,6.06,20.92,42.68,61.17,24.567392349243164,18.802553176879883,31.799999237060547,327.7497253417969,9.231518745422363,12.18,19.755615234375,6.43,28.97,54.56,35.6,26.32,4.21,22.04,33.18241882324219,32.31269836425781,28.69543838500977,31.78,21.64
2008-06-11,31.88,17.41,13.68,13.256511688232422,6.603,16.287641525268555,12.69654655456543,26.62,7.06463623046875,4.604067802429199,3.309751272201538,15.236,1.368,3.96040678024292,7.711042404174805,14.557991981506348,34.19,13.21390438079834,11.048,11.10658359527588,4.627488613128662,679.6669921875,17.62331199645996,32.63490676879883,19.4706974029541,2.5713865756988525,8.839936256408691,6.65489673614502,0.7791318297386169,2.273,4.2702317237854,6.09,20.85,41.69,59.2,24.61263084411621,18.557302474975582,31.0,327.525390625,9.263537406921388,12.71,19.348960876464844,6.33,27.78,53.19,35.8,26.72,4.19,21.21,32.77251052856445,31.29941177368164,27.806081771850582,31.13,20.68
2008-06-12,31.32,18.83,13.81,13.262606620788574,6.814,16.287641525268555,12.658075332641602,27.46,7.785730361938477,4.756594657897949,3.309751272201538,15.887,1.361,4.021335601806641,7.646782875061035,14.78815746307373,33.42,13.349187850952148,11.337,11.029988288879396,4.687338352203369,672.701171875,17.62331199645996,32.96760559082031,19.633913040161133,2.6647114753723145,9.041990280151367,6.454168319702148,0.7729384899139404,2.294,4.282432556152344,6.04,20.35,41.79,59.54,24.67597007751465,18.467378616333008,30.5,330.8903503417969,9.071435928344728,12.98,19.43029022216797,6.35,27.54,53.26,36.02,27.37,4.12,21.57,32.90915298461914,31.29941177368164,28.572593688964844,31.09,22.22
2008-06-13,33.12,18.42,13.45,14.079333305358888,6.869,16.19169807434082,12.311809539794922,25.29,7.613294124603271,4.752358436584473,3.2387099266052246,15.769,1.343,4.04418420791626,7.651068210601807,14.9224214553833,32.57,12.960798263549805,10.912,10.961902618408203,4.490268707275391,669.7158203125,17.62331199645996,32.157020568847656,19.67231559753418,2.6745376586914062,9.145546913146973,6.322924137115479,0.76922208070755,2.331,4.250711917877197,6.14,20.36,42.37,61.24,25.160083770751957,18.761680603027344,30.600000381469727,334.2553405761719,9.039420127868652,12.5,19.204666137695312,6.39,28.23,51.6,35.93,27.37,4.3,21.75,32.4445915222168,31.273134231567383,27.88960647583008,30.66,22.91
2008-06-16,33.55,18.29,13.07,14.38408374786377,6.828,16.195537567138672,12.568297386169434,25.29,7.472211360931396,4.852630615234375,3.2128005027771,15.735,1.351,4.112730503082275,7.494705677032471,14.986357688903809,33.37,13.048076629638672,10.997,10.791686058044434,4.569096088409424,694.2620849609375,17.62331199645996,32.48366165161133,20.123559951782227,2.721198797225952,9.168278694152832,6.183959484100342,0.7555968165397644,2.314,4.251932621002197,6.22,20.21,42.57,61.38,25.24152565002441,18.720802307128903,30.5,328.64703369140625,8.879334449768066,12.72,19.04724502563477,6.26,29.39,50.3,35.63,27.76,4.44,21.66,32.59684371948242,31.036693572998047,27.909259796142575,30.71,22.62
2008-06-17,34.68,17.73,13.31,14.77415657043457,6.917,17.05904197692871,12.71793270111084,25.44,7.446084499359131,5.064475536346436,3.234529972076416,15.481,1.366,4.188890933990479,7.518266677856445,15.47226333618164,35.04,13.113536834716797,11.048,10.527850151062012,4.539900779724121,706.5352783203125,17.62331199645996,34.752079010009766,20.747621536254883,2.787511110305786,9.40821933746338,6.315203666687012,0.7506421804428101,2.319,4.205570697784424,6.32,20.72,42.85,63.63,25.345582962036133,18.90474510192871,30.31999969482422,329.7687072753906,8.973250389099121,12.7,19.585081100463867,6.24,29.88,49.81,36.61,27.37,4.48,21.61,33.96318054199219,32.6129264831543,28.73474884033203,31.73,22.62
2008-06-18,34.74,17.22,12.84,14.164658546447754,6.767,16.951583862304688,12.183558464050291,24.28,7.158691883087158,4.9712629318237305,3.167668104171753,15.194,1.352,4.204123497009277,7.289077281951904,14.76258659362793,33.62,12.57241153717041,10.793,10.110825538635254,4.44209623336792,674.0280151367188,17.62331199645996,33.57856369018555,20.24837303161621,2.68436050415039,9.079878807067873,6.438727378845215,0.7456875443458557,2.216,4.033539772033691,6.23,20.08,41.32,61.5,25.01982879638672,18.557302474975582,28.899999618530277,314.28973388671875,9.124799728393556,12.25,19.055116653442383,6.09,29.15,48.54,35.8,27.47,4.59,20.98,32.792030334472656,31.712230682373047,28.58241844177246,31.98,22.62
2008-06-19,35.98,17.74,12.53,13.561257362365724,6.712,16.943906784057617,12.183558464050291,24.42,7.399055480957031,4.930306434631348,3.2470619678497314,14.889,1.374,4.211740493774414,7.177695274353027,14.136021614074709,34.07,12.65532684326172,10.708,10.17890739440918,4.728212356567383,658.76953125,17.62331199645996,33.94152069091797,20.92043876647949,2.689271926879883,9.029361724853516,6.415566921234131,0.7432100176811218,2.134,3.938375234603882,6.01,20.06,41.99,60.44,24.155670166015625,17.944171905517578,28.26000022888184,297.2405090332031,9.199502944946287,12.46,18.787511825561523,5.93,30.53,47.27,35.75,27.7,4.62,20.5,33.29953384399414,32.01246643066406,28.523460388183597,31.86,22.1
2008-06-20,35.32,17.22,12.67,13.408885955810549,6.507,16.406614303588867,11.71759033203125,23.76,7.148240089416504,4.872402667999268,3.2094547748565674,14.432,1.336,4.188890933990479,7.0256171226501465,14.353402137756348,32.66,11.93527889251709,10.214,10.442740440368652,4.801199913024902,669.0523071289062,17.62331199645996,31.75776672363281,19.4706974029541,2.5934908390045166,8.66313362121582,6.670337200164795,0.7246297597885132,2.13,3.818808317184448,5.99,19.2,41.77,58.16,23.70775985717773,17.629432678222656,29.0,291.63214111328125,8.92202377319336,12.25,17.892868041992188,5.9,29.47,45.7,34.49,27.37,4.37,20.37,31.148527145385746,30.31238555908203,27.24100685119629,30.57,21.28
2008-06-23,34.28,17.29,12.2,13.043190002441406,6.446,16.310670852661133,11.559418678283691,23.27,7.06463623046875,4.797551155090332,3.182708740234375,14.898,1.331,4.248298168182373,7.0470356941223145,13.995361328125,33.38,12.044378280639648,10.435,10.229971885681152,4.731131553649902,636.8768920898438,17.62331199645996,31.225460052490234,19.153865814208984,2.5867841243743896,8.66313362121582,6.732100486755371,0.7283459305763245,2.105,3.8554086685180655,5.86,19.4,41.36,57.87,24.164724349975582,17.94009017944336,28.5,287.1455383300781,8.751267433166504,11.95,17.57803726196289,5.86,29.15,45.0,35.52,27.23,4.3,20.3,30.371660232543945,29.396671295166016,27.752029418945312,31.06,20.53
2008-06-24,33.96,17.13,12.42,13.347943305969238,6.363,16.771209716796875,11.529500007629396,22.97,6.819045543670654,4.6464362144470215,3.109994888305664,14.703,1.369,4.2939958572387695,7.059887886047363,13.969792366027832,32.63,12.349851608276367,10.554,10.041608810424805,4.583695411682129,619.2964477539062,17.62331199645996,30.275754928588867,19.16346549987793,2.498263359069824,8.410568237304688,6.330644607543945,0.7246297597885132,2.044,3.7029013633728023,5.64,19.0,41.29,55.95,24.06970977783203,17.891035079956055,29.0,275.4802551269531,8.601855278015137,11.55,17.669862747192383,5.96,28.94,43.67,35.17,27.37,4.21,20.1,29.278600692749023,28.901287078857425,28.24829864501953,31.49,20.07
2008-06-25,35.25,17.2,12.16,13.58563995361328,6.493,17.366069793701172,12.119440078735352,23.81,7.043733596801758,4.6464362144470215,3.242880821228028,15.337,1.427,4.265052795410156,7.387607574462891,14.436515808105469,33.9,12.873520851135254,10.954,9.904406547546388,4.78514289855957,635.8817138671875,17.62331199645996,30.76572799682617,19.16346549987793,2.5572774410247803,8.6378812789917,6.330644607543945,0.7370166182518005,2.081,3.800507068634033,5.6,19.95,41.79,57.14,24.743846893310547,18.37336540222168,30.0,291.4078063964844,8.580511093139648,11.7,18.49629211425781,6.22,29.8,43.34,34.74,27.56,4.37,20.49,30.25455474853516,30.436229705810547,28.8330192565918,32.34,20.84
2008-06-26,34.23,16.68,11.68,12.927387237548828,6.24,16.606184005737305,11.653474807739258,23.09,6.918325424194336,4.420469284057617,3.2219879627227783,14.695,1.414,4.188890933990479,7.391889572143555,13.937824249267578,31.94,12.480767250061035,10.793,9.672873497009276,4.569096088409424,608.0183715820312,17.62331199645996,30.275754928588867,17.608116149902344,2.434330701828003,8.163053512573242,6.099034309387207,0.7333003282546997,2.023,3.61139726638794,5.33,19.6,40.38,55.29,24.793609619140625,18.35292625427246,29.3799991607666,272.1152648925781,8.431097984313965,11.14,18.233932495117188,6.14,27.16,42.84,33.38,26.56,4.18,19.66,29.512828826904297,29.68564796447754,27.810983657836918,30.73,20.18
2008-06-27,33.96,16.49,11.74,12.24474811553955,6.199,16.310670852661133,11.43116855621338,22.92,6.819045543670654,4.512269496917725,3.206946849822998,15.583,1.435,4.112730503082275,7.764591693878174,14.033723831176758,32.42,13.048076629638672,11.039,9.192660331726074,4.51946496963501,612.6622314453125,17.62331199645996,29.943042755126957,17.37769317626953,2.4638383388519287,8.20850944519043,6.183959484100342,0.7580744028091431,2.068,3.806606769561768,5.5,20.17,41.01,55.95,24.884096145629883,18.51643180847168,29.5,273.2369079589844,8.537822723388672,11.55,18.417585372924805,6.21,27.96,43.42,32.64,26.01,4.12,19.61,29.66897964477539,29.910818099975582,27.62919044494629,30.78,20.13
2008-06-30,34.63,16.6,11.61,12.128944396972656,6.254,16.821096420288086,11.178951263427734,23.33,6.667511463165283,4.475549697875977,3.249569892883301,15.828,1.452,4.219356536865234,7.775300979614258,14.155200004577637,32.47,12.917160034179688,10.937,9.149782180786133,4.656683444976807,611.6671752929688,17.62331199645996,31.455322265625,17.204875946044922,2.500723123550415,8.233771324157715,6.253441333770752,0.7419713139533997,2.113,3.8895726203918457,5.61,20.3,40.13,55.63,25.540128707885746,18.888383865356445,30.989999771118164,269.1989440917969,8.751267433166504,11.36,18.75340843200684,6.22,27.88,43.11,32.48,26.18,4.23,19.71,29.55187225341797,29.648120880126957,28.20407485961914,31.17,20.29
2008-07-01,34.48,16.06,11.38,11.48897933959961,6.07,16.249263763427734,10.53771686553955,22.8,6.333089828491211,4.397873401641846,3.235365629196167,15.735,1.43,4.2939958572387695,7.507555484771728,13.937824249267578,30.99,12.328033447265623,10.563,8.986854553222656,4.630406856536865,577.169677734375,17.62331199645996,31.93923759460449,15.94715404510498,2.4392497539520264,8.115057945251465,6.006391525268555,0.7209135293960571,2.039,3.7553653717041016,5.68,19.27,39.01,55.45,25.472261428833008,18.839344024658203,29.5,252.3740081787109,8.725652694702148,11.03,17.924352645874023,5.86,25.81,42.12,31.45,24.54,3.94,19.33,28.653987884521484,28.29706573486328,27.02972221374512,30.1,19.98
2008-07-02,34.41,15.9,11.38,11.056236267089844,6.083,15.378087997436523,10.259836196899414,22.32,6.118852615356445,4.2608819007873535,3.1843810081481934,14.898,1.399,4.447843074798584,7.36832857131958,13.10027313232422,30.1,12.000741004943848,10.299,8.532364845275879,4.516544818878174,546.3209228515625,17.62331199645996,29.76158332824707,15.428702354431152,2.412201166152954,8.094858169555664,6.253441333770752,0.6911854147911072,1.986,3.527211904525757,5.45,18.66,38.07,55.45,24.43165779113769,17.976877212524414,29.01000022888184,241.15737915039065,8.527149200439453,10.74,16.581077575683594,5.72,24.83,42.19,30.48,24.44,3.85,18.9,26.936315536499023,26.98354148864746,25.644088745117188,28.38,18.93
2008-07-03,33.31,15.51,11.24,11.031858444213867,5.912,14.775547981262209,10.097394943237305,21.25,5.836685657501221,4.208625793457031,3.0640268325805664,14.517,1.385,4.396051406860352,7.36832857131958,12.659123420715332,29.12,11.786908149719238,9.984,8.232234001159668,4.40852165222168,517.46240234375,17.62331199645996,27.82585906982422,14.113374710083008,2.348269462585449,7.80692720413208,6.2920427322387695,0.6713663339614868,1.961,3.452788114547729,5.31,18.15,36.44,54.08,23.458913803100582,17.392362594604492,28.0,231.0624237060547,8.142949104309082,10.5,15.736275672912598,5.56,23.35,42.3,29.57,23.39,3.69,18.72,25.37478828430176,25.594959259033203,25.03480339050293,27.93,17.97
2008-07-04,32.81,15.04,11.03,11.15375518798828,5.912,14.890682220458984,10.174341201782228,21.72,5.85236120223999,4.236871719360352,3.0932822227478027,14.728,1.361,4.402144432067871,7.496847629547119,12.72305965423584,30.17,11.695266723632812,9.916,8.266538619995117,4.40852165222168,521.1112670898438,17.62331199645996,26.70678329467773,13.239688873291016,2.340892553329468,7.900374889373779,6.145357131958008,0.6750826835632324,1.945,3.379584550857544,5.24,18.24,36.35,53.99,23.798242568969727,17.658058166503906,,226.5757751464844,8.110929489135742,10.18,15.717914581298828,5.5,22.63,41.89,29.13,22.78,3.71,18.89,24.843868255615234,25.144607543945312,25.30504608154297,28.25,18.26
2008-07-07,32.01,15.34,10.83,11.616972923278809,5.96,14.890682220458984,9.86227035522461,21.64,5.993444919586182,4.067397117614746,3.0932822227478027,14.635,1.343,4.537712574005127,7.411168575286865,12.563220024108888,28.64,11.642898559570312,9.856,8.66099739074707,4.393924713134766,505.8527526855469,17.62331199645996,27.317747116088867,13.162881851196287,2.335974931716919,7.857439517974853,5.906027317047119,0.6565020680427551,1.933,3.367383480072021,5.16,18.24,35.37,54.42,23.19198226928711,17.13893699645996,27.8700008392334,229.71641540527344,8.279553413391113,10.39,16.24787712097168,5.41,22.29,41.01,28.44,22.99,3.72,18.67,26.17897224426269,25.144607543945312,25.33452796936035,28.35,19.13
2008-07-08,32.96,15.75,11.1,12.189897537231444,6.165,14.526093482971191,10.366713523864746,21.91,6.134528636932373,4.065985202789307,3.128378868103028,14.754,1.375,4.584932804107666,7.601804733276367,12.524860382080078,28.9,11.891639709472656,10.112,9.56996726989746,4.590993404388428,530.730712890625,17.62331199645996,27.52341651916504,13.614126205444336,2.348269462585449,7.978676795959473,6.099034309387207,0.6639344096183777,1.986,3.440587043762207,5.3,18.8,36.83,55.45,22.499744415283203,16.59939193725586,28.520000457763672,244.2980194091797,8.40975570678711,10.65,16.213769912719727,5.44,23.64,42.14,28.33,22.99,3.79,19.38,26.39758682250977,26.14288902282715,25.05937957763672,28.47,20.64
2008-07-10,33.48,15.47,11.14,11.48897933959961,6.11,14.526093482971191,10.345335960388184,22.87,6.578681468963623,4.051862239837647,3.128378868103028,15.16,1.43,4.72050142288208,7.839559555053711,12.441742897033691,30.06,12.60732364654541,10.673,9.347015380859377,4.656683444976807,534.0477294921875,17.62331199645996,29.00544166564941,14.046168327331545,2.335974931716919,8.00393009185791,6.423285961151123,0.6899464726448059,2.093,3.4161858558654785,5.54,19.77,39.27,57.92,22.183040618896484,16.3704891204834,27.989999771118164,242.95204162597656,8.644543647766113,11.0,16.528600692749023,5.67,25.61,41.91,28.43,24.35,3.93,19.27,27.599958419799805,26.14288902282715,25.05937957763672,28.17,20.37
2008-07-11,33.27,15.48,11.03,11.15375518798828,6.042,14.334206581115724,10.174341201782228,22.43,6.688412666320801,4.116827487945557,3.2804973125457764,15.143,1.436,4.973358154296875,7.775300979614258,12.10288906097412,29.25,12.808062553405762,10.912,9.295560836791992,4.671281337738037,510.8282470703125,17.62331199645996,28.672739028930664,13.076473236083984,2.3064684867858887,7.880176067352295,6.670337200164795,0.6849916577339172,2.093,3.477189779281616,5.55,19.48,40.12,56.59,22.377588272094727,16.595294952392578,26.649999618530277,244.2980194091797,8.67656135559082,10.74,16.630922317504883,5.76,24.59,41.08,28.07,24.23,3.92,18.87,27.40477180480957,27.730375289916992,24.65154457092285,28.08,20.25
2008-07-14,30.8,16.22,10.93,10.727112770080566,5.96,14.334206581115724,10.323962211608888,22.04,6.641385078430176,4.032090663909912,3.2804973125457764,15.439,1.464,5.049518585205078,7.978786468505859,12.058135032653809,28.75,12.95643424987793,10.929,9.1326322555542,4.782225608825684,509.8332214355469,17.62331199645996,29.13851547241211,12.45241355895996,2.3113856315612797,7.867543697357178,6.755260944366455,0.7010946273803711,2.158,3.6235971450805664,5.77,19.89,41.17,58.49,22.440933227539062,16.70975112915039,26.270000457763672,255.29031372070312,8.631736755371094,11.1,16.73324203491211,5.94,25.19,40.82,28.42,24.47,3.9,18.51,27.478944778442383,27.730375289916992,25.05937957763672,28.71,20.77
2008-07-15,31.03,16.16,10.83,10.909957885742188,5.885,14.334206581115724,10.430835723876951,22.72,6.8242716789245605,4.180379867553711,3.2804973125457764,15.583,1.491,5.020577430725098,8.246532440185547,13.106671333312988,29.82,13.606656074523926,11.499,9.347015380859377,4.890247821807861,533.3843994140625,17.62331199645996,29.03568649291992,12.913257598876951,2.286796808242798,7.675595760345459,6.716659069061279,0.693662703037262,2.216,3.7199840545654297,6.2,20.64,42.94,59.22,22.0744571685791,16.574859619140625,27.299999237060547,271.4422912597656,8.610395431518555,11.38,16.55746078491211,6.18,26.36,40.4,27.8,24.44,4.05,18.23,27.365732192993164,27.730375289916992,24.52378273010254,28.41,21.3
2008-07-16,32.11,16.22,11.43,10.940434455871582,6.315,14.679604530334473,10.841229438781738,24.4,7.0541863441467285,4.181793212890625,3.44849181175232,15.287,1.513,4.843882083892822,8.441450119018555,14.372581481933594,31.57,13.615384101867676,11.576,10.28171443939209,5.077097892761231,584.7988891601562,17.62331199645996,29.09618186950684,14.20938491821289,2.508099317550659,8.38531494140625,7.025471210479736,0.7171974778175354,2.302,3.877373218536377,6.32,20.74,42.35,60.71,21.730600357055664,16.25602912902832,27.31999969482422,290.9591979980469,8.996729850769043,11.83,16.75160789489746,6.32,28.71,43.03,27.87,24.88,4.18,19.63,27.44771194458008,28.18447494506836,24.174924850463867,27.85,21.64
2008-07-17,30.96,16.21,11.29,10.84900951385498,6.343,14.180689811706545,10.52061367034912,24.56,7.012382507324219,4.187441825866699,3.384974956512451,14.491,1.464,4.645862102508545,7.8823981285095215,13.66929817199707,29.42,13.021894454956056,11.082,9.973007202148438,5.036224842071533,563.9013671875,17.62331199645996,27.56575584411621,14.401403427124023,2.495805501937866,8.476240158081055,7.025471210479736,0.7271069884300232,2.236,3.756585121154785,6.23,20.62,41.19,60.65,20.812150955200195,15.45079231262207,27.399999618530277,274.35858154296875,8.85158634185791,11.72,15.741525650024414,6.18,29.25,42.59,28.07,24.39,4.12,19.64,26.54593086242676,26.942256927490234,22.867904663085938,26.34,20.57
2008-07-18,30.93,15.71,10.98,10.58692741394043,6.568,13.739341735839844,10.66596221923828,24.4,6.913101673126221,4.200152397155762,3.427597999572754,14.356,1.469,4.645862102508545,7.903819561004639,13.106671333312988,28.45,13.06989574432373,10.997,9.690022468566896,5.007029056549072,541.6770629882812,17.62331199645996,27.11811828613281,14.132576942443848,2.5376055240631104,8.736382484436035,6.755260944366455,0.7035720944404602,2.282,3.6235971450805664,6.27,20.49,40.44,59.36,20.816675186157227,15.614296913146973,27.450000762939453,255.73899841308597,8.751267433166504,11.77,15.715289115905762,5.9,28.56,40.86,27.92,23.62,4.0,20.24,26.45223999023437,26.63827133178711,22.60748291015625,26.27,20.46
2008-07-21,30.75,15.57,11.01,10.36141300201416,6.507,13.969609260559082,10.695886611938477,24.49,7.148240089416504,4.243933200836182,3.4409656524658203,14.238,1.521,4.645862102508545,8.030195236206055,13.535032272338867,28.18,13.165903091430664,11.337,9.801502227783203,5.030385971069336,552.9550170898438,17.62331199645996,28.872352600097656,13.92135524749756,2.508099317550659,8.539377212524414,6.762980937957764,0.7023334503173828,2.273,3.635798215866089,6.32,19.4,41.68,60.1,21.278169631958008,15.843191146850586,27.100000381469727,251.2523498535156,9.22084617614746,11.77,16.51548957824707,6.18,28.82,40.63,27.66,23.71,4.07,20.36,27.09246635437012,27.471418380737305,23.43788146972656,27.07,20.11
2008-07-22,29.28,15.32,11.07,10.56864070892334,6.472,13.405451774597168,10.259836196899414,23.81,7.106438159942627,4.201565265655518,3.382465124130249,14.246,1.486,4.50115442276001,8.032337188720703,13.809954643249512,27.53,13.048076629638672,11.142,10.376043319702148,5.021627426147461,560.5844116210938,17.62331199645996,28.06782341003418,14.823843955993652,2.5351457595825195,8.660608291625977,6.523651123046875,0.6676502227783203,2.216,3.599196672439575,6.2,19.5,40.51,60.36,20.594985961914062,15.299554824829102,27.399999618530277,247.6629943847656,8.964712142944336,11.55,16.266246795654297,5.94,29.56,39.73,27.81,23.77,3.93,20.47,26.12822532653809,26.51442146301269,22.55834197998047,26.08,19.87
2008-07-23,28.35,15.9,11.32,11.208610534667969,6.446,13.33637237548828,10.60183048248291,23.67,7.273648262023926,4.236871719360352,3.281334161758423,14.153,1.416,4.508771896362305,7.925239562988281,14.57717227935791,27.26,13.178993225097656,11.048,10.47036838531494,5.036224842071533,591.4329833984375,17.62331199645996,26.84590721130371,16.206377029418945,2.5203933715820312,8.66313362121582,6.469610214233398,0.6775596141815186,2.257,3.654099464416504,6.11,19.99,41.3,59.87,19.91180419921875,14.755916595458984,28.520000457763672,251.2523498535156,9.052227020263672,12.0,15.817609786987305,5.93,30.9,41.74,28.07,23.7,3.97,20.77,26.108701705932617,26.169160842895508,22.538694381713867,26.17,20.07
2008-07-24,27.45,15.47,10.82,11.15375518798828,6.22,12.687783241271973,10.57190990447998,23.52,7.137791156768799,4.194504261016846,3.2128005027771,13.975,1.407,4.493538856506348,7.837417125701904,14.41733455657959,26.16,12.921523094177246,10.844,10.213112831115724,4.788063049316406,579.4916381835938,17.62331199645996,25.61794662475586,15.831941604614258,2.488426923751831,8.309542655944824,6.253441333770752,0.6688889861106873,2.216,3.745604276657105,6.09,19.6,40.72,57.96,18.94357681274414,14.10191535949707,28.5,255.29031372070312,8.636006355285645,11.9,15.009544372558594,5.82,30.26,38.99,27.02,22.83,3.75,19.78,24.789215087890625,24.41278839111328,21.4871826171875,24.86,19.58
2008-07-25,27.98,15.16,10.37,11.214707374572754,6.117,12.687783241271973,10.366713523864746,22.92,7.158691883087158,4.176143646240234,3.2128005027771,13.992,1.427,4.493538856506348,7.839559555053711,14.289464950561523,26.26,12.873520851135254,10.784,10.161663055419922,4.777844905853272,597.0720825195312,17.62331199645996,25.248950958251957,16.43680191040039,2.434330701828003,8.107483863830566,6.10675573348999,0.6540245413780212,2.314,3.902991771697998,6.29,19.95,40.56,58.0,18.87120056152344,14.10191535949707,29.0,254.61734008789065,8.40975570678711,11.75,14.783916473388672,5.81,31.73,37.41,26.68,22.12,3.75,19.73,23.500957489013672,24.41278839111328,21.37416648864746,24.83,19.6
2008-07-28,26.97,14.96,10.29,11.403646469116213,6.042,12.588000297546388,9.86227035522461,22.72,7.08031177520752,4.207213878631592,3.2520782947540283,13.95,1.43,4.554468631744385,7.753881931304932,13.74601936340332,26.24,13.078624725341797,10.75,10.050182342529297,4.770545959472656,574.84765625,17.62331199645996,25.327585220336918,15.457505226135254,2.382694721221924,7.981196403503418,6.1762375831604,0.6453539729118347,2.257,3.7700042724609375,6.13,19.51,39.75,58.35,19.03859519958496,14.244972229003906,27.600000381469727,254.39300537109372,8.367064476013184,11.34,15.062017440795898,6.01,29.59,37.3,26.98,22.29,3.61,19.44,23.42288017272949,23.62467193603516,21.61493682861328,24.95,18.93
2008-07-29,27.51,15.1,10.39,11.42192840576172,6.192,12.848969459533691,10.430835723876951,23.43,7.210944652557373,4.454364776611328,3.192742824554444,14.085,1.432,4.645862102508545,7.850269794464111,14.32143211364746,26.74,13.274998664855955,11.108,10.478948593139648,4.795361518859863,609.34521484375,21.77476501464844,26.555553436279297,16.177576065063477,2.4662973880767822,8.259033203125,6.214839935302734,0.6453539729118347,2.347,3.741943120956421,6.38,19.15,40.32,58.56,19.24671745300293,14.224542617797852,28.479999542236328,259.1039428710937,8.384140968322754,11.06,15.741525650024414,6.07,30.47,37.48,27.74,23.2,3.69,20.19,24.32075881958008,24.506607055664062,22.135778427124023,25.51,19.76
2008-07-30,29.72,15.43,10.64,11.87905502319336,6.336,13.931233406066896,10.807031631469728,24.0,7.210944652557373,4.547575950622559,3.108323097229004,14.162,1.412,4.755533695220947,7.888824939727783,14.832911491394045,28.08,13.17026710510254,11.039,10.530396461486816,4.773465156555176,623.608642578125,23.267112731933597,28.49126434326172,15.966355323791504,2.5277717113494877,8.43582820892334,6.600854396820068,0.6453539729118347,2.355,3.709002494812012,6.24,19.24,40.23,58.4,20.183263778686523,14.91941738128662,29.700000762939453,280.19122314453125,8.326510429382324,11.51,16.633548736572266,6.26,30.0,37.41,28.43,23.6,3.87,20.78,26.54593086242676,26.57072257995605,23.634424209594727,27.21,20.27
2008-07-31,30.34,15.52,10.79,12.061907768249512,6.295,13.700961112976074,10.730085372924805,23.81,7.210944652557373,4.499558925628662,3.1049790382385254,14.043,1.435,4.690035820007324,7.786010265350342,14.57717227935791,27.17,13.26627254486084,11.005,10.24741554260254,4.875649929046631,597.0720825195312,23.267112731933597,28.42472648620605,15.323092460632324,2.5351457595825195,8.461081504821777,6.485050201416016,0.6453539729118347,2.397,3.829789161682129,6.41,19.42,40.27,58.08,19.880128860473636,14.67416763305664,29.200000762939453,281.5372009277344,8.294493675231934,11.45,16.082592010498047,6.02,29.43,38.13,28.79,24.23,3.81,20.37,26.09699440002441,25.89518928527832,23.260990142822266,26.71,20.53
